,0
babaa,0
babab,0
babac,1
babba,0
babbb,0
babbc,0
babca,0
babcb,0
babcc,0
bacaa,1
bacab,1
bacac,1
bacba,1
bacbb,1
bacbc,1
bacca,1
baccb,1
baccc,1
bbaaa,0
bbaab,0
bbaac,0
bbaba,0
bbabb,0
bbabc,0
bbaca,1
bbacb,1
bbacc,1
bbbaa,0
bbbab,0
bbbac,1
bbbba,0
bbbbb,0
bbbbc,0
bbbca,0
bbbcb,0
bbbcc,0
bbcaa,0
bbcab,0
bbcac,0
bbcba,0
bbcbb,0
bbcbc,0
bbcca,0
bbccb,0
bbccc,0
bcaaa,0
bcaab,0
bcaac,0
bcaba,0
bcabb,0
bcabc,0
bcaca,0
bcacb,0
bcacc,0
bcbaa,0
bcbab,0
bcbac,1
bcbba,0
bcbbb,0
bcbbc,0
bcbca,0
bcbcb,0
bcbcc,0
bccaa,0
bccab,0
bccac,0
bccba,0
bccbb,0
bccbc,0
bccca,0
bcccb,0
bcccc,0
caaaa,0
caaab,0
caaac,0
caaba,0
caabb,0
caabc,0
caaca,0
caacb,0
caacc,0
cabaa,0
cabab,0
cabac,1
cabba,0
cabbb,0
cabbc,0
cabca,0
cabcb,0
cabcc,0
cacaa,0
cacab,0
cacac,0
cacba,0
cacbb,0
cacbc,0
cacca,0
caccb,0
caccc,0
cbaaa,0
cbaab,0
cbaac,0
cbaba,0
cbabb,0
cbabc,0
cbaca,1
cbacb,1
cbacc,1
cbbaa,0
cbbab,0
cbbac,1
cbbba,0
cbbbb,0
cbbbc,0
cbbca,0
cbbcb,0
cbbcc,0
cbcaa,0
cbcab,0
cbcac,0
cbcba,0
cbcbb,0
cbcbc,0
cbcca,0
cbccb,0
cbccc,0
ccaaa,0
ccaab,0
ccaac,0
ccaba,0
ccabb,0
ccabc,0
ccaca,0
ccacb,0
ccacc,0
ccbaa,0
ccbab,0
ccbac,1
ccbba,0
ccbbb,0
ccbbc,0
ccbca,0
ccbcb,0
ccbcc,0
cccaa,0
cccab,0
cccac,0
cccba,0
cccbb,0
cccbc,0
cccca,0
ccccb,0
ccccc,0
bacabb,1
aababbbacc,1
abacbcb,1
acabbcbabacb,1
abcbaccca,1
baccbab,1
acbacaabc,1
cbbbbacaabcb,1
ccaabbacaacbc,1
aacbacb,1
babbcbacccbbc,1
abacabbbbaa,1
caacaabacbbbcab,1
abababacbaabaac,1
acbacacc,1
babaccabbbab,1
baacbbacbaca,1
cccbbbaccbbbab,1
bacaacc,1
abaccbbbbcabc,1
abbbacccab,1
cccbabac,1
aabacbccbaac,1
bacccbcabc,1
abacbccababbbbb,1
bbcbaabbaccbabc,1
aabbcabbacbb,1
abcbcbaccbbbbaa,1
bcbaccaccaacbca,1
abcaabbaccaaaa,1
bbabaccabaca,1
bacccabccaccb,1
cabbacc,1
bbacaabcabc,1
cbaccababaacbac,1
abacbbb,1
aaabac,1
cbabacbbbbccaaa,1
bacacbcaccab,1
caaaaababbbac,1
ccabbcbbac,1
bacbaba,1
baababbbacaaccb,1
aacbcabaccaabc,1
accaaaaaccbbacc,1
baacbacbcccbacc,1
caababbabcbac,1
aabaaabaccba,1
bacbabbb,1
cbaaaababacac,1
bbccaabacabac,1
bacbaabaa,1
bbbcbaccaaacbbb,1
abcaabababbcbac,1
bbaccbcb,1
cbabbcbacaab,1
cbbbcbaaabbacc,1
caaccccabacb,1
aaaabacbc,1
abbcabac,1
cccbcabac,1
bcabacabc,1
bbbabacabacc,1
aacbbbcbbac,1
bacbcccaa,1
baccbbcb,1
aabacabbb,1
abbbccbaca,1
bbbbbacacccc,1
cabacbaacbacccb,1
cbbacbb,1
bcbacc,1
cabacbaca,1
bbcbaca,1
baabac,1
bbabbacabaabc,1
bacccbcaac,1
acbcccacbaabaca,1
aabcbcabbacaa,1
babacbbc,1
cabcbaccbcbcb,1
bbacccab,1
bcacbaccbabaa,1
bbacac,1
abbcbcabbac,1
abbabbabcbaccac,1
abacaccaca,1
cbbbacaccabc,1
caccaaabcbacaba,1
accbacc,1
bccbcbac,1
caabacb,1
abbbac,1
ccabaccbccb,1
bbbbabacaaa,1
bacbaac,1
baabcbbac,1
bbacbbcaaabbaa,1
abcacabacccb,1
abaccb,1
bbacbccbcbbab,1
cbbbac,1
cacbaca,1
aacccbac,1
cbcabacbbbb,1
bbcccabacbc,1
ccbaccbcaabba,1
abbabacccaab,1
aabacba,1
bacbcbccb,1
babacbbaca,1
cbccbcbbacbac,1
acbaccb,1
bbacba,1
cbaccc,1
bbacaaaab,1
bcbcbacc,1
bacccb,1
cccbaca,1
ccbcbcbacb,1
ccabacbabbbac,1
bcbbaccbbab,1
cabacbac,1
bcbbaccb,1
bbabbacbb,1
aabcbbaccaac,1
cbacbbb,1
abcccbbaca,1
abbaccaaca,1
abbcaacbbac,1
babbacccabb,1
cbaabbbacbbccac,1
cbaccabcaaca,1
ccbbcbac,1
abaccaacabba,1
cbcabacabcacbca,1
bacbcbccab,1
abbabbaccbcc,1
abacbaac,1
cbbacabbabbaa,1
babccabbaabbbac,1
bbcbbbabacacac,1
abacacba,1
bacbacb,1
bacabaac,1
bacccaaaacacba,1
cbacbbcbbcacb,1
baccccabacacabc,1
abaccaa,1
baacbacabac,1
cbacaacbabbbbbb,1
cabbacbbaaabaca,1
ccaccbacbcbab,1
bbbaccab,1
babbacccaabcb,1
aaccacacbacacb,1
cbacaacabcbb,1
abcbac,1
baccacbcb,1
bbbcbacbccac,1
ccbabacab,1
cbaaabac,1
ccabacabbcc,1
bacbbac,1
abacbccbca,1
baccbca,1
bcbbbcccbacbcc,1
aaabbbbcbacaabb,1
aaabacbb,1
bcbacbbc,1
ababbabacbcabb,1
ccacabac,1
bcaabcaabacca,1
baabbbaca,1
bbccbac,1
acaabacaacbccb,1
babcccccbacbba,1
abacaab,1
bcbbacb,1
bbbbacbb,1
bacabcbbbabcb,1
bbcaacbacb,1
cabacb,1
bacbaccabaaaa,1
cbacbb,1
bacaaaac,1
abbacacb,1
acaabccbacaccc,1
cabacccbbbcacaa,1
babbabaacccbacc,1
bcbacbccaabb,1
acabcabbacaaac,1
cacbac,1
babacbccb,1
abacbac,1
bccbacbbacab,1
cbabcaabacb,1
bbcabccbbac,1
bcccbbbacc,1
cbacabb,1
aacaccbcaacbac,1
bbaccacaa,1
bbaabbbbacaccc,1
bccbacac,1
bacccacbccabc,1
baabcabacbc,1
bcbbbcbbacbc,1
aacbaccbb,1
babacb,1
bacaaa,1
acbcbacabcc,1
cbccbbacaacaca,1
cbcbabbbbaccbbb,1
accbbaacabbac,1
babbaabaccbcc,1
baccba,1
