,0
aacacadbebcbcacaedba,0
bdbdae,0
abcddcbe,0
cbbbca,0
ceaddabcbcdaea,0
baccbdbbedbeecaa,0
dcdbe,0
bebbebedbbabcae,0
ecabdaccbeeacab,0
aeeecacbaeac,0
caaeacedac,1
eebbbcac,0
deebdbaccce,0
decae,0
bccbcbaeebcddceaeaec,0
aaeaecccbedcac,0
dcededacebbdcccae,0
ddbeeeeeedcaadecabb,0
ddbecbdabedaebbeed,0
eeaddeacecdddaecead,1
edecddaeee,1
cacceeccadeaacec,1
ecaceaeeaedcdeee,1
acdedacede,1
ddddaddecd,1
ceccadaeddcceaeaacc,1
dadcedd,1
dcdaaed,1
cadedaddcccddaeeaad,1
eacdcdceddacccac,1
acdcdedcedcaecaadcc,1
ecaaaea,1
eedaedd,1
edcceadaae,1
aaacccaeceaac,1
edaecae,1
ceeaaeeceeecdddc,1
aeeeeecadceceacd,1
aacadaaacc,1
dceddcedccaaeceecaeccc,1
aceacaeaee,1
eececdcecaacaddcecdeac,1
eeedddcdedeedeaedcd,1
cdeeacaede,1
daddaaeadaeecaccdce,1
ccececcaccdea,1
eeaaecddaecec,1
ccaddee,1
edeeaccdae,1
ddceead,1
aaecddcceaeda,1
cadcaec,1
ceaaaadceaaaedda,1
ceceaee,1
edcccadcaacad,1
eacaeadeccceaceaddd,1
edaddac,1
addaaadaaddaedec,1
caaeaeceeccdc,1
caaacececacaa,1
dcdecdaeeacdc,1
dddcdedeedccdecd,1
ddaaaedddcedadda,1
dcccaaaeed,1
aaaccaa,1
ccaaccc,1
cacdccadddaed,1
cdaccdd,1
aecacadecaedcccd,1
ddcaadddcc,1
dcddddaaaa,1
cdcdeaacaaadaaadeac,1
daaccdacda,1
cedddddecdecacaaaac,1
caeedeacdaeeeace,1
acedeedccaddc,1
dcadeea,1
eadadedeaacdaadecdc,1
caceddccaacda,1
daececeaacecdecd,1
aeeeddecaddecaeecadcdddea,1
aecdddceceedd,1
edcaaecdaeceeeeaccd,1
eaacdaedeadcaeedcaa,1
ececcadcce,1
eaaeadcdaecccaed,1
caeccadcee,1
ceaeccceedeecacdeacccd,1
cccdedaddcdeaaaa,1
deeaede,1
eddacacedecacccc,1
ecdddecadddadcaeaeaeea,1
eedeeaacccecaadccdc,1
acceddeaedcee,1
eadadeeaecdeddceaaa,1
ddeadec,1
aaeeaec,1
aededecedcdaaaeeeedccd,1
aeceeccaaadeddcdeaa,1
dcadeceedaade,1
eeedadaceacecadd,1
daaccadeed,1
caddedaceedcd,1
dcaaccc,1
aacaeacacacaaadc,1
dcadaddeaadedaec,1
deeeadaeaeecceacedceda,1
dcacddaedddad,1
ddaedcc,1
cdcececcaeecceaacde,1
daecaec,1
eadcaddddcedacdedce,1
ecccedd,1
accdedceedeaadcdddeccc,1
aacdccddda,1
aeeeaecaadacedce,1
acedacadcd,1
dcdceadcda,1
deeeeccdae,1
ccedcecadcedceae,1
decdadcedddccdcc,1
dceeaeadacaec,1
cccecaecedeacdaa,1
ccaaedd,1
eaddccaaeadacadacdd,1
eeeaecedcedaecdc,1
ecacceaaea,1
eaeccdedce,1
aadcdcaced,1
ecaeadddeedee,1
dadceceacddaa,1
ddeeaaceed,1
dddaeeeecc,1
cdeceeeede,1
ddcdcacaccecacaaaee,1
aaddcdeaceadceaeada,1
dcdaeedecadeaeac,1
edecece,1
ccdacacacedda,1
cecdaddacadaceac,1
acaeddd,1
ceecaecaeeadacca,1
cecddcaeadecd,1
cceaded,1
ccaddaedaaeadeecccacec,1
ecacadeacececcda,1
ecedaddaeedceded,1
addccdedceeaedacaad,1
cedeaeddadace,1
ddeeeddeaddddcde,1
aaceddcccc,1
eaceeaccee,1
deccaeadeceaacacaee,1
cadeeeceeddeaaeedaa,1
ecdcccceedcddeee,1
adeaececacacc,1
aaaeeccaccaaa,1
edacecadde,1
cdcdddd,1
accdecaceacdcdaa,1
ecededccdc,1
ceeddaceaeecadcadceced,1
cccdceeadeaeccdeacedaa,1
ecaedeaded,1
cdeecdeccedaa,1
caddadc,1
eeedecddeedeaaeddac,1
cdcaeacadeccaadcddc,1
eedeccadcc,1
dccaeedcaeaccccaedd,1
eeeaadadeacaccec,1
ddddcdaddd,1
cddadacaadaedeaeeea,1
ccceaeeecaadd,1
eeceecdddeacedeaedc,1
ddedcccaadeededc,1
dddcdaaddcade,1
dddeaaecad,1
eeeaaaddcdeaecaeaea,1
aeedcadccaeddaecceacde,1
ecddceaaadceddccded,1
cceceac,1
acacccaeccadcaecaed,1
daeadaadea,1
edeaacceddedeeeacceddc,1
aaeaade,1
cdcadedead,1
ceeccedeadedecdc,1
ecdcdaeedaaedead,1
caeedcdeacaea,1
cedcdeeeac,1
cceededdddaaa,1
caeadeddae,1
accdcaeadd,1
addceeaccaaad,1
acedccdecdace,1
ededaec,1
cadaade,1
edeadec,1
acaddeeedeacdddd,1
adddcac,1
dacdeeeeedaad,1
ddddedcaaccacdee,1
dddcddaaddcae,1
eaaaeaaece,1
edadecd,1
caaccecdea,1
cddcecaedcaddddedda,1
eaccdeeeaedcdceddad,1
adccacacedcdeaadeeeaea,1
dcccdaaaeddcc,1
dddeaeeecaaee,1
eecaeed,1
aededdeacdcec,1
cadcadcaca,1
ceadeaadaa,1
ceccadecdecadddcdca,1
aaceccc,1
aaedcdedadddcacdcce,1
addeededcedee,1
ddddedc,1
aeeeaeccdaaccacc,1
ecaeeae,1
acecdaddec,1
eaaedceeaacddeea,1
deedeaeeec,1
cddcaaaecc,1
cdaedadcec,1
edaeceaeee,1
ecdacaadacadeaacdda,1
eeccddeadcecdcaeccc,1
aeaeccaeaeeaeade,1
aecdaccdaccdd,1
dcdedaadcadecaae,1
caedead,1
acdeeeaeeddce,1
ceccaedcccead,1
adaedecccedde,1
cacaaadaaedcdccc,1
dcaeecaaaeadecaaccdcee,1
acaadadeaddeedce,1
dacaadeacccad,1
dceeacecae,1
eeccaddedc,1
edeccecdeedca,1
ddddcec,1
caceccddaceccdedede,1
deeadceddddccdadacc,1
cceeadcccc,1
aeeddddddcaed,1
deeccddead,1
dadecdcecc,1
eaedceeddecaeecdccacae,1
ceddeaaddadda,1
eeeeadc,1
ddcedcaacceea,1
adacdadcaeceddcc,1
ddaedddaaa,1
dcddddccdededcae,1
adcedce,1
deacaaa,1
dcceeaaddddceeeecddaee,1
cdaeceeadd,1
eccccceeecaddcaedcecdd,1
cadadaadae,1
cddeecccedccc,1
eccedea,1
dcccdacecc,1
dadcaad,1
aaeceea,1
ddeeaed,1
acdcdcc,1
eadeecaceecaaeaadad,1
ceeaaacecdaae,1
ececeaaeeaead,1
edeacecdae,1
dddeacadedeeaede,1
acadcecececddccc,1
adedceececaadcaedee,1
acacceeded,1
ceccdaddcaeacdae,1
ceedecacaadcc,1
ccceeecced,1
eceadeaeca,1
dedaeadcdaeaaaccceccca,1
dadeeddaacaaacec,1
dddcecaeeddcddcdeed,1
eeeaccedddece,1
ccadeddeaeaedeedeccaea,1
aacaaeeacecec,1
eeccecd,1
cdadcaddad,1
eaacceeeccaddecccecced,1
aadaaedcee,1
aedceaaedc,1
aeedecdeaadeceedccacac,1
aaceaacddd,1
ceccdeadeacedceccdc,1
ecdadac,1
cedacdd,1
daaddeaeed,1
adceeedeaceeaeec,1
edcacaacaecdeceecedacc,1
cdccddcdaaace,1
aeccacaceadeceae,1
cceaedc,1
aeedadadceade,1
edadadd,1
dceddecacceddaaacee,1
aaaddce,1
daddddeeaecaa,1
eaacaaceda,1
deacddccdadedeaa,1
cddecdaade,1
cadaaacaaaeae,1
cacedddcdddecedccea,1
eaddcaaaee,1
aececdcdddeed,1
eccadeddceaeaaecaed,1
addaeadaad,1
aadceaeeaacdaeccdedcac,1
edaadcecad,1
dcddcdddcddac,1
ecdaaecaaedeceea,1
ddaedaaeeadeaecdadd,1
dadddadeca,1
eacaaacdca,1
ecceaeaacdeaa,1
deedccaaecdeeeeeaae,1
dcdeccaeeeeeacee,1
ddaddaccacdce,1
deaedce,1
cdcceae,1
aeedeaddac,1
eaeeaddccc,1
eadaedcaed,1
dcedaac,1
daddaecdededcdedaddcac,1
ccdaecaedadcceadeca,1
daadada,1
deecadcaaddceace,1
deeaedcaccaaeaadccd,1
ccaadee,1
eeeadeddccacdeed,1
eedddaaccdaeeadccad,1
ecaaaeccecaadaed,1
ceeaeadeadeeecadadc,1
edcdcdaaeaadd,1
aadddad,1
dcdecadeecaac,1
acaaedeceadedcedcda,1
acacceccdddcdaeeaeeecd,1
aeadcccaeddda,1
cddadeaedecce,1
dcaaacedcdcaecadcea,1
acdeadccae,1
deccced,1
eeaceed,1
