,0
abbabaa,0
abbabab,0
abbabba,0
abbabbb,0
abbbaaa,0
abbbaab,0
abbbaba,0
abbbabb,0
abbbbaa,0
abbbbab,0
abbbbba,0
abbbbbb,0
baaaaaa,0
baaaaab,0
baaaaba,0
baaaabb,0
baaabaa,0
baaabab,0
baaabba,0
baaabbb,0
baabaaa,0
baabaab,0
baababa,0
baababb,0
baabbaa,0
baabbab,0
baabbba,0
baabbbb,0
babaaaa,0
babaaab,0
babaaba,0
babaabb,0
bababaa,0
bababab,0
bababba,0
bababbb,0
babbaaa,0
babbaab,0
babbaba,0
babbabb,0
babbbaa,0
babbbab,0
babbbba,0
babbbbb,0
bbaaaaa,0
bbaaaab,0
bbaaaba,0
bbaaabb,0
bbaabaa,0
bbaabab,0
bbaabba,0
bbaabbb,0
bbabaaa,0
bbabaab,0
bbababa,0
bbababb,0
bbabbaa,0
bbabbab,0
bbabbba,0
bbabbbb,0
bbbaaaa,0
bbbaaab,0
bbbaaba,0
bbbaabb,0
bbbabaa,0
bbbabab,0
bbbabba,0
bbbabbb,0
bbbbaaa,0
bbbbaab,0
bbbbaba,0
bbbbabb,0
bbbbbaa,0
bbbbbab,0
bbbbbba,0
bbbbbbb,0
aabaaaabaababbba,1
babaababbaabbbabbbabbaaaa,1
aaaabbbbbaabbbb,1
bbbaabaabbaaaababaabaaa,1
aabaababaabaaaaaabababbbabbaa,1
bbbbaabaaaaaaaaaab,1
baabaababbabababb,1
abbaaabbabbaabba,1
aaabbbbaba,0
bbbbaaababaaa,0
abaabbbbbbbbabababbaba,1
bbaabaababaaaaaabaaa,1
aaaaaabbaabbaaab,1
abaaabbaabaaab,1
aabbbbababaaaabbbaababbaaab,1
aababbbbaabab,0
aaabbabaaaaaabbbababbba,1
babbbabaabab,0
baaaabaaaabbbbaabaabb,1
bbbbbbaaaaabbbaba,1
aaababbbbbbbaabbabaaa,1
bbababaaaabbaaaaabbbab,1
aaabbabbabbbb,0
aabbbbbaab,0
ababbaabbbbabbababbbbb,1
abaabbbaaab,0
babbaabababaabbabbbbaaabababba,1
babaabbbbbaaabbab,1
abaaabaabaabaaaa,1
bbaababbaababaaabbaabaababaaaa,1
ababababa,0
abbaaabaaab,0
babaaabbbbaabbbabbbaab,1
aababbaabbababbbbaabb,1
bbbaababbbaabbabbaba,1
abaababbbba,0
baaaabbabbabbabbaaabababbaabaa,1
abababbabbbaabaabaabaaaa,1
aaaaabbabbbabababbbaaabaabbb,1
bbaaabaaaaba,0
aaaaabbabaaaaaabaaababbabbabb,1
aaabababbbb,0
bbaabbaaababababbbbba,1
abbaaabbaaaaabbaaaba,1
aaabaabbbabaab,1
bbabaababbbbabbbaaabbaa,1
abababababaabaa,1
abbbbabaabbab,0
baaaabbaabbbbba,1
abababbbaabbbabbaababaabb,1
baabaabbbaaabbbaaaababaaa,1
abbbbbaaabbbb,0
aaabaaabaaaabababba,1
bbbabaabbabbbaabbbbabba,1
baaaabbbbbbbbbababbbaab,1
aabbbababb,0
bbbabbabaaaababbbaabaaaabaab,1
babbbbaabbabbabbbaaaabbabbbb,1
babaabbabaabbaaababbbbb,1
aababbbaaaabaabaab,1
aaabaaabbaabababaabbabbb,1
abaaababababb,0
bababaaaaaaaabaabababb,1
bbaaaaab,0
aabababaababbbaabbaaaaaa,1
abaabbaaabbaababbbabb,1
baabbbabababaabaabaabbaba,1
baaabbabaaaaabbbaabbbaaabbba,1
aaabaababbaaabbbba,1
aabbaabaaaaaababbbbaabaaababba,1
bbabbbababbabbbabbaabb,1
baaaaaaabaaaaaababaa,1
aaabaaaa,0
bbabbabbb,0
abbbbaabaaaabbba,1
bbbbababaabbbababba,1
bbbabaababbbbabbaaa,1
aaabaaaaaababaa,1
abaababbaaaab,0
bbabbbababbbbbaaaa,1
ababbaaabbbaaaaabb,1
bbabbbbaabbb,0
aaabbabbb,0
aaabaabbbaaaaba,1
bbaababbbaabbbbbababb,1
ababbbabbbbabababaabbaaaaaa,1
abbaabaabbbaabbbbaabbbabbbabab,1
abaabababbabbabbabb,1
aaabbaabbaabaaabb,1
bababaabbb,0
aaabbbaa,0
aaaaaabbaabb,0
abaaaaabbbbabb,1
bbbabaaaabababaaabbaaab,1
abbababab,0
aabaaaaaabababbbbaaabababaa,1
bbababbbbbabaaaabbabbbaabbb,1
aaabbbaaaababbbaabbab,1
ababbabaabababaaab,1
bbababaabbababaabbbaababb,1
bbbaabbb,0
bbbabababaaaaaababbbaaa,1
bbbbaaba,0
baababaabbbbbab,1
baaaabbbaaaaaabaaabb,1
aabbbbbaabbba,0
aabbbaabbabab,0
aaaaaabababbabaaaaabababaabbbb,1
abbbbabbbabaaababbabaaaa,1
abaaaaaaaaaaaaabbaaaaaaaabb,1
baaaaabbabaabaaabbb,1
abababab,0
baabbaababb,0
abaabbabbaaababbaaaaabba,1
aabbbabbabbaaabbaabbbbaaa,1
baabbababbbbabaaabaaa,1
bbababbaaaaaabababab,1
abababbbaab,0
aababbaababbaaaabaabab,1
baabbabbbbabaaba,1
abbabbbaaabbbabbabbabbbb,1
aaaabbabbbaabaababbba,1
aaaabaaaabaaabbbbbabaabbbb,1
babaaabbbb,0
abbbbaaaaaabbabbbabab,1
bbbbbabaaba,0
bbbbaabab,0
bbabaaabbbbbaabbbabaabab,1
babbbabb,0
ababbabbaa,0
abbbababaabbbba,1
bababaabaaaaaaabbbabbbaabab,1
baabbbbbaaaaabbbabbaababaabab,1
bbaabaab,0
bbaabaaabababaaaba,1
bbaabababbbbaababaaab,1
bbaaabbbbbbaaaba,1
baaabaaababbabbabbabaaaaa,1
abbaabbaabbbbabbabaabbababb,1
aabababababbabbbbabaaab,1
bbbabbbaaaabbbab,1
baabaabaaabaaaabbbababb,1
aaaaaababaabaaabbab,1
abaabaabbaaaabbbbbbab,1
aabaaabbbbbbbb,1
abbbaababba,0
babbabbababba,0
babbbaba,0
bbabbaabababbbaaaabaa,1
aaababbab,0
abbabababbbaabbababbbbabbbbba,1
abbabbaabba,0
bbbbbaaaaabbbbbabaaabbaaa,1
baabababbaaaaabaabb,1
ababaabbbababbbbbbbaabbab,1
aabbabbabaaabbbbaaa,1
bababbaaaaaabbababababbaaaabab,1
aaabbbbbbbbaabababab,1
bbbabbbbbbbbbbbbbbabaaabbab,1
abaaabbaaaaaabbbaababbabaaaaaa,1
bbbbbabbbabaaabaaa,1
bbaaabbaaaaab,0
aaaabaaaaaaabbbaaabbaab,1
aaaaabababababba,1
aaaaaabbaaaaaabbbaabbbb,1
bbbabababaaabaababaaaab,1
ababbabbbbbabaaabbaaabb,1
abaabababbbb,0
abbbabababbaaabaab,1
bbbbbbababbbababbaab,1
abaaababa,0
aaaaaaababaabbb,1
babbbaabbabababaaa,1
babbbbaabbaaaaa,1
abbbabaaa,0
ababaabaa,0
bbbbaabbabbbbbbba,1
bbbabbbbaabbaabb,1
ababaabaabaa,0
abaaabbaabababbaaabaabbbbbaab,1
baaaabbaaaabaabbaabaabbbbabbb,1
aabaaabbabbbbbabbab,1
abbbaaaaa,0
baaababaabbab,0
babbabaabbbabbabababaabbb,1
bbaaaabbbbaaababaabaa,1
aaaaabbbbabbbbab,1
aaaabababbba,0
baaaababaa,0
aaaabbbab,0
abbbababbbbababbaabbb,1
baabbbaabbaaaabbaaaaaba,1
aababbbbabbbbabbabaaa,1
baabaabaabaaaaabbaabbbbabaabb,1
bbbbabbbbb,0
aabaaaaaaabababb,1
bbabaababbaaaabbaaaa,1
abaaaaaaab,0
aabbbaaaabbababaaa,1
abbbabbbabbbaabbbabb,1
abbaaaabbbbaabababbbabba,1
bbbaaabaabababbbababbabba,1
aaabbbabbabbaba,1
abaaaaaaaabaabbaababaaba,1
bbbbabababbbabaabaaaaabb,1
bababbbaaaa,0
aaaaaaaaabaabbaaababbabaabbbb,1
aabbbbabaaaabbb,1
bbbaaababbabaaabbbb,1
baabaaaabaaaabbaabbbbb,1
baaaaabaaaabbabaaa,1
baabbbabbbbbb,0
babaabbaabbbaaababbbaaaabbbbb,1
baaabbbbbabbbaaabbaabbb,1
bbaaabababaaaaabbbb,1
baaaaabaababaaabaaaaaaaa,1
aababbaabbbaaababa,1
ababbbbabababab,1
abaababbaaaaaaabbbababaab,1
bbaababbabbaaaaaaaab,1
abbbbaaaabbababaabaaabaaaaba,1
bbabaabbbb,0
babaabbabbaaabaaaabbaa,1
baaaababbbaaaaabbbbabbbaaabbb,1
ababababaaaabaaaabababa,1
aabbbaaaabaaabaaabbabaaababba,1
abababbaaabbba,1
aabbbabaaaaababaabaabbabababb,1
aaaabbbaaaa,0
bbabaaaababab,0
bbaaabbbabbaabbabbaababbbbba,1
bbaabbbbaababbbb,1
baabbaaabbaaaaabbababaaabba,1
baaaababaabaaa,1
baaabbaabaaabababbbaba,1
babababbaaaaba,1
babbbbbbbabbabaaabaaaabaaabb,1
babaababbbaabba,1
abbbaabaabaababb,1
abbbbaaaaaaba,0
aababbbbbababbaaabbababababa,1
babbbabbaabb,0
babbabaabbbba,0
ababaababbbbaaaa,1
bbaabbbaaaaaaabbaaabbaabb,1
baabaaaaabbbabbbbbaabaaaa,1
baaabbabbabbabaababa,1
bbaaaabaabbbaabbabaaabb,1
bbbabaaaaaabaababbbababaa,1
aaabbbbaaabababa,1
baabbbbaaaa,0
abbbbaaaabbbbababab,1
baabaaabaaaba,0
bbabbbbababbababbbabbbabbaab,1
abbbababbbaaabaabbababbbabbaa,1
baababaabbaaababbbbababbb,1
ababbbbbaba,0
ababaaaaabbbabaabbaaabba,1
bbbbbbbbbaabbaaababababaaabb,1
aaaababbbbaababbababaab,1
baaaabbabbaa,0
ababbabbaaaaabaabbbbaaabbab,1
ababbbbabb,0
bbbaabbaabaabababbabaaaabab,1
abbabababaaabbaabbbbbabaab,1
bbaaaabbbbabaababbabba,1
aabbaaba,0
aabbbabaaaaabbbabaaaabbb,1
bbbbbabbaababbaaabbbabba,1
bbabaaabbbbbaababbbaaabbbbb,1
aaababbabbbababa,1
bbbbabaabaabaaaababababbabb,1
aabaabaa,0
baaabaaaaabaa,0
abababbbbaaaaabbbababbbab,1
baaaabaaabaaaaaaab,1
babbbaabaa,0
baaababa,0
baaaaaabbba,0
baababbbbababaababbbabbaabab,1
ababbbabbababbaabab,1
bbabbaaaabaabb,1
baaaaaaba,0
abababbaabbabababbbab,1
bbbabbababbbbabbba,1
abbabaaaaaabab,1
aabbaaab,0
aabbbbbbabababbbabbbabab,1
aaaabbbbaaaabaaa,1
abaabbaaabbabaaaabb,1
aaabaabaa,0
ababbabbbbbabbabb,1
bbabbbbbbabbaaaaaaaa,1
aaabaabbbabababbabaabbaaa,1
babbaaaba,0
aabbbabbbbaababaaaabaabaaba,1
aabaabbaababbaabbaaaaba,1
bbbbabbaabbaabbbbbbb,1
babaabbbaaa,0
bbabbabbbabaaababbababab,1
aaaabaaaabaaaaaaabababaa,1
aabbabbbaaaabbaaaabbaabaaa,1
aabbbaaaabbbaaaabababaababa,1
bababbbbaaabb,0
baabbbbabaaabbaaaaababbababbb,1
baabaaabbaaaabb,1
aabbabaaababababaabbbb,1
baaaaabaaabaabbbbbbabbbba,1
babbbbbaabbaaabbbaaaaabbabba,1
baaababbaaabbbaaaab,1
baababaaabbbbbbbaabbababbaba,1
aabbbabbbabbbbbaaabbbabbabbab,1
bbaaaabb,0
bbbaababbaaabb,1
baababbbaaababbbbbaaaaaababbb,1
bbabaaaabaa,0
baababbbababa,0
aabbbbabababbbbababbbbabbbab,1
aabaabaabababaabaaaaaa,1
bbabbbbbaaa,0
bbbbabbabbbbabbabb,1
bbabbbabababab,1
abababbbabaaaabbbabaabbaabba,1
aabaabbaaabaa,0
aaaababbbbbababbabaa,1
bbbbaaaaaabbaabaabbba,1
abbbbbaaababaabb,1
bbaaabbaaabbbab,1
aaabababbabaaabbbbabaabbbabaaa,1
aabbabbaaaaaaaaaababbbab,1
bbbabaaaaabbbababbabbabb,1
babababababababaaabbbabbab,1
bbbbabbaababa,0
abbbaaaabaabbbbaabaa,1
baabaaabbbbaabbbbbabbaaababaa,1
abbabbbbbbbabaaabaaabbabbbba,1
aabaabaaabbbabbabaabba,1
aabbbbbab,0
aaaaabaaabbaaaabbaab,1
aabbabaabbbabababbaaaaaa,1
aaaababababaa,0
bababbbbabaaabbabbbb,1
babbbaaabbabaaaaababbb,1
babababbaabbaaababa,1
abbbaabbb,0
abbaaaababababab,1
babbaababbaba,0
abbaaabbbaaabbbbbbaaababaaabab,1
abababaababaaabbbbaab,1
aabbbbabbbbaabbbabbaaa,1
abbaabaabbbabbaaabbabbbabaaa,1
baaabaaabaaaabaababa,1
aabbbbbbabbbbabaabababbaabbaa,1
babaaabaaabbbbba,1
baaaaaabbabaabaabbabbbaab,1
bbaabbbbabababaaabbaabbaaa,1
baabbababbbbaabbbbbaaaaabbb,1
aabaaabbbaba,0
aaaaaaababbabababbab,1
aabbababaaaaab,1
baabaabaababbbabab,1
bbbaaaaaba,0
abbbbaaaaabaabaaaaa,1
aaaaaabbbaabababb,1
abbbabbbbaaaabbabbbaabbabba,1
aababbaaabaaabba,1
aaaabaabbbbbbbabb,1
babaabbabbaabbba,1
bbbababaabbbaaabbaabbaa,1
babaababbababbaababa,1
bbbaabaababbabaabbaaaabbabab,1
bbaaabbbbababbabaabbbba,1
aabbaabbb,0
bbaabbabaabaaabbababbabbab,1
abbaaabbbbbaaaaababbaab,1
aabbaaaaaababbabbbabbbaabaa,1
aaaaaaababab,0
bbaababbababbbaabbaaaabaabbaa,1
bbbbbaaaabbbb,0
abbaabababbabaaa,1
abbbabaabbbbababbaabbbbaab,1
abababbbbbabbbabab,1
baaaaabbaabaaaaaaa,1
bbabbabbabbaaa,1
abababbaaabbbbbbbabbaaabba,1
ababbbabaabbbaaabababaabbaabb,1
baabababbabaabaabbabab,1
aaabbbaaaaab,0
aaaabbbbbaaaabbababbababaabaa,1
bbbbbaaaaababbbbabaaaa,1
baaaaabaabbababbbbbbabbbabba,1
bbbbaabaabbaa,0
abbbbaaababbbbbbbabbb,1
abbabaaababbab,1
ababbbbaabaabaaaa,1
aaabbbbaabab,0
bababaaaababaabaababbaabaab,1
bbaabbbaabbaba,1
aabbbbbabbbaaaaa,1
aaaababbaaaabababb,1
babbaabbabaabbaa,1
abaabbaabaaaabababab,1
baabaabbabbb,0
baabaabbbabbbbabbbba,1
baaabaabbaabaabbaaab,1
aabbbaabbbabbabaaa,1
aaabbaaabbabaaabaaaaababbaaaa,1
bbaabaabaabaabbaaabaaababbb,1
abaabaabbbbababb,1
abbaaaaabaaaaabbbababbba,1
aaaabababababa,1
baaabababaaabbbbabbbbbaababaa,1
aababaaaabb,0
bbaabbaabbbbbaabbababba,1
aaaaaaabaabaabbaabbaabbbababaa,1
babbaabbbbbababbbaababab,1
aabbbababbaaaabbaa,1
abbaaaaabbbabbba,1
abbaaabbbaaaaabbabbaabbaaabaa,1
bbbababbab,0
bbbaaaaaaababba,1
bbbaaababaaab,0
baaabbbbb,0
abbbaaaaaababbaababbbb,1
bbbbbbabbabaaaabbaaab,1
aabbbabbbbaaaabbbbabaaabaababa,1
aaabbabbababaa,1
baaabbababbbbbbbbbababaabbbaa,1
bbbbaaabaabbabbabaaabaaabbaa,1
aabababbbababbba,1
aaaaabbbabbaaabbaabaaaaab,1
aaabbbaaa,0
aaabaaaaabb,0
aaaababb,0
aaaababbaababbbaabababaababaa,1
aabbbaaaaababaa,1
babaabbabbaa,0
babbaabb,0
bbabaaababaaaaabaaabaaaa,1
abbaaabbaaaababaaabba,1
aaabbbbbab,0
aaabaaabbbbbbba,1
bbaabbaabbabbbbaaaaaab,1
abbabbaaaaabbbaabbbbaaaabbb,1
baaaabbaaabbbbbbabaaababbba,1
abaabbabaabbb,0
abbaaabbabbabaabaaa,1
abaaaaaabababbabbabababbbbbaa,1
bbaaaabbaaabbabbbabbbbaababa,1
baababbbabbaab,1
aababbabaaabbbaabab,1
aaaabababbbbababbbaaaabbabbab,1
bbaaabaaabbaabbbaabaabbbba,1
bbabbabbbbbaaba,1
abbaabbbaaab,0
babbabbaabaabaabb,1
aaaababa,0
abbaaaab,0
babbaaaaabbaabbaabbab,1
aaaaababbb,0
bbaabaaabbaaaabaaabbbabaa,1
abaaabbbbaabbbaabbbaabaa,1
abbaababbbabaabbbbaabaab,1
aababbababbababaaaaab,1
baaaaaababaaaaabaababbab,1
aaabaaabbbbabaaaaa,1
bbabbbababbbbbbbbaaababaababb,1
babbabaab,0
aabbabaabaabba,1
babbabbbababaa,1
aaaaababb,0
bbaabaaabbbaaabbbabaaaabab,1
abbaaabaabaaaabaaaba,1
aaababbb,0
aabaaaaababbabbabbaaabbba,1
babaabbbbb,0
babbbaababaa,0
baabaabaaaaabaaabbbbababbaabb,1
babbbbbabbbaa,0
aabbbbaaaba,0
aaabbbaababbabbabaaaabbbababa,1
bbbabaaaaaabaaabaababa,1
aababbbbaaababbbbbabbbba,1
bbaabbbbbabbbbaaaaabbbbaabaa,1
bbbbabbbbaaaabababbbbbbabbbaaa,1
aaaaabaababbabbabbbb,1
ababbaabbbaabbba,1
ababababaabbbbbabbabbbbbabbaab,1
babbbbaaaaaa,0
baabbbabbaabb,0
aabaababbbaaab,1
baabbbbaaaaaaaabab,1
abbabababaaabaabbbabbaabab,1
abaabbbabbb,0
aababababaaaaabbba,1
abbbabbabaaaaabbaabbbbabababa,1
abbbaabaaaaabbbbaaabbbbabbaaa,1
baabaabaaaabaabbbbbbabbabbb,1
babaaabbbbaabbbaaababb,1
baababbabaaa,0
aaabaaababaabbb,1
abbbbbbbbaaaaaa,1
aaaaabaabababbabbabbbaabaaabab,1
bbbbbbaaabaaabbbbaabaabbbaaa,1
aabbaababab,0
bbabbaaaaaaaaaaaababbaa,1
abbbbaaaabaaaaaaababaaabbaa,1
babaababaaababb,1
aaaabababa,0
abbaabab,0
abaaabbababb,0
bbaababaabaaaaabbaaaaababbba,1
bbbbbaabaaabaaababbaaaaabbabba,1
babbbbaaabbabb,1
aabaabbbbbbbbabbababbabaa,1
bbabaababbabbbabababaababa,1
babaababbaa,0
aabbabaabb,0
abbbaabaabbab,0
abaabbaaaaaaaaabababbabbbaaab,1
abbaabbbaaaabaaaaaabaaaba,1
bbbaabbaabbabb,1
ababaabaaab,0
babaabbaaaabaaaaabbabbabb,1
abaabababbababbba,1
bbbaaaaaabbbbaaababb,1
babababbaaaaaabbbbbb,1
bbbabbbabaabaaaaababaababbba,1
babbbbbbbbaaabababab,1
baaabbabaabaabababbbaaabbbaa,1
baabbbbbbabbbbabbabbbababaaaa,1
bbabbbaabbaabaababaababa,1
aaaabbaaababbbbb,1
bbbabbbbaabbababababbabaabba,1
ababaaabb,0
babababbbbbbaaaabaabaabaaa,1
ababbbbabababbabbaababab,1
abbbbbbbaaaaabbbabbaabbbabba,1
baaaaaabababbaabbaaba,1
bbbbbbabbabbbbba,1
abbbabaabbbaaaabaabaabaaababbb,1
baaaabaabaabbbbbbbbbb,1
bbbaaaababbaaaabaaaababaaa,1
bbabaaabbbbbbbbabbaabbbbab,1
bbabbbabbabbbbabb,1
abaaabaabbabbbbbbbbbbbbaabbbb,1
bbaabababbaaaab,1
aababaaaabbbbbbbaaabababababa,1
aabaaabaababa,0
aababbbbbaabba,1
baabbbabbaaaa,0
aabbaabbabaabaabaabb,1
baababaaababbbaaaaab,1
ababbabb,0
bbabaababababaababbbabbbbb,1
babababbbbbaabbbabbbbaba,1
aaaaababaaabbaaabbbaaab,1
abbabbaaabbabaa,1
aabbbaaaabaababbbbbaba,1
bbbaaaaaa,0
abbbaaaa,0
babbbaabbabaaababbbab,1
bbbaabbaaab,0
aababaaababbbbbabbaaababaaabb,1
aaababbababaabababaaaaaa,1
aababbaabbbaaababbbabaa,1
bbbaababaaaaabbbabbbabaaa,1
ababbbbaababbabba,1
abababbbbaabaa,1
bbabaabbbaaaaabaaaabbbaaaabaaa,1
abbabaabababaabbbba,1
abbabbaa,0
abbaabbbbbbabbaaaabba,1
bbaababbabaaaabbbbbaaaabab,1
bbaaaabbabaabbaa,1
ababbaabaaabaa,1
bbbabbbbbabab,0
bbaababaabbaaababaabbbbba,1
aabbbabaaaba,0
bbbbbabbbaabababbbababbbaba,1
bababbababbaababbabaabbaaaab,1
baabbababaab,0
bbbbbbaaaabbabaabaaabbaabaa,1
aaaaabbaaaaaaabaabb,1
baabaabbab,0
baabbaaaabaabababbbababbbabab,1
aabaaabbabbabbbbbabaaaaba,1
bababaabbaabaaababaaaab,1
aaaabaaabbaaaaababaa,1
baabbabababbbababbbbabababab,1
aaaabaabaaabbbaaabbbaabbbabaab,1
bbbbaabaabbabaaa,1
bbbaabaa,0
baabbbaababbbabbabb,1
bbbbbbbaababbaabbaaba,1
babbbbbaba,0
baabbabbaaaaaabbabbaabbbba,1
abaaabbbaabaaaba,1
babbaabbabaaabaabbbabaabababba,1
bbbabbabbaaaaaabbabbaaabbaaab,1
abbbababbaaabbbbaabbaaabb,1
abbbbbbaaabbabbbaaa,1
abaabbbabbbbbbbbabbbb,1
aaaabbbbbaabaaaaaaa,1
ababaabababbbaababb,1
babbabbabbababaaa,1
aaaabbbbabbab,0
babbbaaabbababbbbaba,1
abaaabbbaabbaaabababaaa,1
aaababbbaabbbaaaaaaaaa,1
aabbaababbaababaaaabbbabbab,1
aaabaaabbabbaabbab,1
bbabbbbbbabaa,0
aabaaabbabaa,0
ababaaabaaabaababbbbbbaabaabbb,1
baaabababababa,1
baaabbbbbbaaabbabaabbaab,1
baabbbbbaabbbbabbaabaaaaaaa,1
bbbbbbabbaaaababbbabbbababba,1
baaabaaba,0
babababbaaabab,1
bababbaababba,0
abbaabaababaaab,1
bbabbbbaabbaabaab,1
babbabbbababbabbb,1
bbbaaabb,0
baababaab,0
aabaaababbaabbbaaabbbaababab,1
bbbbbabbabbaaabaa,1
bbbabbaba,0
bbbbababbabaaabbba,1
baabbbab,0
bbbaaaabaaaaaa,1
bbababbbaaaababbbbaabbabbbbbb,1
aabaababbaabababaa,1
aaababababaaabbbabbabaabb,1
bbaabbaaaaabaaaaaa,1
babbaaabbaabaaaabbbbbaaab,1
abbabaaaabababaabbb,1
abbbbaaaababbbbaabb,1
baabbaaaa,0
abbaaaabaaaaabaabbbabab,1
aabbbbbabaaaabbbaaaaabbbbabba,1
bbaaabbbbbbbaaaaabbbaaabba,1
abbbabbabbaaabbaaaabbbbbbabbb,1
bbbbaabbabbbabaaaaaabab,1
ababababaab,0
aabaabbbabaabbababbbbaabbaba,1
aaaaaaaabbbbbaa,1
abaaaabb,0
aabbbaabaaabbaaaaabbbabaaba,1
bbbbababbaaaababbabbaaaabbb,1
abbabbaabbbaa,0
aaabbbbbbbaa,0
abaabbbaaabaaaaabaaaaaabaabab,1
bbbabbbbaaaabaabbaaabb,1
baaabbbbbabbaababaabaaab,1
bbbabababaaabaa,1
aaaabbbbba,0
aaaababaaaabb,0
babababaaabaaaabbbaaababa,1
bbaababababb,0
bbabaabaaaabbbababbabbabb,1
bbababbabba,0
baaaababaaababab,1
aabaaabba,0
baaabbbbaaaabbbbbbb,1
baaabbbabaaaabaabb,1
bbbbabaaabbabbbaababbaababaa,1
aabbbabbbaababbabababbbbabbb,1
abbbababbbbbabbaba,1
bbabbabaabbabbaaabaaa,1
babaabaabababbbbaba,1
aabaabba,0
abaabbabaaabbbabbabbbabaa,1
ababaaaabbb,0
aabaababbabaabbbbaaaaabaabab,1
bababbabaaaaabaaaabbb,1
ababbaaaa,0
aababbabbabaaaaa,1
aabbaabaaabaaabbabbbabaab,1
baaaaaabbbbbbbabbabbbabbaaaa,1
bbabaaabaabbbbaabababbbabbbaba,1
abbbbbababbaabbbaaaaababaa,1
bbabbaaaabbabaaaabbb,1
ababbabbaabaaaabaaaba,1
aababbaabbaaaaabaaa,1
abaaabaaaaabaabaa,1
baabaaabbbaabaababaaaaaababb,1
abbabaaabbaaaaabaabbaaaabab,1
abaabaaaaa,0
ababbbababbbbaabbbabbbb,1
abbbbbaaaabaab,1
baabababaaaababb,1
abbaaabbaaaabaaaaaaaaaaaaababb,1
abaaababb,0
bababaabbbaaaaba,1
abbaaabaaaaaaaaabbabba,1
aababbaabbbbbaabba,1
baabbbaaabbbbbbbbaabaabba,1
babaabbbbabababaaabbbabbaabba,1
aabbbbbabbbaaaaabbabb,1
bbbbaabbaaaaabbaabbaa,1
bbaabbbababbaabbababbaaabbb,1
abbbbbbaabbbabababbb,1
abbbabaaaaa,0
bbaabaabaaaabbaab,1
baabaabbbbabaabbabba,1
ababbaaaba,0
abbbabaaababbb,1
bababaababaaaabbaaabaabbabb,1
aabaabbbaaaaabbaabbaabba,1
abababbb,0
babbabaaaaaaaaababbabbabbaab,1
abbbaababbbbbbbaabb,1
babaaabbbbabbbb,1
aaaabbbbbabbaab,1
ababaaabbaabaaababaaabaaa,1
babababaa,0
abbbaabbbbaaabaa,1
bbbaaaabbabbaababaab,1
babbbaaaaaababbbaaabaabbabaab,1
abbbabaaabbbabbbbaabbbabaaa,1
abbabbbbbaababbbaaabab,1
babababbab,0
abbaababbaabababbbbbbbabaab,1
abbbbbbbabbbbbabb,1
baaaababbbbbbbbaaaaa,1
abbabaabaaabbabbaabbbabbbaaab,1
baabaaabbaaaababbaaaabbab,1
abaababaaaab,0
