,0
abbabaa,1
abbabab,1
abbabba,1
abbabbb,1
abbbaaa,0
abbbaab,0
abbbaba,1
abbbabb,1
abbbbaa,0
abbbbab,1
abbbbba,0
abbbbbb,0
baaaaaa,0
baaaaab,0
baaaaba,0
baaaabb,0
baaabaa,0
baaabab,0
baaabba,0
baaabbb,0
baabaaa,0
baabaab,0
baababa,1
baababb,1
baabbaa,0
baabbab,1
baabbba,0
baabbbb,0
babaaaa,0
babaaab,0
babaaba,1
babaabb,1
bababaa,1
bababab,1
bababba,1
bababbb,1
babbaaa,0
babbaab,1
babbaba,1
babbabb,1
babbbaa,1
babbbab,1
babbbba,1
babbbbb,1
bbaaaaa,0
bbaaaab,0
bbaaaba,0
bbaaabb,0
bbaabaa,0
bbaabab,1
bbaabba,0
bbaabbb,0
bbabaaa,0
bbabaab,1
bbababa,1
bbababb,1
bbabbaa,1
bbabbab,1
bbabbba,1
bbabbbb,1
bbbaaaa,0
bbbaaab,0
bbbaaba,0
bbbaabb,0
bbbabaa,1
bbbabab,1
bbbabba,1
bbbabbb,1
bbbbaaa,0
bbbbaab,0
bbbbaba,1
bbbbabb,1
bbbbbaa,0
bbbbbab,1
bbbbbba,0
bbbbbbb,0
aabaabaa,0
babbaabab,1
abbaaabaaaabbabbbba,0
babbbbbbaaabbbabbb,0
bbbaababbaaabaaaa,0
baaaabbaaab,0
babbaaaaabbbabababaaabaaa,0
aabbbbbaaabbabbabbaaaababbbbb,0
abbaababbabababaab,1
aabaababbaaaababaababababbabaa,0
baabababbabab,1
baabaaabb,0
bbaabaabbabbbbaaababbbaaaaaaa,0
babaaaababaabbaababababbabb,0
abbbbbbbaabaaababb,0
bbbbaaabaabaaaaababbaaa,0
bababbbb,1
bbbaabbbabbbbbaababaaa,0
aaabbbababbbb,0
baaabbaabbbbbabbaaaabbbbbbb,0
aaaabbaaaabbaaabbaabaabbbbbb,0
abbabbaababbbaabaaabaaaaaabba,0
baaabaabbbbabbabaaabaaaa,0
aaaabbbaaaaabbabbab,0
baabbbaabaaabaaaaabbbbaaabba,0
aaabaabbbbbbabbabaaaababbba,0
bbbbabaaaa,0
aaaaaabbbbab,0
aaaabbaaabbbbbbbbbaabbaa,0
abbabbaaabbbbbaaaabaabbbabb,0
abbaaabbaabbaa,0
bbbaaaabaabbaabbabb,0
bbbaabbaaaaababababbabaa,0
abbbaabbbbbabbabbaababb,1
abbaabbbabaaabbbabbbba,0
bbaaaabbaaabbbbbbaba,0
bbaababbbbabbabbaabaab,1
baabbabaabbaabbbbaaabab,0
bbbbabbaab,1
aaaabbbababbaabaababbababbbaa,0
aaaabaababababbbaabbaba,0
aaabaaabaabbbaabaaabbabbbb,0
abbabbaaaaabababaabbbba,0
abbaaabbbbbba,0
baabbaab,0
abababaaabbbbaabbb,0
bababaaaaaababa,0
ababaabbabababbaabbabaaabab,0
bbaababaaabaababbbbabbbba,0
abbbbaabbbabbbbbabbbabba,1
aababbbabbbabbbbaabbabbbbaabbb,1
bababbabba,1
abbaabbaaaabaabbbbbb,0
bbababab,1
baabbbbbbbaaaaaabaaabb,0
ababbaaabbabbaabb,0
aabbbaabbaaba,0
babaaabbaaababb,0
aabababbb,1
aaabbaaba,0
aaabaabbab,0
baaaaaabaaaabababaaabbbaab,0
babbabaaabbabbaaaa,0
baababbabaa,1
aabababaabbbbabaabaaabaab,0
abaaaabbbba,0
abbbbabaaaabbbbbaaaaaaaabbaa,0
abaabaabaaa,0
babbabbbbaaaabbababaabba,0
bababbabbab,1
abbbbbaabbabbbbabaabbbbb,1
aaaaaababbababbaabbba,0
abababbaaabbababbabaababbbabab,0
aaaaaababbaabaab,0
bbaabbbabaabbbbabaabbbbbbb,1
baabbbbbbbaaa,0
babbabbbabababb,1
bbbbaaaaabbabbbba,0
bababaaabb,0
bbbbaaabbabbbbababbbbb,0
bbbabbaaabaab,0
bbabbabaabaabbbaba,1
bbabbbabbbabbbbabbbbabaaabaaa,0
ababbbaaaabab,0
bbbbbbbabbaabaaba,1
abbbbaabbabbbaba,1
baaababaaaabbaa,0
aaabbabaabaabba,0
baaaaabbaaabbaaababbb,0
bbbbbbabaababbbbabbb,1
abaabbaabbaaababab,0
babbbabababbaaaabbbbabababb,0
bbbaaaaaab,0
bbbaabaaaaabbabbbaababbbbb,0
aaabbbbbbb,0
aaabbbabbbbbabab,0
baaaaabbbabbbaaaaaaaabbbbbabba,0
bbbabbbaa,1
aababababaaaaabbba,0
abbbaaaaaaab,0
ababbababbabaabb,1
aababababaaabababbbbbbba,0
bababbbbabaaabbabaababaaaababa,0
bababbaba,1
baababbabbbababbaabbabba,1
bbbbabababbabaaabbabaabbab,0
aabaaabbaababbaaabbbaaba,0
abbbaaababbbbaabbaaabbb,0
bbbbbbabbbbbbbbbabaabbaa,1
abbabbbbbbbbababbaabbabaab,1
aaababaababaab,0
babbabbaababb,1
abbbbababaaabbabaabbabbababb,0
bbabaabaababaaabbba,0
abaaaaaabbaabaabbbaaaaaa,0
aaaaaabbaaaabbbaaababbaaaa,0
aabaaaaabaaaaabba,0
abbbaaababbabbabbaabbaaa,0
abbaabaa,0
aababbabbbbbabbabbbbab,1
bbbbaaababbbbaaaaaaaaabbababbb,0
aababbbabbbaabbbabab,1
aabbbbbabbbababbbbbbbbbabaa,1
bbbabaab,1
bbabbaabbbbbaabaabbbabb,1
abababbbbbabbbababaaa,0
bbababbbabbbabbbabaaaaaa,0
bbabaaaababaabaabbbbbabbaabaab,0
babbabbbaabbaaaaababbaaaaababb,0
bbbbaaaabbaba,0
bbbabbabaabbabb,1
bbabbaaabbaaa,0
bbaaaabbaaaaababbbabbabaabbab,0
bbabbabba,1
abbbabaabababbbabbbbbaabaa,1
baaaaabbabbbbab,0
bbbaaaabb,0
baabaaabbababbabaabaabb,0
babaaabb,0
aaababbaabaaabbbbaaaaababbbba,0
aabaabaaaaabababaaba,0
baaabbabaaabaaabba,0
baaabaaabababbaabababaabbbaaa,0
abbbbbabaaabbbababbbbbaaaaab,0
aabaabaaabaabbaaaaab,0
bababaaababb,0
bbabbabbaababbbbbbbabbbaaa,0
baaabaabaaab,0
aababbaabbaaaaabb,0
bbbaaabbaaaabbabbbababbabaab,0
aaababbbbabaaabaaaabbb,0
aaaabbbbbaaabaa,0
bbabaaabaabbaabbabbbbabbab,0
bbbaabaaabbabbbbabbbba,0
aaaabbaba,0
aaaabbbaabaaab,0
babbabbbbbab,1
bbbbbaaaaaabaaaabab,0
abbaabba,0
aaababaabaaabaabaaabaaa,0
bbabbbaaababaaaaaabaaaababbb,0
bbbbbbaababbaababbaabbb,1
abbbbbaabaab,0
bbaabbbaabbbbbaabababbabba,1
aabbbbababbabbaba,1
aaaababbaaabbaaabbbaababa,0
aababbbbaaabbabbbbbbaaababa,0
aaabbabaabaaababbabaab,0
abaaaaababaaaabbabb,0
bbbbaababbababbbabbbbabb,1
bbaabbabaaaababbbbab,0
bbaaaababbbbaaaaabbabbbabb,0
abbbbbbaabbbaabbb,0
ababaabbbbb,1
bbbaaaabaaaabbaaabaabaaa,0
abaabbbaaabbbbbbabbbaaaaabaa,0
aabbbbbaaaaaa,0
aababbabbbb,1
baababbbbbabbaaababbaaa,0
aaabbaabaabba,0
bbbbbaaaaababbabbbbabbbbbb,0
bbaabbabbbaaabaabbbabba,0
aabbbbaaaaaababababbabaaa,0
babaabbbabaaabbaabaababb,0
abbbbbbabbbbabbbbaab,1
bababbbabaa,1
ababaaabbbbaaba,0
abaabbaaabbabbbabbbababa,0
aababbabaaaa,0
abbbbabbbbbabb,1
aabbbaabaaaaabaabbababbb,0
bbbbbbbabbbaabb,1
aaaaaaab,0
abaaabbabbba,0
babbabbbaabaabbbbbaababaa,1
abbbbbbbbabaaaaaba,0
baabbabbabaaabaaababbb,0
aabbaaaabaa,0
aababaabaaaabaaabbaaba,0
abaaaabaabbbbabbaabbaaaab,0
bbabbaababa,1
aaabbaabbbabb,0
aabbabaabbaabbbbaabbbbabaa,1
aaaabbbaabaaaaababaaaaaba,0
bbbaabbbbbaabaaba,0
aaaaabbaaababbbbaababaab,0
abaaaaaabbaa,0
bbbaaababbbaaababababbb,0
bbbbaaabbbabbbbbabab,0
aabbbaaabaabbbabababa,0
bbaabababbabbaabbbbbbb,1
baabaabaaababaabbababbbaaba,0
baaabbaaaaaaaabaaaa,0
abbbaabbaaababbaaabab,0
babbaaabbbaaaaabbbbbaaab,0
aabaabaaaaaaabbaaababbaa,0
abbbabaa,1
aaaabaaaababbb,0
babbaaaabaaaa,0
aabbaaabbbabbbabbbbaa,0
aaaaaabbbaaaabab,0
bbabaaaaababaa,0
abbbbbbba,0
aaaabaabbabbbaaabbbaabbbbaab,0
bbaabaababbaaabbababbb,0
ababaabbaababbaa,1
babaababab,1
aababbbaaabababaaaabaaaba,0
abbaaababbababaaba,0
aabbaabbbaba,1
baabbaababb,1
abbabbaaaaabbbaabbaabab,0
aabbabbaaaaaabb,0
aaabbbabaababaab,0
aabaabbabbbbabbaabbaaa,0
aaaaaaabb,0
abaabbbbbaaabaabbabaa,0
abbbaabbaaba,0
bbabaaaabaaabaabbabbbabbaabb,0
baaababbbbab,0
abbaaaaababbbbabbbba,0
aabbaaaaabbbababbaabbabaaaaaba,0
aabaaabbabaaaaabaababbababba,0
bbaaaaaababa,0
aababbabbabbbabbbaaaa,0
ababaaababaaaabbbaa,0
abaaaabbbaaabaaab,0
bababbbbabbbabbbbabaabbaab,1
ababbbaa,1
abbbbbabbababab,1
aabbbaabbabbbaabbba,1
bbabbaaaaabbbaabbaaabaabbbbb,0
bbaaaaaaaaaa,0
aababbabbbbbbbabbba,1
babbaaaaabbbbbabbaababbbbbbaa,0
aabbbabbbbbaa,1
ababbbababbba,1
aabbbaab,0
bababaabaababababbbaa,1
bbbaabbbaabbba,0
babbbbababaabbbbbbbaabaab,1
babbbabbbbbabaabaaaaaabbbaba,0
baabaabbbabbabbbbaabbbabaa,1
babbaabb,1
bbbbaabbba,0
abbbaabbba,0
bbabbaabb,1
abbbbbbabbbbbabbaaabbbab,0
ababaaaabbbbbbbbaaaaaabb,0
bbbaaaabbbbabbbabaababbbabba,0
abbbbbbbaaababbbbbaa,0
bbaabbabaaaa,0
bbabababbba,1
baaabbabbaabbbababbaa,0
aaababbbbababbababaabaabbab,0
aabaaaabababbabbabaaabbbabb,0
baaaaaabb,0
baabbabbbabaababbbabbabaa,1
baabababbbaabaaaaaaaaabbb,0
baabbaabbaabbbbabbbbbbaba,1
baabaaabaaaaabbabbbaaaa,0
aaabbbabbbbabbbbaaabbaaaab,0
aababaaabaaabaabaabbbaababbaba,0
babbaaabbabababbaaaaba,0
abbaaaabbbbabab,0
abbbaabbbb,0
bbbbabbaababaaa,0
abbbaabbbbabababaabaaaa,0
bbbaabbbbbbabbba,1
babaababababbbaaaa,0
bababaaaaababbbaab,0
bababbbaababbbaba,1
abbaabaaabababaaaabbababab,0
aababaaaaaaa,0
baaaaaabbbaabba,0
aababbbba,1
bbaabbbaaaabaaabbaaaaa,0
babbbbabaaaaaabbaaaabba,0
abababbaababbaab,1
aabbaababbabbabbbbaab,1
aabbaabaaa,0
aabbaabbbaabbbabaaaababbaaabb,0
aabaababbabbbaaaabbabbb,0
bbbbabbbbaaaababab,0
aaaaababaaabababbabbaababb,0
aaaabaabaaba,0
bbbbaaaaabbababbbabb,0
abbbaaabaaaaaabb,0
abaaaaaaabaaabaabbbbb,0
baababaabaaabbbb,0
bbbaaabbbabbbbaabbbaaababbabbb,0
aabbbaababbabb,1
abaabbbabbbab,1
babaababa,1
baababbaabaaaaabbaaabbababbaa,0
bbababbababbababbababaaabbbaa,0
abbbaaababbaaab,0
aabbbaaabbbbbaaaaabbbabaaba,0
baabbbababbbaabaaabaa,0
aaabbbbabaaabababbbabaab,0
aaabaaba,0
baabaabaaaababaabbaaabaab,0
bbabbbabbaabaaaab,0
babaabbabababaa,1
aaababbabbbaabbabaaababbbaba,0
bbbbabaababaaba,1
abbabbba,1
ababaaaabaababbbaabaaabbbaa,0
baababaaaabbaaaabbbab,0
bbaabbbababbaabbbbbabb,1
bbbaabbbabaaaab,0
baabbbabbbaababbbabaab,1
bbabababbbbbbabaabbbbaabbaa,1
baabaaabbbaaaabbbaabaaaa,0
babababababaaaababaaaaabaab,0
abaaaaabbb,0
aaabbabbbbbaaaabb,0
abbbbbaabababbbbaaababaa,0
bbbabbbbaaabaabbbababbababa,0
aabbaaabaabaaaaabba,0
aabbaabbaabbbbbbabaababbbaab,1
bbaaaabbbababaaaaabbbbbaaaa,0
abbbbbbabbaabbaaababb,0
babbbaaabaa,0
abaaaabaaabaababab,0
abababaaaaabaabbbbba,0
aaaabababbbaaaaaabba,0
aabaabaaabbbbaabbbabbab,0
babbbabbaa,1
bbbabaabaabaaaaababbb,0
aaabbaabaaabbaaabaabaaaabb,0
babbbbaaabaaaabaaabbbabaaaaba,0
abbbaabbaabbabaab,1
bbabbbaababaaaabbbbb,0
bbbaaaabababbababa,0
bbbbbbaababbb,1
abaabbbbabb,1
ababaabaabbbbb,1
bbbbaabbabbaababbbbabaaaab,0
baaabbbb,0
abbbaabbaaaabbaaabaaaababbab,0
aaaaaababaaabbaaaaabaaababbaab,0
baaaabaaabababbbabb,0
aabbbaaabbbbabb,0
abaabbbaaabaaabbaaaba,0
abbaaaaaba,0
bbbbbbaaabaabbbbbaabbab,0
bbabbbbaaba,1
aabbaaabbaabaaaabba,0
baaaabbabbaaa,0
baabaababa,1
abbbbaabbaababaaaabababb,0
baabbabbaaababbb,0
aaaaabbbaaaaaabaaabbbabbaababb,0
abababaaaba,0
aabaaabbabbbbbabab,0
abaabbbbabbbbbaabaaababa,0
aaaaaababbbba,0
aabababaaabbaba,0
ababaabbbbababb,1
bababbababababbabbaa,1
baababababaaabaaa,0
babaababbaaaabbbbbab,0
aaaaaababbababbabbaa,0
bbaababaababbbaabbbaabbab,1
abbbbaabbbaaabbbaaaaa,0
aabbabbabbbbabbbabaabababa,1
bbaaabbaaababaabaaba,0
aabbbabbaaabababbbabaaabbbbba,0
abaaaababbaabbababaabbaaa,0
abbabaabbabaaaaababbbbab,0
abaaabbbaaaabaaaabbaaabaab,0
abbbbbbaababbabaaabb,0
abbbbabababbaababbaaabab,0
abbbbbbaabaaabbabaabaabbab,0
aabaaabb,0
bbaaabbbabaaabbb,0
bbbababbabbbabbbaa,1
bbababbbbabaaab,0
aabababbaabbbababbba,1
baabbabaa,1
abbbbaabbabaabaabaaaba,0
abbabbbaabbbbbbba,1
aabaaaaabbababbaaababbbbabb,0
babbbbab,1
aaabbabaabbabbaabbaabbbbba,0
bbaabbbaababaabbbaabb,1
abbaabbabaaaaba,0
bababaababaabaababa,1
babbaabbbabbabbbaab,1
bbbbbbbbbbbbb,0
bbabaaaabbb,0
abaabbabbabbbab,1
abaaababbababbbbab,0
baababbaaabaabb,0
aaaaabbbbb,0
baabbabbaaabbaaabaa,0
baaabbbaaabaab,0
abbbaabaabb,0
bbbbabaabbabab,1
babaaaaabbabaabaab,0
aaaaaaabbabaabab,0
babbbbabbbbaaab,0
bbbabbababbbaabbbbbbaaaaaa,0
bbabaaaaaabbabaabab,0
aaabbaabbaabbaabaabaabbbba,0
babaaaababbbbababbb,0
aaaaabaaaaaababaabaabbbaa,0
aaaaaababbbbbabbbbbabaaaaab,0
ababaaababababaa,0
aaabbabbbababbabbabaaabbabbab,0
aaaaaaababbabaa,0
aababbbabaabbbbaaa,0
bbabaaabababb,0
baaababbbbabaabbabbbb,0
aabbbbababaa,1
abaabbaaabaabbabaaabbbababb,0
ababaaba,1
aabbbbbbabaabab,1
abaababababaaabaaab,0
abbbaaabaabbbbbbbaabaabb,0
aaabbaaaababaa,0
bbbabbaaabbbaaaabaab,0
aaaaabbaaaaabbabaaaab,0
bbaaaaaabbbaaaaaaabba,0
abbbaaabbb,0
babaaabaaaabbb,0
bbbbabbbabbaabaabaaab,0
bbaaaaaabba,0
babbbababbbabbbbbabbbababbaa,1
aababbbabbabb,1
bbabbbababbababbabbbbba,1
aabbbaaaabbabbbaabbabbababba,0
baaabaaaababbb,0
bbbbaabbabababb,1
abaabaabbbbbaaab,0
bbbbbbbaabbabaaabbbaaaaba,0
babaabaaaaabbbbabababaaabbba,0
abaababbbabaababbbbbbabaabbbb,1
bbbabaaabbabbababaab,0
abaaabaabaabbbbabbba,0
baababbaabbbaabaaabbabbabbb,0
baabaabbbaaababbbbbbbbb,0
bbbaaaaaaabbbaaab,0
bbbbbaabbbbbbbabbabb,1
abaabababbbbbbbabaabaa,1
baaaaaaabaabababaa,0
bbbabbaa,1
aabbbabbbbabaaaa,0
bbaabaaaabbaaaaabaaaababaa,0
aaaabaabaaaaabbabaaabb,0
aababbbabbabbbbaabbbabbbabbab,1
bbbaabbbabababbbabaabbbaaaaa,0
babbbbaaaaabbbbba,0
abbbaaababbabbb,0
baabbbaabaabbabbaa,1
abbbaababbbab,1
bbabbabbaabbaabbbbbaaaba,0
bbbabaabb,1
abbabababaa,1
babaababaaababbababbabaaaaaaa,0
aaababbaaaaaaababababb,0
bbbaaaaababaaabb,0
aabbaaabaaabbbaabbabb,0
abaabaabba,0
babaabbbbbb,1
aaabbaaabbabbaaabbababbbabbaa,0
ababbabaabbbaababaaabba,0
bbaaaaabaaabbaabaa,0
babbaabbbaaaabba,0
abbaaaaababbaabab,0
bbabaaaababbaaabaaaabbba,0
aaabaaabbabababbbabaaaba,0
bbabbbbbaabbba,1
bbbbabaaaabbabbbbaabbaabaab,0
babbbbabbbbbaabaabbbbabaabbaab,1
babbabaababbbb,1
aabaababaaababbabbbabaabbab,0
babbabbbabb,1
bbbabbbaaabbbbbaaaabaabbb,0
bbabbaabaabb,1
bababaaaaabbabbbbbabbaaabbb,0
aaabbbbbbabbaaabbabaaaaa,0
ababaaaababbaaaaaabb,0
bbbbbbabaabaabbbabbaababa,1
baaabbaaaaabb,0
bbabbbaabbbbaabbabbbaabaaaabaa,0
bbbaaabbaaa,0
aaabaaabbb,0
bbbbbbabbabbabaab,1
baaabbbbaababbba,0
abbabaaaaaabaaaaabbababbaaaaba,0
bbabbbbaabbababaabababaabbaa,1
aabbababbbbaaabbbbababaab,0
abababbbababbbaba,1
bbabbbbbababaabaa,1
babbaaaabaabaaaaab,0
babbbbbbbbbaa,1
babbaaababaaaaaabbaaaa,0
aabbbbbaabbbba,0
abbaabbbbbbbbabaababbbbaababba,1
bbabaaaaabaaba,0
abaaaaaaaaaaaaaaabb,0
aababbbabaabbbaaabbabaaa,0
abaaabbbaaabbabbaabb,0
bbabbababaab,1
baabababb,1
bbbaabaaaaaaba,0
aaaababbabba,0
bbbaababbbaaabbabbbaaaaaabab,0
babbabaababbabaaabbaaaaabaa,0
ababaababbbbbbbbaab,1
aaaabbaabbbabbababbbaaabb,0
abbbbaababbbbbaaabababbabb,0
aaaabaabaabb,0
aaabaabaabbab,0
aaababba,0
aababaabaabbbbbaba,1
abbaabbaaaab,0
bbaababbbaaa,0
bbbbabbbabaaababbaa,0
babaabbbbaaaab,0
abaaabaabbaaaaabbbbababaab,0
bbabaaaabaabaaaaa,0
aabbabbbbbaabaa,1
bbaaabaabaaaabbabbababbbaa,0
aaaaabaaababaaaaa,0
aaaabbaabbbbbbbbbbbb,0
bbbaababababbbaabaabbbaa,1
bbabaabbbbaabbaabaabbbbb,1
abbbbbbbbaabaabbabababbaaabb,0
aabbbaaababbabbaabbb,0
abaabbabbabaaabbabbabbaaab,0
bbbaabaabbbabbabbbababaa,1
abbabbbabaaaa,0
abbbbabbaaab,0
babbaabbaaab,0
abababbbaaababaaabaabbab,0
aaabbbbbabbaaaaaba,0
aabbabbaaababbb,0
bbbabbabaabbbbbbbbabaabaabb,1
baabbbaabaabaaaaaaabbbbaaabb,0
bbababaababb,1
aabbbaaa,0
baabbaaabbbbaa,0
abbabbbbabaabaaaa,0
baabbbaabbbbaaaaababbbbba,0
aaaabbbbbb,0
abaaabaaabbaabbabb,0
aabbbabbbababbbabaaabaa,0
ababbababbbaaaaaba,0
bbaaaabbbbbaaababbbbbb,0
abbbbbbbbaabbbbbb,0
bbaaaaabaaabbbbaabaabaabb,0
aababbbb,1
baabaabbbaa,0
abbabaabbabababbaab,1
abaaaaaaaabaaabaaabaa,0
aabbbabaabbabbabaabaababbabbbb,1
aaaabbbabb,0
aabaabababbaab,1
aaababaabbaabb,0
baaabbaabbabaababbabb,0
bbbbaababbbbbbbaabbaaaababa,0
abbababbabbbab,1
bbbaaabbababaabbbabbab,0
baababbbbbaba,1
ababbbbaaaabbaaa,0
baababbbbaabbabaabbbaabbbab,1
bbbabaabbbaabaa,1
baabbbabbabbabbaabbab,1
baaabbbabaabbbbbbaabaabbbababa,0
aaaaaaaaabaaab,0
abbbbaabbaaabbabaabbabab,0
babbbabbab,1
bbbabbabbababbabbabbbbba,1
baababbabab,1
abababababa,1
bbbaababaabaabababab,1
abbaabbbab,1
bbababbbaabbb,1
baabbbabaabaabaa,1
abababbbbbbbaabaa,1
abbbababbabab,1
bbababbaabaabaabbbbbaba,1
babbbabbbaababa,1
bbabbaba,1
bbbbbbaabaababbabb,1
baababbbabbbbbabababb,1
bbabaabbba,1
babaabbaabbb,1
bbbbbbbababbb,1
baabbbaabababababbaabbbabaab,1
bbabbabb,1
abbbabaabbaabbaab,1
aabbabaababbbba,1
abbabbbabb,1
bbaababaababaabba,1
bbbbbabaabbbabbbbb,1
babbbaabbaabbaabbaabababababb,1
aabbabbabbaabaabbbaababbbab,1
babbababa,1
bbabbbabbbabbbbbbbbbb,1
abbbbbabaabba,1
ababbbabaabbabbabbabbba,1
aababbab,1
aabbbbbabbabbbba,1
bbabbabbababbbbababaabb,1
ababaabbbbabaa,1
babbabbab,1
abbbabbbbb,1
bbbabbbbabaabbbaaba,1
abbabaabbabababbbbabababb,1
bbabbabbbabbbabbba,1
babbaabbbbabbaa,1
abbaabbababbaabbbabbb,1
abbaabbbbbbabab,1
bababaabbbaababbbaabbba,1
abababbbbabaa,1
abbaababbabbbaabaabaa,1
bbaababbabaaba,1
aabbaabbab,1
abaabbaabbaabab,1
abbabaabab,1
abbababbababbababb,1
baabababbbaabbbabbaabaa,1
abbbbabbbabaabbba,1
aabababb,1
bbabbbbaab,1
ababbabbbbaabbabaabbabbbbbb,1
ababababba,1
bbababaaba,1
bbbbabaabaababababbbbabab,1
bababaabbbb,1
abbaabbabbaabbbaa,1
bbbbaababababa,1
aabbaabaabbbaababbbbbbbabba,1
bbbbabaabaabb,1
abbababbabaabbbababbab,1
abababaabbabbbbbabbbbaa,1
aababbaab,1
babbabababababaaba,1
babbbbbababbbab,1
bbbbbbbbaabbab,1
baabbaabbab,1
abbbbabababbbbabab,1
abbbaababb,1
babaabbaa,1
abbabbbabbbbbabbb,1
abbbabbaa,1
bbabbababaabbbababbbbbabbb,1
baabaabbaabbababbb,1
bbbbbabbbbababbabba,1
babbaabbbababbbbaabbbbaa,1
abbbbbbabaabababbbbbabbba,1
bbaabbabbabbaabab,1
bababbaaba,1
abbbbbbbbab,1
bbbbbbabbaabaabaababbabba,1
bbabbbbbaabbbabbaabbabaabbbabb,1
babbbbaababbabba,1
bbabbaabbaabab,1
babbabbbbbbbaabbaababaababa,1
bbbabababbbbaabaa,1
baababaabaabbbba,1
bbbabbab,1
bbababaabbababab,1
bbabbabbbba,1
aabbbbabbbbbbabbbbaba,1
babababbabbbabaabbbabbaab,1
babbabbaabbaababaabbabbbbbab,1
abbbabbaabbbbaabbabbbbabbaabbb,1
bbabaababbbababbbbbbababaabaa,1
bbabbababbbabbabb,1
bbbbbbaabbaababb,1
bbabbbbabbba,1
babbbbabbba,1
bbabaabab,1
abbbabbaabaabababb,1
bbaabaabbabb,1
bbbbaabaababbabaab,1
abbaababbbaa,1
aabbbbbbbabbababbaab,1
bbbbabaabababa,1
abbabbaa,1
bbbbbabababbabab,1
abbaabbabbbba,1
bbaabaababb,1
abaabbaabbbbab,1
abababbbbabaabbaabaababb,1
bbbaabbbbab,1
bbbabbbbabaabababaabbabababbb,1
abbaabbbabaab,1
baababaabbabbbbbabbbbba,1
babaabbbbbbabbabb,1
bbbbabababaabbbaabbaba,1
bbaababbbbbbabb,1
bbaabbab,1
abbbbabb,1
abbbbbab,1
babbabababababbbababb,1
bbbababababba,1
bababbbbbabaa,1
ababbbbabbbbbabbababb,1
aabbbabaababbbbbabb,1
abbabbbbbabaabbbaabbabaab,1
abbbabbbabbbbaababaa,1
bbaabababbbbababb,1
babbbbbbabb,1
aabaabbabaabbbbba,1
abbbbaabbbbabbaababbbbababbb,1
bbaabaabababaababa,1
babbabbababbaababbabbbaaba,1
bbabbbbabb,1
aabababbbabbaa,1
ababbbbaab,1
bbaabbbaababaaba,1
aabaababbbabba,1
bbababbbbbabb,1
babbbabaabbababb,1
bbabbaababbaabbbaabbbbbbbbbb,1
bbbbaabaababab,1
aabbababbabb,1
aababbabababa,1
babbaabbbaabbaabbaabbbbabbaa,1
babbabaabbbaabbaa,1
babbbbbba,1
aabbabbbbaaba,1
bbababaab,1
abbbabbbabbb,1
aabababa,1
abbaabbababbabba,1
abbbbaabbaabbabbbbb,1
ababbabaabaabbba,1
abbbbabbbbbbbabb,1
babbababbbaabbba,1
babababbaabbaabbbab,1
bbababaa,1
