,1
abbabaa,0
abbabab,0
abbabba,0
abbabbb,0
abbbaaa,0
abbbaab,0
abbbaba,0
abbbabb,0
abbbbaa,0
abbbbab,0
abbbbba,0
abbbbbb,1
baaaaaa,0
baaaaab,0
baaaaba,0
baaaabb,0
baaabaa,0
baaabab,0
baaabba,0
baaabbb,0
baabaaa,0
baabaab,0
baababa,0
baababb,0
baabbaa,0
baabbab,0
baabbba,0
baabbbb,0
babaaaa,0
babaaab,0
babaaba,0
babaabb,0
bababaa,0
bababab,0
bababba,0
bababbb,0
babbaaa,0
babbaab,0
babbaba,0
babbabb,0
babbbaa,0
babbbab,0
babbbba,0
babbbbb,1
bbaaaaa,0
bbaaaab,0
bbaaaba,0
bbaaabb,0
bbaabaa,0
bbaabab,0
bbaabba,0
bbaabbb,0
bbabaaa,0
bbabaab,0
bbababa,0
bbababb,0
bbabbaa,0
bbabbab,0
bbabbba,0
bbabbbb,1
bbbaaaa,0
bbbaaab,0
bbbaaba,0
bbbaabb,0
bbbabaa,0
bbbabab,0
bbbabba,0
bbbabbb,1
bbbbaaa,0
bbbbaab,0
bbbbaba,0
bbbbabb,1
bbbbbaa,0
bbbbbab,1
bbbbbba,1
bbbbbbb,0
bbbabbbaaabbaabaabbbbabaaabaa,0
aababbaaa,0
bbabaabbaaaaabbb,1
bababbaaabbbaabaaabbbaa,0
baaaaaabaabaaabbbbaaabab,0
ababbabbbbbaababaaab,0
abaaabaaababbabbaababbbbbb,0
aabbabbaaaabababbabbb,0
aaabaaaaabababaab,0
aabaabaaababbaabaabbab,0
aababaaabbbbaaabbbab,1
abaabbbbbbb,1
aaaabaaabbbabbaaaababababbab,0
abaabababaabbabbab,0
baababba,1
aaabaababbababbbbab,0
aaaababbbabaaaababababbaababa,1
ababbaabbaaabbbabbb,0
abbbbaaaabb,0
ababbbababaaaaaabbbabbaaaab,0
babaaaabbaaabbabaabab,0
bbbabbbaaba,0
ababaaabbaaaabaabaaaaaaabbb,0
bababbabbabbbabababababaaaa,0
abaababaabaa,0
bbbbbbabbbbababa,0
babaaababbbaabbbababbbabb,0
abbababa,1
bbbbbbba,0
bbaaabaaaabbaabbabaab,0
bbababbbaba,0
ababbbaababbababbbabbb,0
babbabbabaaabbb,0
bbbaaabbbabbaaaabaabaabaabb,0
abbababbaaabbbbaaab,0
bbaabbbbbbabbaa,1
aaabaaabbaab,0
ababaabbbbaaabaabb,0
babbaabbab,0
bbaaaaababbabbababba,1
abbaababbabbbabbbaaaaabbaaabb,0
baaaaaabbbaaabababbbabbbabbba,0
abbbabbabbabbababa,0
ababbaababbabaab,1
abbbaaabbbbababbbbbba,0
baabbaaa,0
babaabbbbbabbabb,0
bbbbabaab,0
bbaabbbbbb,0
bbbbbaaaababbbaabbaaaaabbaabb,0
ababaabbabaabbbababbababbaaaa,0
baabaaaabaaabbbabbbab,0
abaaabbbbbbbbababa,0
aaaabbabaaba,0
abaaababbbaaaaababbabababb,0
bbbbbbaabaaaabbbabbab,0
aaaabbaabbbbbabaabbbaabaabb,0
aabaabbaabaa,0
bbbbbaaa,0
bbbaabbbabaaaab,0
ababbabbbbbaabbbabbaaa,0
bbbaaaaab,0
bbbaaaabaababaa,0
baabaabaaaabbaaabaaaabb,0
abaabbbaabbbabbaabbaaabb,0
abbabbababbabababaabaab,0
abbbaabbbbbbbaabbababbbbaa,0
aabaaaaabababbabbbabba,0
aaaabaaaabaabbaabbbbabbbabaaba,0
aaabbbabbbabbbababbbaaabba,0
abbabbaaaaaaabaaaaa,0
abaabbab,1
bbaabaaaaabbaababbababba,0
abababbaaa,0
aababaaabaabbbabbb,0
aaabbabaababaabbbbbbbbabaa,0
baabbabbababbbbabbabaababaab,0
bababbabbbbaababababbaabba,0
bbaabbaabbaaaabaaabaaaabbaabb,1
bbbbababaabbbaaababababb,0
bbbabaaababbaabaaaabbabb,1
abaaaabbbbaabaaaaaba,0
baaabbab,1
aaaabbbbbbb,0
bbbabbbbbabbabaababbba,0
aabaabbaab,0
bbbbabbaaaabbbaaaaabaaaaab,0
abaababaaaabbaaababbaababa,0
aaaababbababbbb,0
aaabbbaababbab,0
bbbabbaaabbabbbbaa,0
aaababaaabbbb,0
abbabbaabababaaabbbbabaaabb,0
bababbabb,0
baabaabaa,0
aabaababbba,0
bbabbbbabaa,0
bbbabaabbaabaaaaaabba,0
baabbaabaa,0
bbbaaaabababa,0
aabaabababbaabaaaaabbabbbab,0
aaaaaaaabab,0
abaaababa,0
baaaabba,0
baaabbaababbbbbaa,0
bbbaabbbaabaa,0
baabbbaaaaaba,0
babaaaabbaba,0
bbababbaaabaababbbbbabbbbbbb,0
aabbaaababb,0
babbaabbbbbaaababa,0
bbbbbababaabaabbbaaa,0
ababbaabaaabba,0
aaababbaabaababaaa,0
bababaaabbbaaabaabababaabba,0
abaaaabbbabaaabaabaaaabababb,0
baabaabaaaabababbababbaaaba,0
baaababbbababbb,0
aabaaabaaabbbaabaabbbbb,0
bbbbbbbabbaab,0
bbabababbaaababbabb,0
abbababaabaaa,0
abbaabbbbbbbbabbabaababbbbaaab,0
aaaabaaaba,0
abbababbaabaa,0
abaabaaaabaaab,0
abaabbabaaaaa,1
bbabbbabaabbbaabaaaaaba,0
bbaabbbba,0
abaaaaabbabbaabababaabbba,0
aaabbbbaaaabbaabbbbbaaabaabbb,0
baabbaabbbaab,0
bbbbbbaa,0
bbbbaabbabbbaabbbabbb,0
aaabbabbaaabaaaaabaa,0
abbbbabaab,0
bbabbabaaaaaabbbbbaabbbaaa,0
babbbaaaaaaba,0
baaaababb,0
abaaaaaaabbbbabbaabaaaba,0
aabbababbbbbaaaabbaaab,0
abaaaaaaabababaaababababbbabab,0
bbbbabbbbbbbbbbabbbaaabaa,0
aaaaaaaaaababaaaaabaabb,0
abababaaaaababbbabbbabb,0
bbbbbbbabbabbbbbaababbaabaaaa,0
abbbbbaaabbaab,0
bbabaaaaaaaabbbaaba,0
bbbabbab,0
bbbbabbabba,1
baaaaabaababbbabbbaaab,0
aababbaaababbabaababbb,0
bbbaabbababbbaabbbbbaabaaabbb,0
abbaabbbabbba,0
abaaaabbabaa,0
ababbbbabbbbbabababa,0
bbbbabaaaabaaabbbabb,0
babbaaaaba,0
babababababaaaba,0
abaabbaababbaba,0
abaabaaabbaabaabbabbaab,0
baaaaababaababaaabab,0
baabbbbbababaaabbbabaaabbaba,0
babbbaaaaabb,1
abbbbbbbbaaabbbaa,0
aabaaabbbaabaababbaaabbbb,0
aabbaabbbbabaaabb,0
bbbbbbaababaabbaaaab,0
baababbbabbaaabababaabbaabaa,0
bbabaabbababbaaab,0
baabbbab,0
babaabbbbbaaabbbbabaaaabb,0
baaabbababbb,0
aabbbbabbbbbbbabbbbbaaaababba,0
aaabaaabbbbb,1
aabbaabaaabbaabb,0
bbbbbaababab,0
bbbbaababaabbbbbbabbaabba,0
bbabababababbbabaaaaab,0
baaaabbabaabb,0
bbbaaabaaabbbbaabbabaaaaabb,0
bbbbbbaaaabaaabaaaabbabbbab,0
bbaaabbaabbabaaabbb,0
bbbbbababb,0
bbababbbbbbbababbbaaab,0
bababbbbababbabbbabbabb,0
abbbbabbbbbbabababaaaababbab,0
babbbabbaaabbabbaa,0
bbabaaaaaaabbaabbaabbbaab,0
aaabbbbaaaaabbaabaaaaba,0
baabbaaabaa,0
aabaaabaab,0
ababbbaabbabbbaabbbbababb,0
bbbaabaaa,0
aabbaaaaabbbb,0
aaabababbabababababbbabb,0
abaaabaaabaaaaaaaabaaaab,0
babbaabbbbbbbaabaabababbaab,1
bbbbbbabbbaaaaabbabaaababab,0
baaabbbbbbbaabaaabababababb,0
babbaabab,0
abbbbabab,0
babaaaabaa,0
abbbaaaabaabaaaa,0
aabaaabbbbabaab,0
aabbbaaba,0
abaabbaabbbb,0
abababababbabbabbbbbbbaaaabbbb,0
baaababababbbbaabaaaabbbbb,0
ababaabba,0
abbbbababaaabbaaaabbbaaabb,0
abababbabababbbbbaaaaaabbbbabb,0
aaaaaaababb,0
abbbbaaababaabbaabaab,0
abbbababbbbbababbabbabab,0
aaabbabbabbaabaabbaaab,0
baabbaabaab,0
aaabaaaaababbb,0
abbbabbbbababb,0
baababbabbbbaabbaaababaabbab,0
ababbbaaaabbbbaababbbbabbabbb,0
bbaabbbbbab,1
aabbbaaaabbbbbbabaabaabb,0
bbaabaabaaababaabbbaa,0
abaabaaaabaaababbabba,1
abababbbbbbaaaab,0
aaaabbaaaabaabb,0
bbabbbabbababaababbaabbbbab,0
bbaabbaabba,0
abababbbbbb,1
bbaaabbbababbabaaaabababaabbb,0
aabbbabbb,0
aabaabbbaaa,0
babbabbaabaaaa,0
bbaaababababbaa,0
ababbbbbababbabaabaaabaabbaaa,0
ababaabab,0
bbaaaabbaababbaababbabaaaa,0
bbbbabaaaab,0
babaababbabaabbbbabbab,0
bbbbaaabbabbbbbbbbaaa,0
baabbaababaaabaaabababbbbabbba,0
abaaaabbbaaaabbbbaaabbaababa,0
baaabaabbbabaabbb,0
babbbbabbbbaabaaaaaaab,0
abbbbabaabbbbbaabaabbbbaaaaa,0
bbbbbbbaaaa,0
ababaaabaaaaabbabaabbabba,1
babbaaaaaabbbbbbaaabbbba,0
bbabaabbbab,0
baabaaaaaaaabaaaabbaabb,0
aaaababbbaab,0
bbbaabaabbbababbabab,0
babbbbbab,0
bbaaaaaaabaabbbaaaabbabbbaabba,0
abaababbabbbaaaabbbbaaabaabaa,0
aaabbababbbbabbaaa,0
aaaaabbbaabbabbbbbbbba,0
babaaababaaaabaaabbababaaabbab,0
abbbaaaaababbabaaaabbbbaaaa,0
baaabbbbbaabaaabaabbaa,0
baaababbbaabaabaaaababbbaaa,0
aababaaabbbbababaab,0
ababbbabaab,0
babaaababaaabbbabbaab,0
bbabbabbbaaaaaaaaabbabaabab,0
baabbabbaaaabbbbbbababa,0
babbaaabaaaabbbabbbabaabbb,0
abaabaaabbab,0
ababbaababbaa,0
abaabbabbaaaaaab,0
babbaabbbaaaabaabbbb,0
baabbaaabababababb,0
aabbbaaaaaaba,1
bbabbaba,0
aabbbaaaaaabbba,0
bbbaaabbbaa,0
abbabbbaaabbabbb,0
bbbabbababbbaaaabababbbabba,1
bbaabaaaababaaa,0
ababaaabbaaaabbabaab,0
aaabbaaabbbbaaab,0
ababbbbbaaaabbbaabaabbbbbbbbb,0
bbbbbbaaaba,0
baabbbba,0
abaabbbaabbbbaaabbabab,0
abbabbbaabbabaaabbaaaaaba,0
abbababbbbbbaaabba,0
aaaaabbaaabaabbbaababaabaaa,0
aaabbaaaa,1
abbbbaaaaabbbbbaaaa,0
abbabbbaa,0
baaababbbbabaaab,1
aabbbaabbbbbb,0
bbbabbaa,0
ababaaabbbbbaabbbaabbaabbb,0
baabbabbababbbb,1
babbbabbbbbbaaabababaa,0
baabbbaababab,0
aaaababaaa,0
bbabbababababab,0
abaaabbbabaabbbaaabbaa,0
baaaaaaabababbbbbabbbaa,0
abbaaaaabaaaaaab,0
abaaaababbbabaabbaabbaababaa,0
aaabaaabababaaabbabb,0
ababaaaab,0
bababbabbbb,1
abababbaabbbbbbb,0
aababbbbbbaabbaababaaa,0
abaaaabbbbabababbbabbaabbab,0
aabaaaabaabbba,0
abaabbaabbabbaababbbb,0
abbbbbabbaab,0
baaaababbbbabaabbb,0
aaabbaabaabaabaaaabbbabaaaa,0
aabbaabaaabbaab,0
babbaaaaaabbaaabaaaaaabbbbba,0
bbbbbaabaa,0
abaababaaabbab,0
aabbbbabbabbbababbbaabbabaabba,0
babaabbbbbaabbbbbbaababbaaab,0
ababbbaabbabbbaababbabbabbbbbb,1
aaaabaaabbabaababbabaaaaabbba,0
bbbaabbababa,0
bbbabaaaaaabbabaaaaababaaaab,0
baaababbbaabaabb,1
aabbaaba,0
abbaabbab,0
ababababbabaabbbbabbbbbbaa,0
bbaaabbbbb,0
baaabbbbbbababbbbbbbba,1
bbbaababbbaaaaaaaaaaaabbaa,0
babbaabbbaababbaaaaba,0
baaabaababb,0
bbbaabbaaabaabbaaaab,0
aabbabbab,0
abbaabab,1
aabbbbba,0
abaabbbaaa,0
aaabababbabaa,0
aaaaaaab,0
bbbbabbbaaabbbabaaaabbabbbabab,0
aaabbaaabbabbbbaaababbaababaaa,0
abbbaabbbbaabababbbbaaaaabba,0
baabaabbaaabbbbbabbabbabaab,0
aaabababbbaabaaba,0
aabbababbabbabbaaba,0
abaabbbaaabbaabbaaababaa,0
bababbbbb,0
abababbabababaaaaaa,0
bbaaaabababaabb,0
ababbbbbbbaaab,0
bbabbabaaabbaaaaabaabbbbabba,1
bbaaaababbab,1
aabbaaaaabbbbbbbabba,0
abbbbabbbbbbabababba,0
abbabbabaaaabbababbbbaaba,0
bababaabab,0
bbbaaabbbbabbabbbababbb,0
aabaabbbaabbaab,0
baababbaaab,0
aaaabbbabababababbabbaabbbabaa,0
bbbbaaaaaaaaabaababaaaaaaabaa,0
bbbabaaabbbb,0
babbbaaabaababbbbbabbbaabbbaba,0
bbaaaababbaaaabbabaaabaaba,0
bbbababbabbaababaabbbabbabbbbb,1
abbbabbabbbbba,0
abababaababbaabbbbbbbaabab,0
bbbaaabaabbbb,0
aabbbbbaabaabaababba,1
aabbaabbbb,0
abaaaabaaaabaaaaababbaaabbabba,1
abbabbaaabaabbababaabbbaa,0
baaabbabbbbbababbbbaabbbbaba,0
bbabaaaaabbababbbabaabaaba,0
abbaaabaab,0
bbaaaabaabbbbaaabbbaaababbabab,0
abaabaababbb,1
aabbbbababababbb,0
babaabababaabaaababaabaaabb,0
bbbbbbaabaabbaabbaabababaa,0
ababbaaabbbbabbbb,0
babababbaabaabaa,0
aabbaabbbabbaa,0
bbbbabbaaababaa,0
abbbbabaabbaaabbbababbaaaab,0
ababbaabaaba,0
bbbbbaababbbabb,0
abbbbaaba,0
bbaabbabbbaabbaabbbbbaaabbba,0
aaaabaabaa,0
aabaabaa,0
abaaaaaabaabbababababaaaba,0
baaaabaabbbab,0
aaababbab,0
ababababababaaaaabaabbaab,1
baabbaabaaaaaaaabbabb,1
abaaabbbbbabbabaaa,0
ababbbaaabbaaaaaababbaaabbaab,1
abbbabbabbbaaaabaaab,1
bbababaaaaaabbbbaaaaa,1
bbbaaaababbbaabbbaabbabbbba,1
abbbaabbabbabbbabbabbabbbb,1
aabaaaaaaabaababbbabbabab,1
bbaababbbbababaabbbbaba,1
baabbaabaababbaabaaaababa,1
abbaaaaababbabbbbaab,1
bbaabbababbbaaaaabbabbbaaaba,1
aaaaabaaaaaaaabbbababaabaababb,1
baaaaaaaaaabaaabab,1
baabbaaaabbbbbaaabaaabbbbbaa,1
bababaaabbaabaaaa,1
babbabbaababaaab,1
abaaabaababbbbaabbbbaaab,1
abbabbbabbbbabbaaababbbbbb,1
aaabbabaababaaaab,1
babbbaaa,1
aaaaaaaabaaabbabbbbaaaaaba,1
bbbabbaabbbaabbaabb,1
abababababbaaaaabaaabbbbaabaa,1
aabaababaaaabbbbbbbbbbb,1
bbaabaab,1
abbabbaabbaabbbabbb,1
abbaaabbabbbbababbb,1
abbaaaaabababbabbbaababb,1
abaaaabbbaaaa,1
bbaaabba,1
baaabbaababbaaabbbbbaabaaabb,1
bbbbabbababbbaaabbabbbabbabbba,1
baaaaabbabbabbaabababbbbbaaa,1
aabbbaabbaaaababbbbabaab,1
baaaaaabbbbbbaba,1
bbbaaaabbbaa,1
abaaaaabbabaa,1
baabbbbabaabaabbaaba,1
aaaabbaabaaab,1
baaabbba,1
bbaaaabaabbaaabbaabbbaaabbbb,1
bbababbabbb,1
aaaaaabbaabbbbbbabababba,1
abbabbaaabba,1
bbbbbaaaabbabaaababbabbbbab,1
abbbaaabbaabbabaaabb,1
bbbabaabbbaabbaaaaab,1
abbabaabbbbabaabaabaaabb,1
aaabbbba,1
baaaababbbab,1
baaabbabbaabbbbbaabaababbbb,1
bbbaabbaababbbababaabbb,1
aaaaaaababaabbaabbbbbaaba,1
bbbaabaa,1
baaaababbbbbbbabbbaaabb,1
baabbbbabbbbaabababbbbaaaab,1
aabbabba,1
aaabaaaab,1
aaababbb,1
bbabbabaaaaaabbbabbbbbaabbb,1
abbbbaaa,1
aabbaaabbaaaa,1
abaaaaabababaaabababaaaaab,1
bbaaabbbabbaaaab,1
baaaababaaaabbbaa,1
abbabbabbbbabba,1
aaaaabaab,1
baababab,1
aaaabaaab,1
baabbaba,1
aaaaababbbbbbbabaaab,1
abbbaabbabaa,1
baabbbbaabbaaaabbbabbaaa,1
abbabbaaabbbbbbabab,1
ababaabbabaaabbaaaabbaaab,1
abbbbbaaaabaaaaabaabbaabbaaab,1
abbbbaaabbbaaababbbbbba,1
baaaabbabbbabaaaaabaa,1
baaabbaabaabbabaaabbbbbaabba,1
babaabbbaaaabbbababa,1
bbbabbbbabaaabb,1
abababbbaababbbaabaabaabbbaa,1
abaaaabaa,1
baabbbbaabaa,1
abaababababb,1
babbabbbbabbbababbabaaa,1
bbbaaaababba,1
ababaabb,1
bbbbaaaababbbbabbbbaaba,1
bababbbbbbaaabbbaab,1
bbbabbabababbbbaaaabbabbaab,1
bbbabbaaaabaabbaaabbbbaa,1
aaaababaa,1
bbaaaaabaaaaabaabbabaaaaab,1
aaabaabaa,1
bbbabaabababbbbaabbbbbbbba,1
abababba,1
abbbbbaaabaa,1
bbbbaaabbabbabaabaaa,1
baabbbaabbbabbbabbbbaaa,1
bababbbabaababaaabab,1
bbbbaababbb,1
abababbbbbabbbbaaabaaaabaaba,1
baaabbaababbbaabbabaaabababb,1
abababbbbbaaaaba,1
bbbbaababaaa,1
bbababaaabba,1
babbaaba,1
abbbbbaaaabbaabbbbbbbaabbabbbb,1
bbbaaaab,1
abababbaabaabbaababb,1
bbabaaabaaababaaababaaaabbaaaa,1
aabbaabb,1
babbababbbb,1
bbbbaababbaaaaaaabbb,1
bbbbbabbbbabbbbbaa,1
aababbbbbbabbbabbabababbbb,1
aaaaaaabb,1
baaaaabbbaaabaaabbaaaaaabaaabb,1
baabaabababbbbbabbb,1
abbabbabaabbbaaababa,1
bbbbbbbabaa,1
aababababbaaababaaaaaabaaa,1
abababab,1
aaaababbbbba,1
abbaabaaaaabaabaabbaaaabbbaaaa,1
abaabbababbbaaaaabbbabab,1
abbbbaabbabbbbabbbaaaab,1
bbbababaaaba,1
ababaaaabbbaabaaaabab,1
baabbbbaabbabbbaaababaaa,1
baaaababbbabaabbaabbbaab,1
aaaababbbabb,1
babbbabaaabaaabbaabbbbaa,1
babababbbbb,1
baaaaabbabbb,1
bababbbbbba,1
bbaababababa,1
aaabaababaaaaaaaaabbabbbbaaaab,1
abababbaaaaaa,1
bbbaabbbabbaaaababababaaabba,1
ababaababbbbabababaababa,1
aaabbbbababa,1
abbbaaab,1
aaaabbbbbababbaaaabb,1
abbabbabaaab,1
abbbbababaaa,1
abbaababbbabaaaabbaabbba,1
ababaaaaabababbabbabbbabbaba,1
aabaaaaaabbba,1
aabaabbbbbbbbab,1
baaaaabaabababbaababa,1
abbabaab,1
bbbabbbbbbbbababbbaaab,1
aabbbabbbabbabbbaabbabbbbababb,1
abbaaabababaaabaaaabbbaab,1
bbbababaaaab,1
bbabaaabaabb,1
aaabaabbaaabaabbabaabbaaabbab,1
abaaabaaa,1
bbbaabaaaabbaabbabbabaab,1
aaabbbbaaaabaaabbbaaaabab,1
bbabbbbbabbbabaabbabbb,1
abaaaabbbbbabababbabbabbbbbbbb,1
abbbbbbaabbbbbaaaababba,1
bbbaaaaabaaaa,1
abbbabbaaabbaaaaabbababb,1
aaabaaabbaabaaabb,1
baababbbaaab,1
aabbabbbbaabbaabbbbbaba,1
ababababbabaabba,1
abaaabbababaabbabababaaaa,1
babbababbabaabababaa,1
baabbabbaaab,1
babaaababbaaaabbbbabbbbabbb,1
aabbbabaabaabbabbbaaaaaaa,1
bbaaaabb,1
bbbabbbabaaabaabaaaaabbbaaaaa,1
baabbaabaabaabbabbaaaabaababa,1
babbabbbbab,1
bbbbabaaabababbbabbbaabbbaa,1
baaabaaaa,1
aabaabbbababaaaaa,1
abaaaabbabbb,1
aabaabaaaabbbbbb,1
bbbbaaaabbaababa,1
baaababbbababbaaaaaaa,1
baabaaaaa,1
ababaabbbbaa,1
abbbbbabaabbbba,1
abbaaabababbabba,1
bbaaaaaaabbbabaabaabababbabaa,1
ababbbbaaaab,1
baabbbaa,1
babbaaabbaba,1
bbabbbbbbbababbabb,1
abaabbbabaabaabaabbb,1
abaabaabbaaabaaababbabaababab,1
aabababbabbbbbbaabaabaaa,1
bbababbbaaaa,1
bbaaaaaabaababaabaaaaa,1
abbaaaaaa,1
baabababbababbbabbbbaab,1
ababbabbbaabbaaa,1
aaabababbbba,1
bbbaaababbbaaaab,1
bbabaaab,1
babaaaaaabaababaababababb,1
bbaaababbbaa,1
aabbabbaaaabbaabbaabbaababbb,1
babababa,1
babaaabbaababaababaaa,1
abbbbbbaabaabbbabba,1
ababbaaababaabbb,1
bbbabbababbabaabaabbaabaabaa,1
bbabbbbbbbabaababbbbbababa,1
aaaaabaababbbaabbbaabbaaa,1
aabbbbbbabaabaabaaaabbab,1
babbbbbabbbaaab,1
babbbabbaabbbbabbbabaabaaba,1
bbbaaaaaaabaa,1
babaaaaabbbbabaaaabaabbaa,1
bbbabaaaabaabbbababbaaba,1
aabbabbaaaaababbabbaaabaabbaa,1
babbbababaabbaabaabaaabb,1
ababbbabbbaaaaabbbbbaaaabbaa,1
bababaaabbabbbaa,1
aababaaababbabaaabaab,1
bbabbbbbbababbbabbaabb,1
baaaaaabbaababaab,1
abaaaaaba,1
baaabbbbaaaaabbbbabbaaabbaab,1
abbaaabb,1
bbbbabaabbb,1
aaabbaabbbbbaaab,1
aababaababaababbaaababaab,1
bababbbabaaa,1
aaaaaaabbbaba,1
bbaabaabbababbbabbbbbababbbbab,1
baaabbabbababaaababaabaaa,1
bbabbababbabaaaabaab,1
aaaaaaabaaaababbabbbb,1
baabbabababa,1
abbaabbabaaabaaabbbaabbbabba,1
abbbbbbaaabaabababaabaab,1
bbaaabbabbbaaababaab,1
abaabbbbaaaaabbaababaaababbaa,1
bbbaabbbaaaa,1
abbbbbbbaaabbbbabaa,1
abaaabbababababaaaaab,1
aababaabbbabaabb,1
bbaaabbaaaababbbabab,1
babbbbabbbaaabbbabbaabbabbabbb,1
babbabaababaabab,1
babbababbabbbbabbbbaabbaabbbba,1
aaaaabbbaababbabbbbbababaaba,1
bbbbbbabbbbaababbaabbb,1
aabbbbaabaababbbbbb,1
ababbabaabababbaabbbbaaa,1
aabbbaabbbaabababbbabbbabab,1
abbbbbaaabbbabbaabb,1
baabbbbbaabaaaab,1
abaababbaaababaabbaaaabab,1
bbbaaaababababbabbaabaaabbab,1
aabaaaaba,1
bbaabbabbabaaaaaaaaaababb,1
bbbbbbabbaaaabaaabbbaaaa,1
baaaabbaaabaaabbabbaa,1
abaabaaaabaaababaaababaaabbaab,1
bbaaaabbaaabbabbabbbbbaabaaa,1
aabbaababbaabbbbaaabbaaaabbb,1
bbaabaaaabaaaabababba,1
abbbabaaabbbbbabbbbaaab,1
aababababbabbaababab,1
aaababbaaabababbabaaabbabbaaa,1
ababbbabbaaa,1
babbabbbbabbaab,1
baaabbbbaaaaabbaabbabbba,1
aaaabaabbaababbbbaabbabb,1
abaaaaaabbbabbbabbabaaaaabaab,1
aaababababbaabbabaaaaabab,1
abbabbaaabaaabbaababaabaa,1
abbaabbbbbbabba,1
abaabbbaabbaabaabbaababb,1
bbaaabababaaabbaaabbbbab,1
bbabaabbbbb,1
abbbbaaaaabbabababba,1
aaabababbabbbbaa,1
ababbaabaaaaa,1
abbabaabbbbbabbbababaaababb,1
babaaaaaaaabbaabbbaba,1
bbbababbabb,1
bbbbbbbbaaababaabaaaaabbabaa,1
bbababbabbaaaaba,1
aabbabbaabaababaababbbbbaaab,1
abababaabaabbbbababbbbb,1
bbaaabbbababbaaa,1
aabbbbbaaabbaaab,1
aaaabbbb,1
bbabbababbbbabbabaabaababba,1
abaaaabbbbbaabbbaabbaabbaaba,1
abbbababbaabababaaba,1
abbaaabbbabbabbbaaaababa,1
aabaaaabaaabababb,1
babababaabababaabababaababaaa,1
abbababbbaaaaaabbaaaa,1
aabbaaaabaabbabaaaabbbbbabbb,1
bbaaaaabbbba,1
abababbabaababab,1
ababbabbaabbabbbababbaabbba,1
abababaaababbaaaababbaaab,1
babaabaaaaaaaaabbabaaababababa,1
abaaaaaabbabababbabaa,1
abaaaaabbbbaaaaabbabbabaa,1
aabbaaaabbbababbbaab,1
abbbbbaaaabaaaaabbababaaabaab,1
baaabbbababaaaababbabaaaabbaa,1
abbbbbbbbbababaaabaaaaaa,1
abbabbaabababbabbaaabaaabaaaa,1
baabbaab,1
bababababaababbaabba,1
aaabbbbabbaa,1
bababbbbabbaaabbabb,1
babbaaab,1
baaabbbabbbbbba,1
ababaababbaaababbaaaa,1
bbaabbababaa,1
abaabbba,1
bbbbabaaaaababab,1
baaaaaaab,1
ababbaba,1
bbbabbabbbbbabbbbbbabbbba,1
babababaabba,1
bbbabbabaaabbbb,1
bbabababaaab,1
abbaabba,1
aaabbbabbbabbaaababbaaba,1
abaabaaaababbbaabaabbbbb,1
aaabbabaabbbabba,1
bbbbaaabbbbbaabaababbab,1
bbbbbbabbaaababaaaaa,1
