,1
babacbcbabcbcab,1
cacbabcacab,1
acacbac,1
cbabcbcac,1
bcbcabababacb,1
cacbabcacbc,1
acbcbacbabca,1
cacabacbabc,1
bacacacbabcbab,1
abacbcbabcb,1
bcbcbcbacabcb,1
acbacbabacbabc,1
cbacacba,1
babacacbacbabca,1
acbaba,1
cabcabc,1
babcbacabca,1
abcbcbacbabc,1
