,1
babaa,0
babab,0
babac,0
babba,0
babbb,0
babbc,0
babca,0
babcb,0
babcc,0
bacaa,0
bacab,0
bacac,0
bacba,0
bacbb,0
bacbc,0
bacca,0
baccb,0
baccc,0
bbaaa,0
bbaab,0
bbaac,0
bbaba,0
bbabb,0
bbabc,0
bbaca,0
bbacb,0
bbacc,0
bbbaa,0
bbbab,0
bbbac,0
bbbba,0
bbbbb,0
bbbbc,0
bbbca,0
bbbcb,0
bbbcc,0
bbcaa,0
bbcab,0
bbcac,0
bbcba,0
bbcbb,0
bbcbc,0
bbcca,0
bbccb,0
bbccc,0
bcaaa,0
bcaab,0
bcaac,0
bcaba,0
bcabb,0
bcabc,0
bcaca,0
bcacb,0
bcacc,0
bcbaa,0
bcbab,0
bcbac,0
bcbba,0
bcbbb,0
bcbbc,0
bcbca,0
bcbcb,0
bcbcc,0
bccaa,0
bccab,0
bccac,0
bccba,0
bccbb,0
bccbc,0
bccca,0
bcccb,0
bcccc,0
caaaa,0
caaab,0
caaac,0
caaba,0
caabb,0
caabc,0
caaca,0
caacb,0
caacc,0
cabaa,0
cabab,0
cabac,0
cabba,0
cabbb,0
cabbc,0
cabca,0
cabcb,0
cabcc,0
cacaa,0
cacab,0
cacac,0
cacba,0
cacbb,0
cacbc,0
cacca,0
caccb,0
caccc,0
cbaaa,0
cbaab,0
cbaac,0
cbaba,0
cbabb,0
cbabc,0
cbaca,0
cbacb,0
cbacc,0
cbbaa,0
cbbab,0
cbbac,0
cbbba,0
cbbbb,0
cbbbc,0
cbbca,0
cbbcb,0
cbbcc,0
cbcaa,0
cbcab,0
cbcac,0
cbcba,0
cbcbb,0
cbcbc,0
cbcca,0
cbccb,0
cbccc,0
ccaaa,0
ccaab,0
ccaac,0
ccaba,0
ccabb,0
ccabc,0
ccaca,0
ccacb,0
ccacc,0
ccbaa,0
ccbab,0
ccbac,0
ccbba,0
ccbbb,0
ccbbc,0
ccbca,0
ccbcb,0
ccbcc,0
cccaa,0
cccab,0
cccac,0
cccba,0
cccbb,0
cccbc,0
cccca,0
ccccb,0
ccccc,0
bbcbcabbbacccbc,1
ccbabaaacbcc,1
ccbbabcbcacaacc,1
bccbaaaba,1
bacaaababaabbac,1
cbabcaabbaaa,1
cabbbccccbabcac,1
cacbbacaabcc,1
acbabbabcbac,1
aaababccccaa,1
ccaabcababbc,1
bbccccccb,1
bbcabbcaaacb,1
caacabbaccbb,1
aaccbbbcbcaa,1
abaabaccccbb,1
bbcbbcbbccac,1
aabbcbcaccaa,1
ccbacacbccbb,1
ccacabbac,1
acababaaa,1
abcaaacab,1
bcaaca,1
bbbaabcaacba,1
abacbccaa,1
ccabbbbcb,1
ccabcacbacbb,1
abcbbbacaaabcca,1
acabacaabbbb,1
bbccbbbacbcbaca,1
acaabcbcaabbcbb,1
bbcccbbcccaa,1
ccbbcbbacaaa,1
abaaaccccaabcbc,1
bcbccabbcaca,1
babcccbcb,1
caccabbba,1
baabca,1
aaaabaababbb,1
bacaabaabbba,1
cacacbbccaabbac,1
caabaaaaccbb,1
babbbbbac,1
bbcabbcbabbcabc,1
ccaababbbcababc,1
babbcbbbbaaccaa,1
aaccbaaccaaa,1
caaabacbbbba,1
bbbcbabab,1
acbcaabbbcaccbc,1
cbcbcb,1
bcaaccbbcabaacb,1
bbbbccbcbabbccb,1
bacacc,1
baccbacabbcb,1
aaacaabacbcb,1
baacbbcba,1
aabbabbba,1
babbabbbc,1
bbccabbaccab,1
cbccabccaaba,1
cbccbc,1
aaabababc,1
bcacbbbcccbbcbb,1
ccbbaacab,1
bbcabbbcabaa,1
bcacbaccbaba,1
bbcbaaaba,1
bccacccbaabb,1
abaaacbaa,1
bcbbbacca,1
bbcacaacaabc,1
ccbbaa,1
cacaccbbbcccbcb,1
abbbbacabacb,1
caaacaabacbb,1
cbaacbbbb,1
accbbaaacaaa,1
aaaaaacbc,1
cbaacaabccbacca,1
cbcbaccac,1
acaacaabaabacca,1
caacccbcc,1
bbbbbbcba,1
bbbacabaa,1
bbbbabacccab,1
acababcaabbb,1
abbcacabaaac,1
baacbbaacaaabac,1
acbbabcacbbacba,1
bacbcbbaa,1
bbacaccacbccbca,1
accaabaaccac,1
aabccababbbbaac,1
cbaacccabccb,1
ccbbaabbacbb,1
baaabcbbccbb,1
aaccabaabcac,1
cacbccccb,1
bbcbac,1
cbccbabcb,1
cbcacacbcccacca,1
bbbccbbababccbc,1
aaccbaabacbccaa,1
ccbacbcabbcc,1
acbabaccb,1
bcababbbbcca,1
bbabaaccbbab,1
babababab,1
acabababcbbccbc,1
accbbb,1
caabbcbbcbbbbab,1
caacbccba,1
bbccabbac,1
bbacbc,1
ccacbbbaaacb,1
baababcbaccc,1
acbcaccbbbac,1
aaccbcaba,1
acccaacbbacbbaa,1
bcaabacaccbccbc,1
cccbcc,1
bacaaabaaacb,1
ccbbaaaaa,1
bbacccbccccacbb,1
aaaaccaaa,1
bcbabccaccbbbcc,1
cababa,1
bcbabccbbcbccbc,1
cacbbcaaaabaaca,1
aacbccbcaaca,1
caacab,1
abcaacbacbca,1
abaabacbbcbbaca,1
bbcbcacaa,1
aaabbabaaaca,1
baabbaabbaba,1
cacbbacacaabccb,1
babccbbababb,1
acabac,1
cbabbcaabcaa,1
acbbbbbac,1
aababbccbcbabab,1
bbaaaababbbbbba,1
bbbabccabaca,1
caacaaabcccbaca,1
cccaccabb,1
acacbacbbbbc,1
acccabbaa,1
baacabbaacbc,1
baabcbbcacba,1
bacbabaaccbacca,1
accabacbaaaa,1
cbabbc,1
bcbbacbbbcaa,1
abcbacabccabccb,1
abbccbaaccbccac,1
cbbababbbbababc,1
cbaccaabcacb,1
cbabcaabc,1
bacbcabbbcabbbb,1
bcaaac,1
abcbbabbc,1
accbbbacbbbaabb,1
caacacbbb,1
baccacaaabbabca,1
bbaaacacaacc,1
caccccbaa,1
aacccccbbbabaab,1
baaaacbbbcbccba,1
baacccabaabb,1
ccbaaabcaabacca,1
cabcbcbaa,1
ccbcbabcb,1
cacccbcaacbbccb,1
bccabaacccccaac,1
accaaabaccaccbc,1
bacccabcbabbbab,1
caababaccbacccc,1
aaccbabbbcca,1
babcbb,1
abccbbcacbabbac,1
cababacbacbbacc,1
acbbba,1
ccabacaccaaaaac,1
baacabcacbbb,1
bccbbaabc,1
babaccaac,1
cbbbbcbaa,1
bbabbbcaccab,1
abcaaccbaabbaba,1
abbbaaacbaccbcc,1
baacbaacbaacaba,1
bbacccbccbac,1
abbbcbcbbccb,1
cccccbbbc,1
ccbcaabbcabb,1
abbbbabcbccb,1
cacbcbbcc,1
cccaaaacbcac,1
abcacbbaaabc,1
acccbbcaaccabcb,1
bcabccabb,1
cbaaac,1
cbccccbabaab,1
cbaabb,1
baccaabbbcac,1
ccccabcbacbcaaa,1
bcccaccbaccbaca,1
cbbbcaabbbbbabb,1
abacaacacbbb,1
ccccacabccbbbcb,1
bacbaa,1
cccbaa,1
acacbc,1
aaababbccaac,1
bcacabcac,1
abaacaaababcccb,1
caccbcaabbacccc,1
cbbbbbccb,1
ccbacbaccaba,1
babbbacac,1
