,0
abaaaabc,0
aacbbccaccbcbb,0
bbbaababaacccbccaaca,0
cccaabaabcccaabab,0
abcabbcacacabcaccccc,0
aabcabaaa,0
caacababc,0
abaccaabcbbacbaacba,0
cabaaababccaacbbab,0
ccabbaabbcaacacbb,0
cbbac,0
abcaaaabbb,0
bcabbaabbcabccbc,0
cababac,0
bbabbabacccabcaa,0
bcabaab,0
accbbabbbbccaabbba,0
baacacb,0
caabcbcbacbab,0
abaaabaccbaa,0
abccbac,0
ccaaaaa,0
aacbcabaaaaaacbbbaa,0
bacacaccbaccbbacc,0
cabacaaabaabcbbc,0
aabbacaaccbccbcccb,0
aabacbabaaacbaabcc,0
ccbccaba,0
ccbcbc,0
baacca,0
bcbaaabaabc,0
acaaaacaababac,0
abaac,0
aaaabcaaaaaabbaacccc,0
aabbc,0
cabbaacacbbbacccaaa,0
cbbccabb,0
accbabaaacbccbabb,0
cbaaabcaabccacabb,0
cabbccabcaab,0
bbabccc,0
acabcccbbbbbaabac,0
ababcbcccbbacbcccc,0
bcacbccabcccbabbbc,0
ccaaacabbbacabca,0
abccbb,0
ccccabbacaa,0
bbacabccbb,0
aabcbcbccbc,0
abababbbabaabaacbcbc,0
ccaccbacbabcbaaabcb,0
babbacbabb,0
aaababaabcac,0
cbacccba,0
acaaa,0
cccbbcccca,0
abacbccaabaaa,0
baaaacaccccabbaabcab,0
bacbbbaabcaaca,0
cccbccabaaa,0
baaabcbbaa,0
bcaaacabcba,0
ccbccccabcbabacbbcbb,0
cbbcabcbabbcbcacaaa,0
cacccbc,0
bbbabcccbccc,0
bbbbbb,0
acacbccccaaaa,0
ccbbbbbaababbcbacbc,0
cbcbaacaacbbbb,0
aaaaaa,0
bcacab,0
cbbcca,0
cabacaba,1
bbaaacaaccbaabcb,0
cabbbabcbacbaca,0
bacccc,0
ccaaca,0
cbbcbbbbaaaab,0
cbcccabbcbbab,0
cbacbcaaccbc,0
ababa,0
bcaaccbaabbcab,0
accababaabaac,0
bbabbacbcccaaacabc,0
cccccccaccaabccbbccb,0
bbcabaaaacabaccbbab,0
bccabbacabb,0
aaaab,0
cbaaccaccacccaaca,0
acaaabbaaccbbcbc,0
aabbacccbcacbbacaa,0
abcbcccccccaaabab,0
abbcccacaabccbbbaabc,0
caaba,0
baaaccaabbbcaccba,0
bbcbbb,0
bababbc,0
cbabaabacaca,0
caabcbb,0
abbabccabacb,0
ccbccccbcbacac,0
bcacbcbccbcccaabcaa,0
babbbabbcacacaac,0
abaaababcbababcbac,0
acbbaacabbba,0
bbcacccccbcbbcbcbba,0
ccccbaacccca,0
bbccbabbcbcaca,0
caacba,0
accaccacabcacabccaa,0
abbcbcbcbbbcbabcaba,0
ccbaa,0
ccbacaa,0
baaca,0
aabcbacacacccbca,0
cbbbacbc,0
cbabcbabbbcbccacab,0
ccacbacaabaabaccb,0
babbabbbcc,0
cabccbbaaacacbca,0
bbccacababaaaccbbb,0
bcbccabb,0
ccaaacaacbcbabcc,0
bcbbabcbcabb,0
aabcbcaba,0
bccbccaacabbbbaabab,0
bacccbbcca,0
abcabbacacbcc,0
ccbabccbabbccc,0
aacbabcacbbbaca,0
aacbbab,0
caaaaaacbbabccacbc,0
aaabaabcbaabbcac,0
aaacabaabcb,0
aaaabbcbbac,0
cbbcccbbacbaaca,0
baabcca,0
bcabccccbbab,0
bbaca,0
ababcca,0
cbaccaccaaaa,0
abacaacbabacabaac,1
cbbaacbaacacaa,0
aaaabcbab,0
aabcacbccbcaabcccac,0
ababccbaccaacacbbbaa,0
accaaaa,0
abacacbbacb,0
caabbbcab,0
acbacbbcbcbbccc,0
bcccccbaccaccbcaabab,0
cacacabbac,0
cacabacccabcaaabbbcc,0
aabbcccbbccbbcbab,0
abbcba,0
ababcaacbc,0
ccacbbcbabbccbaab,0
baccabcbaac,0
bcacc,0
acacacbccbaababac,0
bccaaccaabaccccb,0
aabcaacaacaaa,0
acccbbacacacaac,0
cabcabbabc,0
ccbcbb,0
acabcccb,0
bbbccbcacccabcbcccc,0
bccccaaabcbbabca,0
cbbbabcbcacbbcaaca,0
babaaccc,0
abbcaaaabcbbcacbbcb,0
bbbaacbcabcacccac,0
abbbcaaccaa,0
abbaacabccaabbaaaca,0
cacaabbaaaacaacccc,0
cbaacbcbabaa,0
abaabcbbabcbc,0
ccbbaacbcbcaacbb,0
acaacbbcbacbccc,0
cacbabaabbccb,0
abaabcaaa,0
ccbcccbcabcbabc,0
aaaabbcacbaccb,0
baabacac,0
bbaaacbbcaac,0
babcaabccbccbbbbbcc,0
bcaaabbb,0
ccaaaacbbbcabbccc,0
abbccbbabcacbab,0
bbbccbaca,0
cbcabaccbbcccbccaba,0
abbcacbacbbaa,0
acbaaaaccacaccacbbca,0
cbbcacbbcbcca,0
cbbcccb,0
bbbaacb,0
abbabcaab,0
abbbcabbbbababba,0
cabccaabaacba,0
aaabacaccbcaabca,0
abaabc,0
cbbcccca,0
bcaaacaacb,0
baabcbabbbcbab,0
cbbbbbcaaab,0
aaacc,0
bbcbc,0
bbaacabc,0
ccabaacbbbcbcca,0
cbcbbacac,0
abbbba,0
accaabbc,0
caabccbbaabbcbcabccc,0
cbbbcccacbccbcccabb,0
abacbbcababbccccccab,0
bbaaca,0
cacaabbcbbabbb,0
cbaabacaac,0
babaccacbc,0
bcccbacb,0
bbbacbaaccaccacbcaab,0
bcccaabcbcccab,0
cabaabbabcbbbbacac,0
cbcbbccaabaab,0
bcbcacccccbbcaaab,0
bcbbcacccccaaccbaa,0
abbbc,0
cbababbaacbacaaa,0
acbbcabac,0
cbacc,0
bacaccabccbc,0
ccbacccbcb,0
cabacbabcab,0
babaaaabbcabab,0
acaaacb,0
cccbcaaaccac,0
baaabccbcbbbbaac,0
accbaaccbaabaa,0
ccbccacb,0
aabbcbbab,0
ccccaacacbcac,0
ccccacbaccbbabcab,0
abbcababcbbacaabcccc,0
bbabbcacaab,0
aaacbaabacbaaaabaac,0
acabbabbbc,0
cbcbccaabaa,0
accaa,0
acccbcbbbaabccbcacb,0
baaabccacb,0
bacbabacbabcabacbbc,0
cacccbbaa,0
bcccaabcbbcabaccaaa,0
bcacbba,0
bbbbcaaccb,0
abbbb,0
bbcaaa,0
acbcbaaaccbbbccc,0
aaabbcb,0
bbbbca,0
bbbacabcb,0
bccacbbbbcaba,0
cbbbbb,0
babcaa,0
bccaacacbaacbc,0
bbcccaacbbaaacbab,0
abbcbbccabaa,0
cbbccabcb,0
bbbccacc,0
bacbcbbbbbb,0
baccaabcbaacacbab,0
bccbba,0
acaacab,0
babcabbbbbabab,0
ccbababaa,0
acbcccccaccccabcbcaa,0
bcbaaaccaccabcc,0
abbabbccaab,0
cbaaabbcaaccacb,0
bbbabac,0
baaaccc,0
cbbab,0
bcbcca,0
baccbacaab,0
aaabbcacbb,0
bbacbcabbcbccbb,0
cccbcbaccacaacb,0
bcbaa,0
cbccbbbbcbc,0
cbcabbac,0
bcaabccbbcaab,0
bbccccbbbabcb,0
cbbcababbaaccbcaccab,0
aacca,0
abbbbacaaa,0
acbcbaa,0
aabbbbaabcbac,0
abccaaacabbbcaabb,0
bbccaacbacaab,0
cbcabaabcacacbb,0
bbbbcaaabacabbcbaa,0
babbabcbacccbacb,0
cabbbbbbaabababb,0
bcacbccbcccbca,0
ccbbabcabbc,0
ccbccb,0
cbcacacbaacaccaabca,0
baccbcbcccaacbcaabca,0
cccac,0
abcabcacaccb,0
cbaacbbcccb,0
aaaaaacacbbbc,0
caabaccaaababcccccb,0
cacaccacbaccb,0
bacabbbbabbc,0
aaaaa,0
cbacaccbcbbacaac,0
cbcccbabbaacbc,0
babbabcbcabbbaccbbc,0
cabbaabbabaaacca,0
bcbaaababacb,0
bccabaaabcbbaacaac,0
bbbab,0
cccaaa,0
acccaccc,0
abacaaccababa,0
caabacba,0
cbcbaba,0
babab,0
caabc,0
cbbabbc,0
bcbaabbccacc,0
abccbabcccbbbabaa,0
bbcabbcaabbac,0
caabacccc,0
ccbacabcba,0
acbccabbcc,0
caabbcbaaaccaccaaaa,0
ccaccacaccbabccbcc,0
bcbaabc,0
aaaabbab,0
bcaabccabcac,0
cbbabbcabcba,0
bcacaaccc,0
cabbcac,0
acaacbacbaaccabab,0
abccbcaaca,0
acacabaccc,0
cababaaaca,0
bcbacaaaaa,0
abaabbcbbacaaaac,0
bcbcbaccccaabbacaca,0
aaabacaaacccaba,0
acabcabbbccbabcbbca,0
bcacabbbcbcccccc,0
cbabbabccca,0
baabaaba,0
bacbbbbcbaacaabaabbb,0
aabaaaabccbcbacbabc,0
acabbbbbcbc,0
bbcac,0
ccacabaabacababbb,1
bcbbbcccabcbccbcabcc,0
acaccaababbcbccaaa,0
bbccac,0
abaacbcbcabacabcabab,0
accbbbcabaaababa,0
aaacaaccaabbcacbbaa,0
babcbcba,0
baabc,0
bbcaaccbabcbbcbaaa,0
bbbbcacaa,0
acacccbcbcbccaab,0
caccabbbaabcabcbaabb,0
ccaaba,0
ccabbb,0
ccabbccbbccbabcabc,0
cbbccbacccbaaccbacbb,0
cacacccaaacbcbcab,0
bccca,0
cabbbcabbc,0
bbcbaa,0
bcaabccababccacbacac,0
abbabaacccbbcbbcc,0
cbabcababacacca,0
bcbabbcacbbaccacabc,0
acaabbcccccbbbabcba,0
cacbccbb,0
ccaccbabacca,0
bbcaacaabbbaccbcbc,0
aabcba,0
cabcba,0
ccbaacbbb,0
bbbabbbbcccacbbababc,0
bccaccacaccaacacabc,0
ccbaccccbc,0
cabcacccabbacacabb,0
bbbbbccabccbabac,0
bbbbababaabccbaa,0
cbbaacbbcaabbb,0
aabbcaa,0
bbbaac,0
abcbcbaaaacbbabcb,0
cbacbbcabbccbccbbbca,0
bbaabcabccbaa,0
ccbcccaabba,0
bbaacbaaaaaabaaa,0
acbaccbaccaacac,0
cabaabacbbaaabbbcbab,0
bacbaaaacccaa,0
acbcc,0
cabbabbccabb,0
bcbbabcbbcbc,0
bcaaaaaacab,0
abaaaaacbaa,0
babcbcbaccabbcbc,0
cccabbabcaaabccbcb,0
acacacbcabccbbbaccc,0
aabaaaabac,0
acbbaacabbbaacbbcbbc,0
bcbcacbbcccbab,0
bacbbcbbcababbcacc,0
babcbabbbb,0
caccabaccbcbbcc,0
ccacacabccaaab,0
cbccaaaac,0
abcbcaabcacabcabacb,0
aabaabaccccbbaa,0
bcbaacabbaaacb,0
bbcbcbcc,0
bbbaabbacabbac,0
bbbcacabcacbbabacc,0
ccbcbbacbbbabcaac,0
ccabacababab,1
bcabacababacaaaca,1
cbbabacabacc,1
cbbbcabacabaab,1
abacaba,1
babacabacbcbcb,1
cbbabacabacbbb,1
abcabacabaab,1
caabacabaccbbbc,1
bbbaabcbcabacaba,1
abacabacbbbaaaaaacaa,1
bcacbabacabaacbbca,1
aaaabacababbcbaacbb,1
acacbabacabaaac,1
bbbacacbcabacabacaba,1
aabacabaacaa,1
bcccabacabaacbbac,1
baaaabacabaaacbbabaa,1
cbaaabacabaacaacbca,1
aacabaabbabacaba,1
abacabacbaaccacaca,1
aacccabacababaccbbaa,1
abacabaaac,1
abcbcccabacababbacaa,1
cbaaabacabaa,1
aacabacaba,1
ccabacabaaa,1
bbccaaaabacabacb,1
bcacabacabaaacb,1
bcbbccbaabacabaa,1
aaacaabacabaaabccbbc,1
aabacaba,1
aaabacabab,1
ccbaacaabacabaccbb,1
abacababcbcbcccacbac,1
bababbacbabacabaaaba,1
ccbabacababbbaacc,1
abacabaccc,1
babacabacaabccaab,1
baaacacbbabacaba,1
ccaabacabaaca,1
abacababaaacaac,1
ccbacbabacabaaaac,1
aaabcaabacaba,1
accabacabacabccaaccb,1
caacaabacabaca,1
babacabaac,1
aaabacabacb,1
babacaba,1
cbabacabaacaccc,1
aabacabacccbbcaaba,1
abacabacbcaaccb,1
bcaaabacabaab,1
abbcabacabaacbcab,1
cbacabacaba,1
acacabacabacbca,1
abacababccb,1
babacababbcbaaccca,1
cabacabaacabbbbcbb,1
cabacabaacacbcabccc,1
babacabaa,1
babacababacc,1
aaabacabaca,1
cbbbabacabacaaccc,1
baabacabaa,1
acabacabaa,1
acbacaaaabacababbcb,1
bbabacabacaaabbbbbbb,1
abacababaca,1
baabacababccaccc,1
ccbabacabacbcccaab,1
cbabacabaccabcbbccca,1
bbaccbcbabacaba,1
cbabacabac,1
cbbbbbabacababc,1
bbbbbcabacabacab,1
abacabaca,1
abbbabacabababb,1
cabcaabacaba,1
abacabaabaa,1
abacabacbca,1
caaabacabaccaaac,1
cbaaabacabaaaacacb,1
abacababcc,1
abacababbac,1
babacabaacb,1
aabbbbabbcaabacabac,1
ccabacaba,1
acabaacaabacabacb,1
bbcbbcabacaba,1
aacccabacabacc,1
abcabacababccaaacac,1
bbabacabab,1
aabacabaab,1
aaacabbbcabacaba,1
abacabab,1
abacabacabaa,1
cacbabacababb,1
abacabac,1
abacababb,1
acaabacababbcb,1
bccabaabcabacababbaa,1
babbaabacabaaa,1
abacababcbbba,1
abbaacabacabacbaccb,1
cccbcbcbabacabacb,1
babacabacbbbbbbcaabb,1
babacababca,1
acbabcabacabacc,1
abacabaa,1
aabaaabacaba,1
cabacabacc,1
abacabaccaba,1
aacaaaabacaba,1
abacabaaaa,1
abccabacaba,1
cbcabccabacababcb,1
baccabacabaa,1
ccbabbabacabac,1
accbaaaabacababaa,1
bbabacabacc,1
abacabacb,1
aabacababcbcccc,1
aabacabac,1
abacabaaa,1
cbbcbabacababca,1
ccabacababbcacbbbaac,1
cabacabaabca,1
aabacababccacabbb,1
bbcaccabacababcaba,1
abacababbabcbcaabca,1
aaabbcaacccabacabab,1
acabacabacb,1
babacabaacbccb,1
abacababacc,1
bbaaabbcabacabaacc,1
cbcbabccabacabaabaab,1
cbbacabacaba,1
abacabaabcaa,1
bbcaabacababbc,1
caabacababcbab,1
abacabaaabbbabab,1
abaabacaba,1
bbaabacabacabbbb,1
acabacabaabacaabbacc,1
ccbaabacabaabbcc,1
baaaabacabaa,1
acccccabacabacba,1
ccabacabaaacbcbabc,1
acaccabacabaabccbccc,1
abacababacaccbabbccb,1
abacababcb,1
bacbaabacabaca,1
bbaabbabacaba,1
babacabaca,1
acaabaabacababaccb,1
abacabacbacb,1
bacabacababaa,1
acbbabacabaacac,1
cacbbbbabaabacababca,1
abacababa,1
bacbabacabaccbcaaac,1
bcabacabacaaccaca,1
ccbbabbbabacabacbb,1
acbabacabab,1
acabacabaacbcbabc,1
babacababbaabacc,1
abacabaccaabbcb,1
caabacabaa,1
abacababca,1
cccabacababacc,1
abacababaa,1
acabacabab,1
aabacabaaaaacbcabb,1
ccaaabacababcabcabbc,1
babacabaaaaabcccac,1
abacabacabbccccaac,1
abacababcaaabbcbaca,1
aaabbccbcabacaba,1
aacabaccaabacabab,1
bbacabacabaaaa,1
bbaaabcbbabacaba,1
cbaaabacaba,1
abacabacacac,1
bacaacbcabacababa,1
abacababaaabbcaacaca,1
ccaabacabacabab,1
abcaabacaba,1
baabcbbabacabaccabaa,1
cabcbabacabaabcaaba,1
bbbbacbcbaccabacabab,1
cbbcaabbcccabacabaaa,1
cccabacabac,1
cbacaacbbaabacaba,1
abcabacababaaabacba,1
abccabacabaabba,1
babacabacac,1
babacabaaacbabaabc,1
babacabaacbcaac,1
babacabaababacc,1
bbabacabacccbbcac,1
aaaabacababacccbb,1
aabcbbabacaba,1
cbbbbccbabacabacbaaa,1
aabacabababcccab,1
aabacabaccacb,1
abacababaababcbaac,1
abccbbcabacababcc,1
bccabcbaacbabacabaca,1
aaabaaaabacabaac,1
bccbbabacabaababccb,1
baaabacabaabbabbabc,1
aabacababca,1
cbcbccabacabaccab,1
abacababaaabca,1
bbaabacabaaa,1
cbabacabacba,1
acabcabcbabcabacaba,1
abacababbbc,1
abacabaaba,1
abcbcabccaabacabab,1
baccbabacabaab,1
bcbbabacaba,1
aababaabacabacbcbc,1
bacbabcbcbabacaba,1
babacabaccabacca,1
ccbbcaabacabaccbcbb,1
bcabacccbaabacabaacb,1
bccabacababbbb,1
cabacababb,1
babbcaabcaabacaba,1
bbcabacababbcab,1
abacabaaacbbcaacacca,1
ccabacabaaabcacb,1
aaaabacaba,1
bbbabcbbbbabacababac,1
accbabacabacbba,1
ccbcbabcbaaaabacaba,1
bbbcaabacabaacacccbb,1
cbaabacababc,1
babacababccacbcb,1
bcaccbcbcbabacababba,1
acabacabacc,1
baabbcabacababbbb,1
acababaaabacabac,1
bbcbcabacaba,1
bacacabacabacab,1
cccabacabaa,1
abacabaaca,1
aabacababcaccc,1
cbbcccaaccabacaba,1
cabacababaaacbb,1
aabacabacb,1
ccaaacabacabaccccb,1
abacabacbaca,1
aabacabaccaa,1
bccabacabaa,1
acbcabacabab,1
abacabacc,1
ccacbacabacababcaaa,1
babbacacaaaabacabaac,1
ccbbacbabacabacccb,1
aabaccababcbabacabac,1
baaacaaabacabab,1
baacbabbcaccabacaba,1
bbabbbcccbabacaba,1
ccaabacaba,1
aabbccaabacabababca,1
caabacabacaacba,1
abbccaabcabacabaac,1
caaabcabcbccabacaba,1
abacababac,1
bccbabacabaacc,1
cabcbcabacabab,1
bbbbbbbccaabacabaca,1
bbbcbbcabacababcb,1
caacbccbcbcbaabacaba,1
bbabacabaac,1
baabcabacabacbbb,1
acabacababccb,1
cabaacaaabacababa,1
abacababc,1
abbabacabacaba,1
bcbbabacabacc,1
cbcabcaabacabac,1
bcccaaccabacababca,1
accaaabacababb,1
ccccbabacabacaba,1
cbbabacabaca,1
aaccaccbcbabaabacaba,1
bbabacabacac,1
ccabacababb,1
bcaabacababb,1
aacccbcabacababa,1
bbcaccaabacaba,1
ccbbacabacaba,1
cabacababa,1
cacaacbcbbaabacaba,1
aabacabaaabcbbabcab,1
baabacabacbc,1
abacababacb,1
bbabacaba,1
bccbabacababca,1
abacababbbacbc,1
cbacccccabacaba,1
abbcabacababbcca,1
bacbacabacabacb,1
bcbbabacabacabcbca,1
cabacababaacb,1
babacabaaabbcbb,1
bbabacabacabcbcaaab,1
aabacababc,1
babbabacabaccc,1
acabacabababaca,1
bbaabacaba,1
cbcabacabaaa,1
abacabaaaaaacababba,1
babacabacbcbc,1
abbbabacabacbabbb,1
abacabaac,1
cabacabacb,1
babacabab,1
cacbcaabacabacbcbc,1
cbbbabacaba,1
babacababc,1
acaabacababbccbacca,1
abacabacccacaccc,1
acbbcabacabaacccbabc,1
cacabbccaabacabaaa,1
abacabacacbabcaacbc,1
cabcbcbabacabaabbbc,1
bcaabacabababbbcaaaa,1
ababaaabaabacaba,1
acbabacabaabcaaa,1
cabacabac,1
abacabaab,1
abacababacbcabacbcbb,1
abccabacabaaacbcabca,1
baacabcabacabacbccaa,1
abacabacba,1
cbabacababcbbcccacc,1
bbaaaabbabacababc,1
acacaabacabaaac,1
bccabacabaaab,1
ccacabacabaac,1
ccabcacaabaaabacabaa,1
bbaccabacabaa,1
bbcbbbaabacabaa,1
ccacccaabacabaabca,1
abbaaccaacabacabacaa,1
cabacabaaca,1
abacabaaccacacbc,1
cbabacabaaaababcccab,1
acabacabacaa,1
ccabacbacbabacababbb,1
bcabcbbbabacabaabca,1
cabacababc,1
acabacabaab,1
babacabaccaccacbbac,1
cccabacaba,1
babacabaccb,1
abacabaabccbcc,1
cbaaaabacababbccbabb,1
aaabacabababacabccc,1
abacababbab,1
bbbaabacabaabcbcbab,1
abbabbccccbabacabaa,1
caabcbaaabacabaa,1
abacbcbcbabacababc,1
aaacabacabacb,1
caabacababcabcacccb,1
cbabbaabacabaaaabaa,1
cbabacaba,1
acaaabacababca,1
cbabacababa,1
cabcabccaabacabaaa,1
abacabacacb,1
aaaabacabaa,1
abacabaabaacbbac,1
abacabacbab,1
cabaaabcbabacabacca,1
bbabacabaaab,1
aabacabacbc,1
cbabacabaabbc,1
ccccabcaabacabac,1
aabacababcb,1
cabaabacabacc,1
abacabaacaaaa,1
bccbabacabaacba,1
abacabaabca,1
cbcbabacabaccaacca,1
cbabbaabacabacba,1
aaabacabaccba,1
ccbcaabacaba,1
aaabaabacabab,1
babacabaabcbbbbc,1
abacabaaabbca,1
abacabacab,1
ccabacababc,1
cbbabacabab,1
abcabacaba,1
aabacabacc,1
caccabacabacbcaaaa,1
abacabababbbabaacc,1
cacaaabccbbabacabaac,1
cbaccbabacabacccccb,1
acabacabaacbbcac,1
abacabacbbcbccaac,1
cacaabacabaa,1
cccbccccaccabacaba,1
cabacabacaca,1
cabacabacabacac,1
abccabacababb,1
aaacabacabaaac,1
bbbaacbccccbcabacaba,1
abacabacac,1
baccabacabac,1
aaacabacabacbc,1
aacaaabacaba,1
baabacaba,1
accabacabaccb,1
bccabcabacabab,1
aacbaaacabacabaa,1
babaccbabacababa,1
abccacaaaabacaba,1
abacabaabbabacbcc,1
caabacabacccba,1
acbacaaaacabacaba,1
cccbbbcbacaabacabaab,1
aabacabacbcb,1
ccaaaaabacabaaabbbba,1
baaabacababbcacbbcb,1
bbbabacabaa,1
caccacacabacababbcc,1
cabacabaaabaabacbbb,1
cabacababcccabbcc,1
aacabacabacbc,1
bcacbabacaba,1
babbabacababc,1
caaabacaba,1
aaabacabac,1
cccbaabcabcabacababa,1
acaacbbbacaaabacaba,1
abaabacabaab,1
aaabacaba,1
bcbacbabacabacacbccb,1
bbabacabaacacccbabc,1
babacabacabc,1
acabacaba,1
aaabacababcccb,1
ababaaabacaba,1
baacabacabaaabaabc,1
baaabacbcbbcabacaba,1
abacabaccaccbcabc,1
bbcbcccacabacaba,1
bcabacabab,1
abacababcbc,1
cccabacabacacaabbcbb,1
bababbcbaaabacabacbc,1
ccccacabacababca,1
baababccbccaabacaba,1
abcaacbbaabacabaa,1
baccaabacabaaa,1
bccacbcbabacaba,1
caaabacabaa,1
cbaaabacababcb,1
bcbaabbbcabacababcb,1
caabacabaccbb,1
abaabacababc,1
abbabacaba,1
abacabacabbbcca,1
cabacabaabba,1
caacabacabacbaaab,1
bbabacabacacbcba,1
abacababcabaabc,1
baaabccacbabacabab,1
aabacababac,1
abacabaaababbaccabbc,1
bbcaacbababcabacabaa,1
aaaacbccabacaba,1
baaabacabaac,1
aaabacabaabcb,1
abacabaabababcc,1
bbabaaabacabacaaa,1
abcccabcbaabacabac,1
acabacabaaccba,1
bcbabacabaccbbbbbbcc,1
bbbccabacabacbaaa,1
acbaaabacaba,1
baaabacabaacbaca,1
abacababcaabbabcc,1
babacabababb,1
abcaaabbcbbabacabab,1
aaccccaaaabbabacaba,1
ccaaabcabacabab,1
bcabacabaaacaabaa,1
cbbaabacabacbaaa,1
aaaaabacabaacbbcbbca,1
cabacababbbabcac,1
caabacabaaac,1
cbcbcaaabacaba,1
aabacabacaa,1
acacbcbbaabacabaac,1
aacbcaabccabacaba,1
babacabacab,1
bcaaabacacabacabaca,1
abacababbcbb,1
abacabacbcbccacbbb,1
baacacbcabacabacaca,1
abacabaaaaa,1
accccbacabacabaacbab,1
acbbcaabacabac,1
cbcbcabacabacab,1
cbaabacabaca,1
ccaacacbcabacababa,1
aaabacababccbc,1
ccabbbabacabaaabcbca,1
accabacabaccacac,1
ccbcabacababccab,1
abacabaaacaab,1
aaabacabaab,1
cccabbaccbabacabac,1
cabacabaccbbbccac,1
abacabaccbcb,1
abacabacaac,1
baabacabaaccbbacbc,1
abacababababbabcb,1
acabacabaacbcc,1
abacababaabbc,1
acbccbbabcabacabab,1
abacabaacccabbbacca,1
cabacabaabcbba,1
abbaaabacabab,1
aaabcabacaba,1
abcabacabacbcbbba,1
cabbcbcacabacabab,1
abbaabacabacaaaccabc,1
babacababaaacac,1
abacbbaaabacababb,1
acbabacaba,1
babacabaaaabbca,1
caabcccaabcabacaba,1
baabacabaaccacaa,1
cababbabacabaccb,1
caabcabacabaccab,1
aacbabacaba,1
ccbaaaabacabaacb,1
aabacabaaacbac,1
bbaabacababacbbaa,1
bacabacabaabc,1
bcaaaaabacabababbcab,1
bbbbaabacaba,1
abacabacbc,1
ccbabacababbbacbbac,1
acabaabacababb,1
aabbaabacabaac,1
cbcbcbbaaacbbabacaba,1
cbabacababaacb,1
abacabaccb,1
abacabacaa,1
cbabbbccbccacabacaba,1
abbabacabaa,1
caacaabacababa,1
bcabacaba,1
acaabacabaccca,1
abacabacbbccb,1
bcabacabacaa,1
babccccabacabaab,1
caabacabab,1
cbaaabbcccabacabaa,1
baaaccccbbabacabacab,1
accccabacababcbccb,1
ababaabacaba,1
abacababcbba,1
abacabacaca,1
baacabaabacabaaacaab,1
aabcbaabacabaaacacba,1
acaccaabacaba,1
ccbabacababb,1
cabaaabacaba,1
caaabacabacababb,1
accacbabacabaccac,1
bcaccbbbcbcabacabaa,1
babacabaabcb,1
cabccabaabacababcaaa,1
bbbbabacabacaccb,1
bbbbacaaacabacabaca,1
cbabacababbb,1
cccaabacabaaaabaabac,1
bcabacababac,1
bbabacabaaababbab,1
abacabaabacccba,1
bbcabcbabacaba,1
bccbcabbabacabacbcba,1
cabcaaabbabacaba,1
aacaabacabacb,1
abacabaabcbbac,1
