,0
dedd,1
dede,1
deea,0
deeb,0
deec,0
deed,0
deee,0
eaaa,0
eaab,0
eaac,0
eaad,0
eaae,0
eaba,0
eabb,0
eabc,0
eabd,0
eabe,0
eaca,0
eacb,0
eacc,0
eacd,0
eace,0
eada,0
eadb,0
eadc,0
eadd,0
eade,0
eaea,0
eaeb,0
eaec,0
eaed,0
eaee,0
ebaa,0
ebab,1
ebac,1
ebad,1
ebae,0
ebba,1
ebbb,0
ebbc,0
ebbd,0
ebbe,1
ebca,1
ebcb,0
ebcc,0
ebcd,0
ebce,1
ebda,1
ebdb,0
ebdc,0
ebdd,0
ebde,1
ebea,0
ebeb,1
ebec,1
ebed,1
ebee,0
ecaa,0
ecab,1
ecac,1
ecad,1
ecae,0
ecba,1
ecbb,0
ecbc,0
ecbd,0
ecbe,1
ecca,1
eccb,0
eccc,0
eccd,0
ecce,1
ecda,1
ecdb,0
ecdc,0
ecdd,0
ecde,1
ecea,0
eceb,1
ecec,1
eced,1
ecee,0
edaa,0
edab,1
edac,1
edad,1
edae,0
edba,1
edbb,0
edbc,0
edbd,0
edbe,1
edca,1
edcb,0
edcc,0
edcd,0
edce,1
edda,1
eddb,0
eddc,0
eddd,0
edde,1
edea,0
edeb,1
edec,1
eded,1
edee,0
eeaa,0
eeab,0
eeac,0
eead,0
eeae,0
eeba,0
eebb,0
eebc,0
eebd,0
eebe,0
eeca,0
eecb,0
eecc,0
eecd,0
eece,0
eeda,0
eedb,0
eedc,0
eedd,0
eede,0
eeea,0
eeeb,0
eeec,0
eeed,0
eeee,0
dbbdbceceaaa,0
aeeaceccabcedd,0
ddbddbcbecbccbbb,0
bbeeeebbadbddd,0
eadeaeaceccbaeacadea,0
dabcabcacaabcce,0
eadddabeecebbcb,0
bbdedeadce,0
ceddceaddecae,0
eecdedddab,0
eeccaeebadaee,0
bacccbcbcbdddbaddbb,0
ecaccaebcebbcadcdcaa,0
cbdccaadedcabceabcae,0
cccdadcbcabeecae,0
eebedecbdeec,0
ebbddb,0
baaaabdaeeebdedeeebc,0
deebcbcbdccaaddda,0
ebceabedbccceabcbd,0
abeacc,0
daedaeaebecacb,0
aceacacaebaddcabed,0
adaccdedbacccc,0
aacbbbcbbcdeccadbcde,0
bdaecdcabcb,0
bacbcbdddeaacbadcd,0
aadaaeeacc,0
aaeadabcadaab,0
eebabceaedb,0
eabadba,0
cdbcdcddac,0
eceebac,0
dcdbddccbeccaeebdeb,0
bccac,0
aacbacdabacdbccd,0
bcedccc,0
adeeceae,0
cbacbdcaec,0
abbbabbdabeddbeaae,0
cbadcbcd,0
bdeccbbadab,0
acdabdcbbade,0
cadeceabdd,0
ceaeacba,0
debaedebd,0
bdbca,0
ddeea,0
dbbadaacdbedaabeaee,0
beeebecebc,0
aebbaeedeedcadbe,0
caecededece,0
aaeccecadebebccdcaa,0
aebbbcb,0
cbcbedeaabe,0
acbcbcbdddcaedbedc,0
abdcebedececbbcaab,0
baddbaebdc,0
cbacdbabbcedebcceaac,0
eeaedabccabdabdea,0
bdbdcbbabdec,0
eccceaebdbbbcbba,0
dbddbcacdebdceeab,0
adbcbdbeeeabdaccd,0
eaaebddcddbeebcaacdb,0
cddabdaa,0
ebbedcadacc,1
acccdaddaedcceed,0
daadeedcdebeced,0
bebeb,1
eecbeaddbeeaddaab,0
eeadeeaae,0
eadeddbebbbabd,0
ebbeb,1
bbccaeeecbbad,0
deabdecdeacbddeebee,0
dceaebbcdcebd,0
cdccdc,0
ecedeadaaaaecb,0
ecccb,0
bbcccbaaabbbeea,0
dacbcbda,0
bedeebadabdaadab,0
edadcbaadbdeebd,0
bbacaabecbecebecebeb,0
ebaceeadccecdecbcbed,0
bbbdaececbabdacce,0
bcbccebedcda,0
aecbdbea,0
ebecbac,1
ecdbdebcbcdaaceebdcd,0
eebbccdbaedea,0
dabaeaadcdbe,0
bdbddcceabeaabc,0
edeeacdcddaadaceaaee,0
edaeccccbceddec,0
cbbcccebeceedbcdaacc,0
bdbeeb,0
adedd,1
aeeabedeade,0
bdbbcacecedeccdaab,0
cbddddda,0
cdbcdbee,0
ccdbede,0
accdea,0
deccdacebcaade,0
dddeeceecdea,0
edcdbccadcdcbdca,0
cbeaebbcecdcdabcac,0
edebabdbadebededadcb,0
eadecbebbbebb,0
ddaceaaadad,0
daacadcdcdedcbbabcb,0
acbcbdebdc,0
aceeac,0
bdadcacedbbbbdbbdda,0
eecdc,0
dcebd,1
aaabe,0
acceddbe,0
acceebdddedc,0
beecaaabaaee,0
cdbebb,0
aeeec,0
ebcabaaadecddcbaeac,0
deeeaabbeeecbbcbd,0
dcebedbdb,0
aacabadcbcdeb,0
dddee,0
dbdbcbac,0
cedbcebcedacbccaa,0
eedeace,0
acbbbabeacad,0
ccacededadcebcabbe,1
dbeddad,1
ebbacabdecacbe,1
abadeccecbeb,1
abdececcadebebacabad,1
cecebdacdec,1
abebbacebbacebbecaba,1
acdabdabbecb,1
ddadbadda,1
caccabbacce,1
eddabeddebecc,1
abbacacceba,1
edacacadcedaddede,1
edcacecdecebbeba,1
ccadacabbaccadacc,1
bcadba,1
ecdacaddeccedecdeba,1
dacebecacecbababbec,1
ecabebabec,1
ebabebbecedabecd,1
acabecbadecabceb,1
acdeca,1
aceccacbebcabadecde,1
ababdecedde,1
bdacacacbebabe,1
becbadabe,1
ebcad,1
bcababdecc,1
badecbadc,1
bacadabe,1
dabacbacbebd,1
ebebc,1
dbecdadadbadb,1
dadcecabbaddabcadade,1
badca,1
dcedebde,1
badbaccadcebc,1
dadcacdacbadadec,1
abedebadaddedecace,1
badadaddadbabba,1
abcacbecacced,1
babdedebedecedecac,1
dacedeccebedebcabc,1
debbecabcadabcadeb,1
ebbedbabebdedba,1
ebcabbebadbecbacced,1
ecdacbecebedede,1
bcecadeccabedbadebec,1
ebecbedcecacbecd,1
bdecacdedacedad,1
dabacecdadadacabd,1
babcabbedebbabecc,1
cadadde,1
ecedacacdacabdad,1
abebdabebacdececedad,1
ccabdabecb,1
decbadada,1
cecab,1
bdecebed,1
addecabacda,1
ddececedcecacde,1
decadadcecacabedda,1
dcecabebd,1
bceddeccabdedbecba,1
abbabcecd,1
bbebadcebadabd,1
dbadadecd,1
adadecacd,1
edecdebadc,1
decabaddedabca,1
adadededdabada,1
abbebebedacb,1
acceb,1
dbacadcabbabadbecba,1
ccebecedcabcacadad,1
adedadbacacebbabad,1
dbabbecadcacabac,1
bebadececdadacabcaca,1
cababbacecbabd,1
ececebacacca,1
ddacebcacadad,1
dedecec,1
babede,1
dadadbacbebd,1
dadcabbebecbacecb,1
dabdecbebabcedbade,1
cebaccebeda,1
cbebaddadebbab,1
abbadbaccebe,1
bcacbaccecabeddecacc,1
ebabdacabdecdabe,1
bdabadaddecedaddece,1
acbadebeb,1
edacabedbac,1
bacebaddececed,1
acbabdadbebecbad,1
dcebcedac,1
dacdacabacadab,1
ebadaccadabed,1
bdaddabedcededb,1
eddebcabcededabebbed,1
ebdaccabab,1
edcedebbede,1
ccabdebbacdacecce,1
dadacdabac,1
abedebacebdebde,1
cebaddacbedde,1
bdecebacd,1
adebc,1
ecebcecc,1
cabdabdacca,1
abeba,1
abacacdadecc,1
cacabdecedadacbabe,1
cabebd,1
accebacebacdad,1
bedbabe,1
eccebebb,1
acdacedaccecdabd,1
ceddaddebbabaccacd,1
cecacad,1
abdadebadcec,1
cecabcecedaddeddebac,1
acdacecdedecadd,1
eceddebdadebabadbe,1
cacecdaceddedebdad,1
cacbebbecbecca,1
cdacbaca,1
edabaddaddebbacb,1
ddebdabeccababbadec,1
ebbacbebbabecb,1
cdacacdacadedeb,1
cdededcabad,1
caccedebb,1
edebeddadecaddedd,1
abbadcaccec,1
dabcecabebecbecb,1
ccadededacabc,1
edadabedcece,1
ebedbacd,1
ccadcedacb,1
cedacecbaded,1
dcacacdad,1
cecbad,1
bdebaba,1
bedabdacabebcebda,1
ebbab,1
bbaceccadca,1
cadcededacecdabe,1
cadaddecdecebbacc,1
daddaddad,1
acedadecbedcedeca,1
ebabd,1
becaddabacdacceda,1
ddadbadaccadebd,1
cbadcacace,1
ecececd,1
becdacdabcaddedded,1
dedded,1
acebaddecabe,1
dabecdedbabedc,1
bececa,1
acbebbacdeddedcacac,1
becdedc,1
edadabdada,1
cadebdedced,1
ebebdadacbededebecde,1
eccaddadacdecadbebab,1
eccecacbacdebbedebc,1
bdababebebaba,1
cedadba,1
edceddedacabcecadadb,1
cbebbabebe,1
adabcabcaddabaccabda,1
dcacabdececded,1
cdadcadababbedabc,1
acededc,1
eddacad,1
cbecedabeb,1
ebbabadcececec,1
addebdabaddaceccece,1
ccadebbebdabcebdedc,1
cdaccec,1
badedbaccabada,1
caceb,1
accabbeccedcaddad,1
bcabe,1
cbaccebbebeb,1
cbadbadcadebbadce,1
decbeccac,1
bececed,1
cacebbababe,1
edadcadbecececec,1
ebabebe,1
dabce,1
baccedbedebe,1
ddedacabedbabcadcab,1
ccacd,1
dcacbadbadabcedadba,1
cedcecda,1
dbebacbab,1
bdabdacdeccacb,1
ddebabedebebcaccebac,1
bcedabebdedde,1
edabbada,1
cdacadecaddeda,1
debbaddedb,1
bcecbacecda,1
ecabadadc,1
ebecacaddacab,1
ecceddecacecbedd,1
cedecceddedebeca,1
dedabeb,1
caddad,1
ebedbadacbabedec,1
ecececacab,1
ceddacecdedec,1
bbaccedacaccaceb,1
abcededcebba,1
ddedabbe,1
bbebadecabbabceddad,1
abdadebd,1
dcebebcecadedacceb,1
acabbebbebde,1
edecdababecacabceb,1
abbadebbecedebabad,1
ecaced,1
bcececbed,1
acecebbadededde,1
cbabebab,1
ddedcebd,1
ababdabeddebdad,1
ebcabda,1
dacaca,1
ddababada,1
baddedecbecbabebba,1
dadbacbacedcedece,1
cdedeca,1
cedceccadabbacaca,1
ecdadde,1
acecedb,1
ecdab,1
dacadabbedebcaccecec,1
cebcaccadba,1
cbabedadababd,1
accebdacde,1
edebcabebaddadbecbab,1
ececcadcecadedacd,1
cdeccabadebeb,1
adacebebcedcac,1
ecedcaccecacceddabb,1
ecebbacbabadebbeb,1
cdacbadeddabdebb,1
bcacabebecad,1
ecedacaddad,1
acecabdedabbebacecab,1
ebacebbade,1
cebcacac,1
dedaccecebbeceb,1
ddebbebe,1
ecbecbac,1
cdedbadabc,1
bcadbebdabebca,1
abedd,1
dabdab,1
abbadbeddebbed,1
accedecabdade,1
acdebadebbedadacd,1
edabebebebecc,1
cedacdecdac,1
bacedebedbecbebbaba,1
cecdebadebacb,1
ecdaddacececd,1
abcebbebd,1
deccebcedba,1
bececebceddedd,1
dadeddabceb,1
bebbabebbacecdacc,1
ccacac,1
ebbebadacdabcabbecc,1
bbecacdabdecacadcada,1
acedabcacebe,1
ebcadebebcadecb,1
ebedaca,1
ecacdecabcede,1
cdebdabececa,1
