,1
dedd,0
dede,0
deea,0
deeb,0
deec,0
deed,0
deee,1
eaaa,0
eaab,0
eaac,0
eaad,0
eaae,0
eaba,0
eabb,0
eabc,0
eabd,0
eabe,0
eaca,0
eacb,0
eacc,0
eacd,0
eace,0
eada,0
eadb,0
eadc,0
eadd,0
eade,0
eaea,0
eaeb,0
eaec,0
eaed,0
eaee,0
ebaa,0
ebab,0
ebac,0
ebad,0
ebae,0
ebba,0
ebbb,0
ebbc,0
ebbd,0
ebbe,0
ebca,0
ebcb,0
ebcc,0
ebcd,0
ebce,0
ebda,0
ebdb,0
ebdc,0
ebdd,0
ebde,0
ebea,0
ebeb,0
ebec,0
ebed,0
ebee,0
ecaa,0
ecab,0
ecac,0
ecad,0
ecae,0
ecba,0
ecbb,0
ecbc,0
ecbd,0
ecbe,0
ecca,0
eccb,0
eccc,0
eccd,0
ecce,0
ecda,0
ecdb,0
ecdc,0
ecdd,0
ecde,0
ecea,0
eceb,0
ecec,0
eced,0
ecee,0
edaa,0
edab,0
edac,0
edad,0
edae,0
edba,0
edbb,0
edbc,0
edbd,0
edbe,0
edca,0
edcb,0
edcc,0
edcd,0
edce,0
edda,0
eddb,0
eddc,0
eddd,0
edde,0
edea,0
edeb,0
edec,0
eded,0
edee,0
eeaa,0
eeab,0
eeac,0
eead,0
eeae,0
eeba,0
eebb,0
eebc,0
eebd,0
eebe,0
eeca,0
eecb,0
eecc,0
eecd,0
eece,0
eeda,0
eedb,0
eedc,0
eedd,0
eede,0
eeea,0
eeeb,0
eeec,0
eeed,0
eeee,1
bccccde,1
bbbbee,1
aaaaccee,1
bbcddee,1
aacceeeee,1
abcdddde,1
bbcccdddddd,1
aaabbbbdee,1
abbccdd,1
aaaccce,1
bbbcce,1
ccccdddd,1
aaaaabbbddee,1
aaaaaadddd,1
aabbbdde,1
aacccdddddd,1
accddddeee,1
bbccdde,1
ccdee,1
cccddd,1
aaccddd,1
bbbbcee,1
cccdd,1
aaaaccce,1
bbcdd,1
aadeeeeeee,1
abbbdeeee,1
abbbbddddd,1
aaaccccccd,1
acddddee,1
abbbbe,1
abbbeeeee,1
aabbcceee,1
aaaaaaaaaa,1
aaeee,1
bccccc,1
abbbbbbbbbb,1
cccdee,1
aaccccdddde,1
accceee,1
aaaabbbbccee,1
ccccccccccce,1
aaaabd,1
aaabe,1
aaabbbbcccde,1
aabbce,1
abbcceeeee,1
aaaaaabbccee,1
abbbbbbccd,1
aabbbbcdd,1
bbbbc,1
abccddee,1
aaaaeeee,1
bbcdeeee,1
accdde,1
bbcccddeee,1
aabbbdddd,1
abbbbbbd,1
aacddd,1
aaaaaaacee,1
bceee,1
aabbcddd,1
aaaabccccd,1
abbee,1
aabbbbcddde,1
ddddddddee,1
abcdde,1
aaabbbde,1
aaccdd,1
bbdeeeeeee,1
abbbccce,1
aaadddeeee,1
bbbccc,1
abbcc,1
abcccce,1
aaaaaabbb,1
cccddddee,1
aaaaaaadee,1
bddeeeee,1
ccddde,1
acceeee,1
aaaaaeee,1
abbcce,1
aaabdddeeee,1
aaaabbccee,1
bbbeee,1
aabcd,1
aacdeee,1
abccddeee,1
abbcee,1
abccddddee,1
abcee,1
abddd,1
acccdee,1
bbbbbbbbb,1
abeeeeeee,1
aaaaaabbcd,1
aabbbbbd,1
aaaaaacdddee,1
bbbccccddee,1
cccddddd,1
aaaade,1
bbdddee,1
abcce,1
aacddddddeee,1
bddeeeeeeee,1
ccccddeeee,1
bdeeee,1
accdd,1
abdeeee,1
aaacdd,1
bccddde,1
abccccccd,1
aaabbbbbbce,1
aabbe,1
abbbbccccdee,1
cddde,1
abccccccddd,1
aaabbddeee,1
acddd,1
abbbbbcdeeee,1
aaaaabcccde,1
aaabbbcccee,1
bbddddde,1
aaaaacccccde,1
aaaabce,1
aaaeeee,1
bbbbbbbcde,1
abbbcccccdd,1
dddeeeee,1
aabccee,1
bbbbbcccccee,1
abbbeee,1
aaaaabbe,1
addee,1
aaaabbcd,1
aaaabddde,1
bbbccccd,1
aaaabcde,1
bbbbbd,1
abbbbee,1
aaaaaaaaad,1
bbccddd,1
abddee,1
ccccccddeee,1
aadddd,1
cccdeee,1
aaabddd,1
aadddde,1
bbcce,1
abcceeee,1
bbbcde,1
abcde,1
bbbcdde,1
ddeeee,1
aaaaccd,1
abccc,1
bbccdd,1
aaabce,1
bbbbbbcccce,1
aaaaaceee,1
abbbbeeeee,1
aabbbc,1
bddddddddddd,1
abcccccccddd,1
abbbbbbccdee,1
aaabbdddd,1
bccccccdde,1
aaaaaacddee,1
bbbbccdeeee,1
abccccddeeee,1
aaadd,1
bccdddddde,1
aabbcc,1
accdddeeeeee,1
abbddd,1
aabbbde,1
aaaaaaabdee,1
bbcddddd,1
aaaaaabbbe,1
abbdde,1
aaabdddee,1
ccddddeeee,1
bbcddeeeeee,1
aabbdddeeee,1
aaaaaaaeeeee,1
acdeee,1
bbbccd,1
bbbdd,1
aaaccccdee,1
bbbcccdd,1
aaddee,1
bcccd,1
bbdee,1
aaaabc,1
beeee,1
bbbbbbbde,1
abbbbddddde,1
bbccddddd,1
cccccccdd,1
aabcdddde,1
bbbdddddd,1
bcddddee,1
abbbcdddeeee,1
aaabccccddde,1
abcccee,1
eeeeee,1
bbbccdde,1
cddddddde,1
aaabbd,1
bccdde,1
aaacee,1
aaaaabeeeee,1
bbbbbcccdddd,1
aabccc,1
bcddeeeee,1
abbbccccee,1
accccddddde,1
bbbcdd,1
bbbbd,1
aaaaaaaaae,1
aaabbdddde,1
bdeeeeee,1
aadde,1
bbbbbccde,1
aabbbcccdee,1
ccccd,1
aabbbbcccee,1
aaaabbbde,1
aaccccdee,1
aaaaabceeee,1
aaabbcccddde,1
ddddddee,1
cccccccccddd,1
bbbbbcdddee,1
aaaabcceeeee,1
aaaabbddd,1
adddeeeeee,1
aacccddd,1
aabbbbdd,1
bccccccccccc,1
aaaaaacce,1
aaabccd,1
bbbbbbccee,1
aabcddddddee,1
aaabbcccccc,1
aaabcceee,1
addde,1
acccdddeeee,1
bbbbccccce,1
cccccccccc,1
abbccddd,1
cccdddd,1
bbbbcdeee,1
abbbbcccccd,1
aadddeeeeeee,1
bbbbccccee,1
aaabcccdee,1
ddddddeee,1
aabddddddddd,1
aaccdddddd,1
aabcc,1
aaabccce,1
aaccd,1
bbbceee,1
aaaaaaabbcdd,1
bbbbcccccccd,1
aaabdeee,1
bbbbbbddd,1
bbddddddee,1
bbbbbbbce,1
ccccc,1
cccccdddddd,1
bccdddddd,1
abbcccdee,1
bcdddddee,1
bbbcc,1
bbccccddd,1
aaaaaaabbbbd,1
accccccce,1
aaaaace,1
ddddddddddde,1
aaaaa,1
aaaaaaae,1
aaaaabc,1
abccccccdddd,1
aaaacceeeeee,1
aaaabbcccd,1
bbbbcde,1
bbbbccceeee,1
aaacccdeeeee,1
bccee,1
aabbbee,1
abbcccccdde,1
bbbbbbbceeee,1
abcddd,1
aaaaaabccdee,1
bbbbbbccccde,1
bbcdddeeee,1
abbcccdd,1
aaabbbbbcccd,1
bddddee,1
accceeeeeee,1
bbbbbe,1
aabbbbbbcdd,1
ccccccddddde,1
bbbbbbccdddd,1
ddeeeee,1
aaaaaaaacdd,1
abbbbccddde,1
bbbbbddeee,1
abbcccccdee,1
bcceeeeeeee,1
aceeee,1
aaaaabdd,1
aabbddddde,1
bbccccc,1
aaabbbbbbc,1
abbbb,1
aaaaaaceee,1
accee,1
ddeeeeeee,1
abdddeeeee,1
abbbdddddddd,1
acceeeeee,1
aaacddeee,1
ddeeeeee,1
abbbbbddddde,1
bbbbbbcccccd,1
aaaadd,1
aaacccce,1
abbdeeee,1
aaacccccceee,1
aaaaabbbccce,1
bccceeeeeee,1
abcddde,1
abbbcde,1
bbbbbc,1
bbbbbbdd,1
aaaaadddde,1
bbbbcceee,1
abbbbbbbcd,1
aaabddde,1
bbcccee,1
aaabbbeeee,1
aaabcccccdde,1
abbbbbbbc,1
accddddd,1
aaaaabd,1
acccd,1
adeee,1
abbcddddee,1
bbcccddddddd,1
abbbbcccce,1
bbbbcdddeeee,1
cdeeeee,1
ccdddd,1
bbccccccccd,1
bccdeeee,1
aaaaccc,1
bdddddddee,1
abbbbccc,1
bbddeeeee,1
aaaacccde,1
aabbc,1
bbeeeeee,1
aaaccddee,1
aabbccde,1
aadddeee,1
aacdde,1
aaccc,1
aaacdee,1
aacddeee,1
aabccceeeeee,1
aabbccccce,1
abbbbbbe,1
abbdeeeeee,1
aaabbbbbbdde,1
aaaaaaaabbbe,1
aaabbe,1
abcccddeeeee,1
abbbcddd,1
dddeee,1
bbbbbbccddde,1
aabbbeee,1
aaaabbe,1
aaabbde,1
aaaaaaaaabcc,1
abbddddee,1
accccdddddd,1
aaabbbbb,1
aaaaccccc,1
aaaacccdeeee,1
aaaacce,1
aacccccdd,1
aaabbbcee,1
aabccddddd,1
aaaabe,1
dddddddd,1
abccee,1
abbbbbbbeee,1
aaaaabccccde,1
aabbbccd,1
abbde,1
aaaabddeeeee,1
aaaaaaacde,1
ccccccddddd,1
bbcccccddee,1
aaaaabcdd,1
aaacdde,1
aabbdd,1
abbbbcce,1
abbbbd,1
abbdee,1
aaccccccee,1
aaabbbbd,1
bbcddeeeeeee,1
bbcee,1
cdddeeeeee,1
bbbbcdeeeee,1
aaaabccdddde,1
abdde,1
aaaeee,1
aaace,1
aaaccde,1
aabcccddee,1
addddee,1
aacccce,1
abccdeeeeeee,1
bdeee,1
abbbbbddd,1
aaacd,1
bbdeeee,1
deeeeeee,1
acccceee,1
abbbbbbbe,1
bbcde,1
aaaabdd,1
bccceee,1
abbcddddddde,1
aaaaaabcee,1
aaaabbccdeee,1
aacccddeee,1
accce,1
aaaaaaaadee,1
aabceeee,1
ccccce,1
accddddddde,1
abbbbbbbcc,1
cccddde,1
bdddddee,1
acceee,1
aaabccccdde,1
aaaaabce,1
aceeeeeeeeee,1
aaaaaccccce,1
aaccccdde,1
ccddddd,1
aaaaabbbbcee,1
abbbbdd,1
aabbb,1
aaacccddee,1
ccddeeeee,1
aaaabb,1
bbbbdddeeeee,1
bbcdddddeee,1
aabccccdddd,1
aaabbcdde,1
abbcccde,1
aaaabdeee,1
aaaaccdddee,1
aacdddde,1
abbbbbcdddee,1
bccccdddeeee,1
