,0
abbabaa,1
abbabab,0
abbabba,0
abbabbb,0
abbbaaa,1
abbbaab,1
abbbaba,0
abbbabb,0
abbbbaa,1
abbbbab,0
abbbbba,0
abbbbbb,0
baaaaaa,1
baaaaab,1
baaaaba,1
baaaabb,1
baaabaa,0
baaabab,1
baaabba,1
baaabbb,1
baabaaa,0
baabaab,0
baababa,1
baababb,1
baabbaa,0
baabbab,1
baabbba,1
baabbbb,1
babaaaa,1
babaaab,1
babaaba,1
babaabb,1
bababaa,1
bababab,0
bababba,0
bababbb,0
babbaaa,1
babbaab,1
babbaba,0
babbabb,0
babbbaa,1
babbbab,0
babbbba,0
babbbbb,0
bbaaaaa,1
bbaaaab,1
bbaaaba,1
bbaaabb,1
bbaabaa,0
bbaabab,1
bbaabba,1
bbaabbb,1
bbabaaa,1
bbabaab,1
bbababa,0
bbababb,0
bbabbaa,1
bbabbab,0
bbabbba,0
bbabbbb,0
bbbaaaa,1
bbbaaab,1
bbbaaba,1
bbbaabb,1
bbbabaa,1
bbbabab,0
bbbabba,0
bbbabbb,0
bbbbaaa,1
bbbbaab,1
bbbbaba,0
bbbbabb,0
bbbbbaa,1
bbbbbab,0
bbbbbba,0
bbbbbbb,0
aabaaaababaa,0
abbabbbbbbab,0
bbaabbbbbbbb,1
abaabbbbaabbba,0
aaabaaaababab,1
bbbbaabbabbbbbbaaabbaba,0
bbbabbabbabbaaaabb,1
aaaabababaabbaaaabbbbaaaabaaa,0
ababaabaaababababbab,0
aaabbabaaabbbaababbabbb,0
ababaababbababbbbaaab,0
abaaabbaabbbbaaabbbb,0
bbaaaababaaaaaabbbaabaaabba,0
bbababbbabbbbbaabaaaaabaaababa,0
abbbbbaabaabba,0
aabababbabaaab,1
aabbababbababaaabaa,0
bbabbabb,0
baaabaabab,0
bababbbbababbabbaabbbaaabba,0
aababaabbbbbabbbbabbabaabaaaa,0
bbaaaaaaaabbabbbbabab,1
abaaababaaaabb,0
baaababaabaabbbbaa,0
baaabbaaabaabbbaaaabbabab,0
abaaabbaaabbbabbbbbbbaabbb,0
abaababababbabbabaabaabbab,0
abbbabbababbbabbaaabaababbabbb,0
ababbbbbababababaabb,1
baabaaababaabb,0
aaabbaaababb,1
bbbaabaababa,0
abbbabbbababab,0
baaaabbaababa,0
bbabbbaaabbbabb,1
baaaabbaaabaaaa,0
aaaabbbabababbb,0
abbaabaa,0
baababbaaaababbaaaaab,0
aaabbbabaabaabaabaaabbaba,0
aaaabbbabaaa,1
aaabaabab,1
aabbbbbabbabaaabaa,0
ababaaaabbaabbaaababbbabaa,0
ababbbbbbbbabbabbbabbbbaab,1
aaabbabaabbbbaaaaaaababab,0
baabbaaabbababbbabaaabaaabbbba,0
bbaabaaaaabbabaababbabbabbaaaa,0
abbbbbbbbbabbaab,1
abaababbbbbbbabaabaaab,0
ababbbbaabbaaaabbbabaaabaaab,0
aababbababaabbbbababa,1
abbababbb,0
aabbabababbbb,0
aaaabbabbbbba,0
baabbbabbbbbaaaba,0
babbbbbabababbabbabbaaaaaaaab,1
babbbbaaabbba,1
aaaaababbaba,0
abbbbaaabbbaaaababaaaabab,0
aaaabbabaaaab,1
bbbaaabbabbabaabaaaabaabbabba,0
ababaaaaba,1
aaabaaababa,1
babaabababbbaaabaabaa,0
abbbaaaaaaaabbaabababaaabaa,0
baabaaabbbbaa,0
bbaabbababbababbabbaaabaaa,0
abbbabababbbaaaaabbbba,1
abbaaaabbbaa,0
bbbabbaaababaabaaaabb,0
aabbabaabaab,0
babbbbabaabbaa,0
babaabbbabbabbaaabaaba,0
baababababbabbabbababbbaaa,0
bbababbb,0
bbabbaabaababbbaaabaa,0
aabbbaaaaaaaabbabaaa,0
bbababbababb,0
aabaabbbaaabaababbaabaaabaaaba,0
baabaaaabaaabbaaababaabaaabaaa,0
aabaaaaabaabbbabbabbaabbabbaaa,0
aaababaababbabaaababaaaabaaba,0
bbbaaabbaabbabaabaaabababb,0
aababbabbba,0
aabbbbbbbabababbabbababaabbb,1
abbbababbbbbababbbababaabab,1
baababbbaaabbaaaaba,0
bbaabbaaba,0
bbbbbbaaaaabbabababbaba,1
baabaabaaabbbabaabaaaabbbba,0
aababaabaaaaa,0
aaaabbbaaabaaabaaabbababa,0
aaabbabbaaabaabaaabbbbabb,0
bbaabaababbbaab,0
aababaaabbbbabbab,1
aabbbbaababbaaabbbbabbbbabb,0
abbaaaabbaabb,0
babbbbbbaababbbb,1
babbaabaaabbbbabaaabbaab,0
baaabaaaababbaabbababaabba,0
abaabaabaabaaab,0
aaabbabb,0
abababbaab,1
bbaabbaaabbbaabb,0
babbbaaabaaabaababba,0
aaabbaaaaa,1
bbababbbaabaabbabaaab,0
aabaaabbbabbbabbabbbb,1
ababaabababbbbaabbbaab,0
bbabaababbbbbbbabbaabaababa,0
bbaaaabbbbbabababaaaaab,0
aaababaaabbabaaaababababbb,0
bbbabaaaabbab,1
bbaaaababbabba,1
bbbabbaaaaabab,1
aabbbaabbbbaaabbaabb,0
abbaaabaabaaababbabaaaaaaab,0
abbabaabbaaabab,0
babbbabaaaaaaabbaabbbaba,0
baabbbaaabbbbabaaaaabaa,0
aabbabbbaabbbabbabababbabaaaaa,0
bbbbabbbbabbaaba,1
aabbaaaabbabbbabaaaaab,0
bbabbbabbbbababbbbb,0
abaaabbbabbaaabaaaaba,0
aabbababaaaa,1
bbbaaaba,1
bbbababaaabbaaaabaabbabbbb,0
baaabaaaaaaaabbbaabb,0
abbabbabbaaaaaabaaababaaaaabba,0
aaababaabbabaaab,0
bbbabaaaa,1
abbabbbbabbabbbabbbababbaaaa,1
abbaababbabaaba,0
bbaabaababbbbbaaba,0
aaaaaabab,0
abaaaabaaaaaaabbaaaaaaabaaaaaa,0
bbabbaabbbabbbaaaaaa,0
baabaaaabbbbabbabbaaabab,0
bababaaaabbababaaabbaaaaa,0
babbabbbbabbaaabb,1
babaabbbabaaabbb,0
abababbabbbabbabbaa,1
babaaaaaabba,1
bbaaaaabbbbaabaaaabababbababba,0
bbaabbababaabaaba,0
babaabbabbbabaababbaaaabbbabaa,0
baaababaabbbbaaabbabbbbbabaa,0
aababbababaabaa,0
abbbabbaababbababbabaaaaba,0
bbbbbbbba,0
ababababaabbbbabbaaa,0
bbbbaaaababbbbbabaababaaa,0
bbbbabbbbb,0
aabaabbbaaa,0
baabaabbaabaabbbabbaaaaaa,0
babbabbbbabaaaaaaaaabaaa,0
abaabbbbbaa,0
bbabbbbbbaaabbabba,1
baababbabbbbbbabbb,1
abaabbbaaa,0
baaaaabb,1
bbabaabbbbbabbbbaaa,0
baabaaaabbbabbaabbbb,0
bababaaab,1
abbaabbbabbaaba,0
abbbaaaaabbabb,1
bbbabaabbbbbaa,0
abbbabbbbbbbbabbbbb,0
bbbaaaababbbaabababbbaaaaabbbb,0
abaabaaabaaaabbbabbabbbbbaa,0
abbabbbbbbaabaabb,0
abbbbbaaaaabbabaababbabbbbbb,0
abbabaabba,1
baabaabbab,0
bbbaabbb,1
baaaaaabb,1
bbabbbabbaabababbbbbaaa,0
baaabbbbbbbbabaaabbaabbbaa,0
aaaabaaabb,1
baabbabaabbbaaaaabaabba,0
babbbbbbaabababaaaaabbaaaaaa,0
bbaabbbaabbbbaaabaaabbaaaababa,0
ababbabababb,0
bbbbbbaabbabaaaaaaabaaaabaaaa,0
baaabaaaaabbaab,0
baaaaaabbbaaaabababaab,0
babbbabbabbabababbbabbaabbbaab,0
bbababbbbababbbababaaabaab,0
bbbaabbbaabaabbbaa,0
babaaaabbbb,1
abbbbbaaabaaaabbaababbbabaaa,0
abbbbbaababbbaabababbbbbabbb,0
baabbbbabababbaababaabbaba,0
abaabaabbba,0
baabbaabbabababbaabb,0
bbbabbbbababababaababbaaabbbbb,0
aabbbababbb,0
babababbbababbbbbabbb,0
ababbbaabaaababbbbbba,0
aabbabaababaaaaa,0
bbbaaababababaaababbbbbaabbbb,0
bbbaabaaabaaaaaaaababbaaaabbaa,0
aabaaababaaaa,0
aababbaabaaabb,0
abbbaabaaabbbbbbaabbabbb,0
babbbbababab,0
abbbbbbbbaababaaabaa,0
baaababaabbabbaaabaaaaab,0
ababaababbbbaabbbbabbb,0
bababaaaaaabbabaabaabbaabaaa,0
aabaabbabaaabaaaabababbbbbbaa,0
bbaaaaaabbaabab,0
bbabbbaabbbb,1
baaabbbaaabbbaba,0
bbbbbababbababbbaaabbaababaaab,0
abaaaababbbbbbba,1
abbaaaaaabaabbbaabababaaaababb,0
abbaaabbbbaabaaabbbbbbabbabbba,0
baabaabbbabababbababbabbb,0
aaabaaba,1
bbaabbabbbaba,1
abbaaaaaaabaaabaa,0
babbaabbabbabbba,1
aabaaaabaabaabbbbabba,0
babbbabbbaabbab,1
baabbabaababbaaaabaaababaaaaa,0
bbbabbabaaaabbbabbbbbbb,1
abababababbbabaa,1
babaabaaa,0
bbbaabbbba,1
bbaaaabaabbaaaa,0
ababaabbbabbbbbbaabbaaabbbabbb,0
bbababaaaababbabaaaaabbabbaabb,0
abbaaaaaabbb,1
abaabaaaaabbaaba,0
ababbbba,0
ababaaabbbbbaabbbabbbbb,0
aabbabbaaa,1
aaaabbabaabbaabb,0
aabbbaabbbaaaaaaaababbaaab,0
aababaaaaaababb,1
abbaaaaabbababbbabaaaabab,0
aaababaabbbaaabbaaabbaaabaaaaa,0
aabaabbbaabbbaab,0
bbababaaababbb,1
bbabbbabbabb,0
bbbbaaaabbbbabbabbabab,1
babaabbbabaabaaabaaabbaba,0
bbaabbaaaa,0
bbbaaabaaaabbaaabbbb,0
bbababbaaabababbaabaaab,0
abbbaaba,1
aabaaabababbaababbababaa,0
abbbbabababaa,1
bababbaaaaaaa,1
baabaaaabaabbbbabbbbab,0
aabaaaaaaabbabaababbb,0
baaaaaabbaabbaa,0
baababbbbab,1
abbbbabbabaaabaabaa,0
bbbbbabbababbbbbbabbbbbbb,0
babbbbabbabbabaaabaababbbb,0
babbbaaaaab,1
babaaaaabaabbbbababababaabbaaa,0
bbbabbbaabbbbbaaabbbba,0
babaaaaaab,1
bbabbbbaabbbabaabbaaa,0
baabaaabaaaa,0
baaaaaaaa,1
abbbaabbbbabaa,0
baabbaabbaabbaaabbaababbbbba,0
aaaaabaaab,1
bbaabaabababababbbaaa,0
aabbbbabbaababbaaababaababa,0
bbaaabaabbbaabbab,0
abaaaaaaa,1
bbabbaabb,1
ababbbbaaabbabaabab,0
abbbbababbbab,0
abbaaabbababaabbba,0
baabaaabbaabaabaabbababaabba,0
abbaaabbbabaaaaaabaa,0
abaabaaaaaaaababaababbbbbbaaba,0
bbbbbabbbbab,0
bbabbabbbabaabaabbabbaba,0
aaababbbaaabaaba,0
bbbbabaaaabbbaabbabaaaaabab,0
babaababaaaababbbaaabab,0
bbaabaaaaaaabaaaaaabbaababbbb,0
bbabbabbaaaabba,1
abbbbaaabbbbbbbaabaaaba,0
baabababbb,1
bbbabaaaababaabaaa,0
baabababbaaaaaaaabbbbabbb,0
bbbbbbaaaaabbbbbabaabbabbaab,0
babaaaaaabbbbbabbbaaabbab,0
aabbbbbbbaaba,1
aabbabbaaabaabaabbbaabb,0
aabbbbabbaaabababbbabbba,1
bababbbbbbaabbaaabbbbbb,0
aaababbbbbaaaaaaabbaa,0
abaababababababaab,0
babbbababa,0
abbaaaabaaaab,0
abbbaabbbbbbbabababbbaaaaabb,0
baabbaabbabaabaabbabaaababba,0
abaabbaaaabaabbaaabb,0
babbbabbbbbaabbabbbababbaaab,0
aabbbaabbbbbbbbababbabbaaaaa,0
aabaaabaaaaaaabab,0
aababbbbaa,1
aaabbbbbb,0
ababaabbaabbaabbababbbba,0
abbbabbabaabbabab,1
bbaabbbaaaababbabbaabb,0
aaabbbbbbabb,0
bbabababbaabaaba,0
bbbbabaaabaababbbbbbaaaaabb,0
bababbaa,1
aaababbbbbabbabbabbbaabaa,0
abaaaaabababaaaaaabbbaba,0
babbbbaabbabba,1
bbbabbababaabbbabbaba,1
aaaaaabbb,0
bbbabaabaa,0
bbaabaaabbbba,0
abaabbaaababbaaababbbbabba,0
babbaabbabb,1
abaaaabbaabbaabbaa,0
abbabbabbaaa,1
baaaaabababbabababaabaaaaaaaa,0
aabaabbabaababbbab,0
aaaabbbb,0
bbbaaaaabbbbbaba,1
baababbaaaabaaaaabbaaaaaabab,0
aaabababa,0
bbababbbab,0
abbbabbabababbabbabaaaaaba,1
abbbaabbbbaabb,0
abbabbbbbabbaa,1
aabababaabaababbaaabbba,0
aababaaabbaaabbabaaababbbabaa,0
abbabaababbabbbbabaabbbb,0
babbbababbaaaaabba,1
bbaaaabababbaba,1
abaababbbabaaababbababbaaabab,0
aababbbaabbaaaa,0
babbabbb,0
babbabbabbababbba,0
bbaaaababaabaaaaa,0
babbaababbbbbababaababbaaaaaa,0
aabbbbaaaaaabbabaabb,0
baabbaaaa,0
aabbbbaaaa,1
abbaababbbbabbbbabaa,0
baabbbbb,1
bbaaaaaabaababbabaa,0
baaabaabbabbababbbbbbaabb,0
bababbbbababaabaaaa,0
bbababaabbababaaaaba,0
baabbbbbabbbabbbabaaabbabaaba,0
aabbabbabaaaaaabababbbaa,0
aaaabbaabbbb,1
aaabbbababababbbbbaabaa,0
bbbaabaa,0
aabbaabbaaabbbbbbaaaabbbbbabbb,0
aaaaaaababbaabaaabba,0
abbabababbbbabbb,0
bbaaabbbbbbabbaababbaba,0
aaabbbbaaab,1
abaaaaabbbaa,0
aabbbbbaaaaaabbbbabababab,1
baababbbbaabaababba,0
bbbbbabbabbbbaababaabbbabba,0
bbbbbbbbbababb,0
bbababaababbbaabbbaaaaaabab,0
baabbabbbbbababbaa,0
babbaaaabaabaaabaaabbba,0
aaaabaaabaaaaababba,0
bbbbabababbb,0
aabaaaaaababbbabababbbaaa,0
babbbbbabbbbabbbabbba,0
baaaaabbaaaabbbbbbbabbbabbbbb,0
babaabbababbbabbbaaaba,0
abbbaabbabaabbaaabbab,0
abbbaabbaaaaaabbabba,0
abbbaaaa,1
abbbabbaabbaabbbabab,0
bbababbaaaabbabbbaaaa,0
baaaababbbbaaabbaaaaabbb,0
aabaababaabbbbaabbbaaabaa,0
abaaabaabaaabaaabaa,0
aaaaaabbbbbbbaabbbbab,1
aaabbbbaaaaaaabbbaabbbab,0
aaaaabaabbababaaabba,0
bbaabbbab,1
abbbbaabbaabbbbbababbab,0
bbbababbabbbab,0
baaaababbbbaaabaaababa,0
baabbabab,1
bbbbbbaababbabbbbbbbabbaab,0
bbbbabaabaaabaabaabaababaabb,0
baabbbbbaabbaaabbaa,0
abaaabaaaabbbbbabaaabbaabb,0
bbbbbbbaababaaabbaaaaaabbbba,0
bbaabaabbbbabbbbaaabbabbaaab,0
bbbbbbababaaabbababaabbabaaabb,0
bbbbaaaabaabbaaaaabbabba,0
abbbabbabbaabbb,1
aaaaaaabaabbbbbbb,1
abaabbabaaaabaaabbabbbabbaaab,0
abbaaabbaabbaabaabaaabababbb,0
bbbabababbbbbabbababbbbbbababb,0
bbbabababbaabba,1
bbaabbaaaababbbbabaaaaaa,0
aababaabaaabaabaaaaabaaabbb,0
babbaabb,1
aabbbbaabbbaaaba,0
aabbbbbabababbabaaa,1
abbaaaaaaabaabbaabbbbbbbbaa,0
babaaaaabaaabbaaaababb,0
bbaaabaaaaaabbaa,0
abbabbbaababbaababaaaaabba,0
babaaaaa,1
abaaaaabbabababbbaa,0
abbabbaaaaababb,1
aaaabbbabaaaababaabababbbbbbb,0
abbbbbbb,0
abbbaababaaabbbbaa,0
baaaaabbbbbbbabbabbaba,1
babaabbbbbabbaabaababba,0
babaaaabaaabbbbaaabaaa,0
baabbabbaaaabbbabaabbaaaba,0
abbabbbaabaaaaabaaaaabbb,0
abaabbbbbaababbabbabaaa,0
aabbaabbababbaaaaaaaa,0
bbaaaabbbaaaaaababaaaa,0
babbabaabbaabaaaabbaaaababa,0
aabababbabbbabbaaabaabbaaa,0
aababbabaabaabaaa,0
aaaaabbaaabbbababa,1
abbabbaba,0
abaaabaaaaaaaabbbabbaaabbbaaa,0
aaabbbbbaaabbbabaaa,0
abbbaabbabbbaabbabaaa,0
abbbbaaaaaabababbabbaaab,0
bbbbaaaaabbababaabaabbabaaba,0
bbbabaaabbaabaaaaa,0
aabbaabbabbbbbababababbaabbbab,0
bbbbabab,0
ababaaababbbabbaaaaab,0
bbabaaaaaaaabaaa,0
aaabaababbbbbbbb,1
baaaabbaa,0
abaabbbabaaaaaab,0
aaababbaabbaaabbbbbbaaaaa,0
bbabbaabababaaabaabba,0
bbaaababbaabb,0
baaaaaababbbb,1
babbabbabbbbbbaaa,1
aaaababbaaaabababbaaabbaa,0
bbabbbbbaaaabbaba,1
aaaabbbbaaabaa,0
bbbaaaabaaabaabbbaa,0
baabaabbbbaaaaabbabbba,0
bbbabaab,1
aaababaaaabbabbbbbbb,1
ababbaaaa,1
abbaaabaaaaaaaaaa,0
aabaababbabaabbbbabbabab,0
abbaaaababbaabbaabaaabaababab,0
abbbbbbabababbabaabbbabbb,1
aabaaaabbaabbabaabbbbbbabaa,0
abbaabbbbbb,1
babbabbaababbaabaaaaba,0
bbbabaaabbbaabbabbbbaaaaaab,0
abbabbbabbaababbbbbbbbbabbabb,1
aabbbaabbbba,1
baababaaabbab,0
bbaaaabaaabaababbabbbaa,0
abbabbaaababaabaabaaba,0
aabbaaaabb,1
abaaababbbbababb,1
abaababbaaaaabbbbaabab,0
aabbbabbbbbbaaba,1
bbaaaabaaaabababbbaaaababaa,0
babaabbbbbbbbbbbbbbaaaabaaaaba,0
aaabbaaaaabbbaabbabb,0
ababbbaa,1
bbbbaabbbaaaaa,0
bbaabbbb,1
abaaaaaaaaabaabaaa,0
bbaaaaabbaababbabbb,0
bbababababaaabaaaaaaabbbaabaa,0
babbbabbaaa,1
bbbbaababbabbabbaab,0
aabbaabbba,1
aabbbaaabaabaaabaabbabbbbbbbab,0
aabaababaaa,0
ababbbabaaabbbaaaabbbbababaa,0
ababbabaabbbaababbabbbbaabbbb,0
bbbaababbab,1
baabbbbaabaabbbaaabbbaaaaa,0
babbabaabaaaabaabb,0
aababbaabbbaab,0
bbaabbbaababab,0
abaaaaaabbbaaaaaaaabbbba,0
babbbbaabbbabbbaabbbabababb,0
bbbaabaabaaaababbaaa,0
ababbaaaabaaabb,0
abaabbababbaaabbbaaaa,0
baabbaababaabbaaaabbaabbbbabab,0
bbabbbaa,1
aabaababaaabababaaa,0
babbabaaaabbbabbbbbababab,1
babbbbabbaba,0
aababbbaabaabbbbbaa,0
baaaababaabbabbbaaabbaabba,0
babbbabababaaaaabbabababb,1
abababbaa,1
aaabbababaaabbbbbaaabb,0
bbbbbabbbbaaaabbabaaaabbaaba,0
aaaabbabbb,0
aabbaaaa,1
abaaabbbbabbabbababbaaaabba,0
ababbbaaaaaababbba,1
bbbbababbbbbaaababaaaaba,0
ababaababbabbabbabb,1
abbaaaaaaa,1
abaaaaaaababbbbaabb,0
aababbbbababbbbbbabbb,0
bbabbbbbabaaaaabbbb,1
babbabbbabb,0
babbaabaabbaba,0
bbbbbabbab,0
bbbaabaaaa,0
bbbbabbbaabb,1
bbbbbbbabbababbbbbb,0
bbabbbbaabbaabbbbbbbbabba,0
aabbbbaaaaaaabbaabaabbbb,0
abaababbbabbbaaabaab,0
babbbbabb,0
bbabbabababbbaaabaa,0
abaaabbabbbbbaaabaa,0
bbabbabaabbabbabba,1
aaabaaabaaabaaba,0
bbaabbbaaabaaaaababbababbbba,0
baabaabbabb,0
aaabbbbbaabbababababbaabbaba,0
abbbbbaaaaababbbaa,0
abaababbabba,1
baaabaaaaaba,0
abbbbbaaabbaababaab,0
abaaaabbabaaaaaaabaabababaa,0
baabababbbbbbbbbbaaaaababa,0
abbbbbbbabbaababbbbbabababbbbb,1
abbbaaaaaaaaaaaaaaaaaababaabbb,0
aaababbbbbaaabaabbbaba,0
baababaababbaabaaaaabaaaabaaba,0
bbbaaabbababaaabbaaaaaaba,0
abaaabbaabaabaa,0
abababbbabbbb,0
aaaaaaabbbbaaabbaaab,0
aaabbbabbabaabbaaaaa,0
aabbbaaa,1
aabaabbbaaaaaababba,0
bbbbabbabaabb,1
aabbbabbabbabbbbabbabbbabaaa,1
baaabababbbbbabbbbbab,1
bbbbaabaabaab,0
babaaabbabbbaa,0
aababaababbaabbabbbbbaba,0
baaaababaaababbbaabaaabbbabb,0
baabbbbabbaaabbaaabbbaaaabbbb,0
aaabbbababbbbbabbbaaaaaabaaa,0
baabaabbbabbabbbbbbbbaabbbb,0
bababbbabbbbabbabaaabaaaaba,0
aaabbbaaaaababbb,1
aabbbbababaabaa,0
baaaaaaaaaabaaaaba,0
aaaabbabbaaba,1
abaaabbaabbaabbbabbaabbabaaaa,0
bbbbaaaabaaaababbaabb,0
aaaababaabaaaba,0
baabaaabababba,0
abaabbaaaaab,0
bbabaabbbabaaa,0
abbbabaaababaababb,0
bbabaaababb,1
aaaabababaabba,1
abbbaaaabababbbaaababba,0
abaabaababbbbbaaaab,0
aaabbabaaabaaaabbabbbb,0
aabaabababbaabaaaa,0
aababbabaababababbbbbbabb,1
bbaabbbbaaaaaaab,0
aaaabbbaababaabaaaab,0
bbbbabaaabbaabb,0
aaababbaba,0
abbbabababbabbabbbaab,1
babaabbaaabaaaaabaaabbb,0
aaabbbbabababaaaababbbaab,0
abbbaaabbbbaabaaabb,0
aabbaababababaabbbbbabababbabb,0
babbabbbaaababbbbbabba,1
abaaabaabbbbbaaaababbbbab,0
bbaaaababbababbabbbababaa,0
ababbababababbabbaabbab,1
babbbabbbbababaaabababbb,1
bbbbabbaaa,1
aabbababbbbbbbbbbaaababba,1
bbbbaaaaaaabbaba,1
bbaaaabb,1
aaababaabbababbbba,1
abaabbbaba,1
aaaabbbbabaaaabbbabbabb,1
babbbaabbbb,1
aaaaaabaaaababbababbbabbababa,1
bbbabbaaaba,1
bbbabaaa,1
abbaaaabb,1
bbbababaaaabab,1
aaaabbbbbabaaababbababbab,1
abaabababbbbbabbbabbabbbabb,1
bababababaaa,1
ababababababbaababbbba,1
ababbaaaabbba,1
babbbbbbabbaaba,1
bbabababbabbbbbbbababbbbaaaab,1
aabababbbaaaabbbabbbbbbba,1
aaabaaaaaabbb,1
babbbabaaaaaabbbbbabbaba,1
aabbbabbbabbaa,1
bbabbbbababbbabbababaababbbab,1
aaaaabababaabbbbbababba,1
bbabbabaaabbbbbababbaba,1
abbbaaaaaababababbbbabbb,1
baaababb,1
aababababbbaaa,1
bbaaaabbabababbbbbabbbbababbab,1
bbbababaab,1
ababababbabbbaabbbbba,1
bbbbababbbbaabbbba,1
abbabbabbbabbbbabaaab,1
abbabbbbbbbabbababaab,1
bbababbbbabbbabababaab,1
abbbbbbbbabbabbabaabbab,1
bbbababbbbbbbabbbbabbbbabbaaab,1
baaababbbab,1
aaabbababaabbabbbbabbb,1
bbbabbbbbabababaaaaaaab,1
bbbbbbbabbaaab,1
abababbbbabbaaabbbbbabbba,1
aabbbbbbbbabababbbaaababbbbaba,1
bbbaabbbabbbb,1
bbbababbbbabbbbabbaaaaaba,1
babbbbbaaabbb,1
baabbabb,1
bbbabbababbbaababbabbbbbababb,1
aaaabbbbabbababaaaababba,1
aababbabbabbbaabbb,1
baababbabbab,1
aabababbbabbababaaaaaaaaba,1
aabbababbbabbbaababbbabbb,1
aabaababbababbbbbbabab,1
ababbbabaa,1
abaababbba,1
bababababbbbbbbbabbabaab,1
baaaaaaababbbababbbabbbbbbab,1
bbbabbaaabababbabbbbbaba,1
bbaaababababbbbbababbabbababbb,1
ababbbababbaaaaaaaaabbabba,1
bbbaaabba,1
aabbaaaaaaaaaababbbbababa,1
bbabababbaabba,1
abbabbabbbbabababbaaaaa,1
aaaaababaaaaabbbbababbbba,1
aaaaabababaaabab,1
aaabbaaa,1
bbbbbbabaaaabababbababba,1
aabbabbbaaba,1
aaabababbabbabaababbbb,1
bbaababbabababb,1
bbaaabbabbabb,1
aaaababbbaaabbbbbbbabbaba,1
aaaabbaab,1
abbbbbbaabb,1
aaaabbabbbaababbbbbabbbbbab,1
bbbabaaaabbbbbb,1
bbaaabba,1
aababbbbbbbbbbbbbbabbbaaa,1
bbabaabbab,1
aaaaaabbbbabaaaaaabbbabbba,1
bbabaabbaba,1
baaaaaabbabbabb,1
babbbbbbbabbaababababb,1
abbaaaaaabbbbab,1
aabaaaaaababbba,1
aabbbaababababa,1
aababbaabababababbabbbababbbb,1
bbbbaaaaaaaaabbaba,1
aabbbabbabaa,1
babbbbbaaaaaabababbbbbbbababb,1
aabbbaaaa,1
aababaabbaba,1
aabababbaabbaba,1
babbbbbabbbabbbaaaababbbabbbba,1
aaababababbbbbaaaaaaababbbbb,1
ababbbbaaabababababbbbbbbabab,1
aabbbababbabbbbbbaabb,1
aababbbabbabaaababbb,1
abaaababbbabababbabab,1
abbbbbabaaaaaababba,1
bbabbbbaaabbab,1
abbbabbabbaabb,1
aabbbbabbbabaabbbb,1
bbbbabbbabaaab,1
aaaabbbabbbbbaabbbab,1
bbbabaaaababbbababbabbbabbabab,1
bbbabbaaaaaababab,1
bbaababbabbabbbbbbbababbbb,1
bbbabababbbbbababaabb,1
abbbbbbaaabababb,1
ababbbbbabaabbba,1
ababbbbaabbbbbbababbab,1
bbbabaaabababbb,1
aaaabababaababbababbb,1
